,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
28,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,25,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2024-01-25 19:32:31.000000,2023-11-21 09:21:22,148.0,72.0,263.0,2566.0,2023-11-21 09:21:51,4.0.1,74.0,282678.0,25.0,136.0,136.0,50.0,https://pypi.org/project/nbdime,228863.0,https://anaconda.org/conda-forge/nbdime,2023-11-21 14:11:17.594,967504.0,2.0,,,,,,,,2132.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,29621.0,,,,,,
29,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,25,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2024-01-26 11:42:00.000000,2023-12-04 18:34:04,294.0,252.0,644.0,1245.0,2023-09-05 12:35:02,0.9.1,308.0,13406.0,34.0,518.0,518.0,105.0,https://pypi.org/project/nbgrader,8963.0,https://anaconda.org/conda-forge/nbgrader,2023-09-13 22:27:45.981,155421.0,1.0,,,,,,,,,,,,,,,,,
30,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,160.0,164.0,261.0,1035.0,2019-12-04 15:06:08,1.1.18,,15469.0,19.0,262.0,262.0,33.0,https://pypi.org/project/pixiedust,14509.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,48977.0,1.0,,,,,,,,2157.0,,,,,,,,,
31,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,25,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,40.0,17.0,245.0,560.0,2020-12-10 14:31:28,0.3.7,,76939.0,28.0,1799.0,1799.0,11.0,,,,,,1.0,,,,,,,,1174.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,76939.0,,,,,,
32,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,25,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2024-02-06 10:54:25.000000,2023-11-23 16:32:50,53.0,67.0,136.0,325.0,2022-02-07 15:18:40,1.8.2,,92315.0,31.0,1057.0,1057.0,12.0,https://pypi.org/project/ipyvuetify,89440.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,158161.0,2.0,,,,,,,widgetti/ipyvuetify,267.0,,,,,,,,,
33,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,25,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2024-01-24 09:52:30.000000,2024-01-10 12:24:35,60.0,44.0,109.0,178.0,2023-12-28 12:15:36,0.5.3,,76460.0,8.0,2470.0,2470.0,28.0,https://pypi.org/project/jupyter_sphinx,76460.0,,,,1.0,,,,,,,,,,,,,,,,,
34,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,24,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2024-02-06 11:06:05.000000,2024-02-06 00:43:51,2804.0,8.0,863.0,8103.0,,,,876417.0,,21.0,21.0,240.0,,,,,,2.0,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-10-20 20:03:34.298948,439.0,90270986.0,,,,,,,,,,,,
35,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,24,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2024-01-03 13:58:38.000000,2022-12-21 19:56:24,785.0,344.0,462.0,5142.0,2022-11-15 17:24:23,0.7.0,,403068.0,2.0,20.0,20.0,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,403068.0,,,,1.0,,,,,,,,2660.0,,,,,,,,,
36,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-12-29 22:24:56.000000,2023-11-13 05:45:49,458.0,133.0,713.0,4674.0,2023-10-19 04:39:52,2.3.13,,51941.0,25.0,,,46.0,https://pypi.org/project/nbdev,51941.0,,,,2.0,,,,,,,,1679.0,,,,,,,,,
37,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,24,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2024-01-12 07:28:07.000000,2020-04-07 18:56:49,406.0,158.0,127.0,3011.0,2020-04-07 16:34:17,1.3.1,,52675.0,21.0,12.0,12.0,30.0,https://pypi.org/project/qgrid,46579.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,399664.0,2.0,,,,,,,,405.0,qgrid,https://www.npmjs.com/package/qgrid,546.0,,,,,,
38,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,24,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2024-01-03 14:09:47.000000,2023-09-29 00:14:07,120.0,64.0,35.0,960.0,2023-05-05 07:10:14,0.6.3,,482541.0,6.0,555.0,555.0,24.0,https://pypi.org/project/jupyter_nbextensions_configurator,482541.0,,,,1.0,,,,,,,,527.0,,,,,,,,,
39,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2024-02-07 18:10:58.000000,2024-02-07 17:18:53,251.0,149.0,276.0,434.0,2024-01-16 14:58:23,2.12.5,2672.0,23485525.0,107.0,,,519.0,https://pypi.org/project/jupyter_server,23243410.0,https://anaconda.org/conda-forge/jupyter_server,2024-01-16 15:28:38.695,9923791.0,3.0,,,,,,,,,,,,,,,,,
40,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,23,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-10-29 13:51:07.000000,2023-10-29 13:51:05,401.0,155.0,294.0,3632.0,,,,12352.0,9.0,2736.0,2736.0,44.0,https://pypi.org/project/RISE,8358.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,287573.0,2.0,,,,,,,,770.0,,,,,,,,,
41,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,23,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-12-04 02:04:59.000000,2021-01-21 14:02:57,379.0,351.0,4176.0,2792.0,2018-12-04 18:27:21,1.3.0,35.0,16970.0,39.0,,,44.0,https://pypi.org/project/beakerx,6679.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,621221.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249460.0,,,1689.0,beakerx,https://www.npmjs.com/package/beakerx,180.0,,,,,,
42,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,23,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2024-02-06 07:22:47.000000,2024-02-06 07:22:46,334.0,159.0,365.0,1561.0,2022-10-18 19:01:00,2022.10.0,,4961.0,12.0,201.0,201.0,123.0,https://pypi.org/project/jupyter-repo2docker,4961.0,,,,2.0,,,,,,,,,,,,,,,,,
43,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,23,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2024-02-07 14:03:02.767000,2023-12-06 16:15:46,279.0,87.0,495.0,1355.0,2023-11-21 14:39:09,0.50.0,166.0,162483.0,56.0,3.0,3.0,94.0,https://pypi.org/project/jupyterlab-git,150682.0,https://anaconda.org/conda-forge/jupyterlab-git,2024-02-07 14:03:02.767,519112.0,1.0,,,,,,-4.0,,,,,,,,,,,
44,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,23,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2024-02-07 08:32:59.000000,2024-02-03 22:03:42,43.0,32.0,80.0,565.0,2024-02-04 14:18:54,1.6.4,,151746.0,44.0,415.0,415.0,6.0,https://pypi.org/project/itables,151746.0,,,,2.0,,,,,,,,,,,,,,,,,
