,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,license,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
10,ipyleaflet,True,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,29,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000,2022-03-09 19:13:57.000000,2022-02-17 09:26:35,305.0,178.0,293.0,1233.0,995.0,2021-12-06 12:32:04,0.15.0,,118629.0,61.0,1505.0,1505.0,74.0,https://pypi.org/project/ipyleaflet,63059.0,https://anaconda.org/conda-forge/ipyleaflet,2021-12-09 18:45:12.043,795494.0,1.0,MIT,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,44206.0,,,,,,,,,,,,
11,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,29,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000,2022-02-28 04:40:11.000000,2022-02-21 08:29:31,175.0,103.0,134.0,1231.0,439.0,2022-02-18 05:57:25,0.8.8,,122356.0,24.0,2658.0,2658.0,26.0,https://pypi.org/project/ipympl,88241.0,,,,1.0,BSD-3-Clause,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,34115.0,,,,,,,,,,,,
12,IPython Kernel,True,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,29,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000,2022-03-08 13:37:31.000000,2022-02-28 14:43:54,284.0,198.0,190.0,460.0,,2022-02-15 15:55:21,6.9.1,295.0,10161425.0,29.0,157533.0,157533.0,148.0,https://pypi.org/project/ipykernel,10158087.0,https://anaconda.org/anaconda/ipykernel,2022-03-05 07:01:08.850,251487.0,1.0,,,,,,,,,,,,,,,,,
13,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,29,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000,2022-03-09 15:47:55.000000,2022-03-09 15:05:16,123.0,47.0,68.0,166.0,770.0,2021-04-02 04:40:43,5.1.3,,10079751.0,13.0,144287.0,144287.0,62.0,https://pypi.org/project/nbformat,9976757.0,https://anaconda.org/conda-forge/nbformat,2021-04-02 17:08:52.492,7312599.0,1.0,,,,,,,,,,,,,,,,,
14,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,28,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000,2022-03-06 19:26:01.404000,2022-03-06 19:08:55,39.0,24.0,57.0,85.0,272.0,2022-03-06 19:09:58,0.5.12,27.0,9173984.0,18.0,46142.0,46142.0,30.0,https://pypi.org/project/nbclient,9052315.0,https://anaconda.org/conda-forge/nbclient,2022-03-06 19:26:01.404,3041671.0,1.0,,,,,,,,,,,,,,,,,
15,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,27,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000,2022-02-27 11:28:33.000000,2022-02-10 16:57:12,324.0,60.0,437.0,5243.0,,2022-02-09 21:32:56,1.13.7,,246223.0,100.0,2517.0,2517.0,68.0,https://pypi.org/project/jupytext,228270.0,https://anaconda.org/conda-forge/jupytext,2022-02-15 08:53:11.191,275856.0,1.0,MIT,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,11057.0,,,,,,,,,,,,
16,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,27,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2022-03-03 13:30:30.000000,2022-03-03 13:30:28,433.0,203.0,355.0,3251.0,3507.0,2022-01-07 12:38:39,0.12.32,,113246.0,56.0,30.0,30.0,56.0,https://pypi.org/project/bqplot,74624.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,928572.0,2.0,Apache-2.0,,bqplot,https://www.npmjs.com/package/bqplot,25357.0,,,,,,,,,,,,
17,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000,2022-03-10 14:14:08.000000,2022-03-10 14:14:08,243.0,47.0,400.0,3220.0,571.0,2022-02-20 21:45:49,2.0.0,,77119.0,104.0,304.0,304.0,23.0,https://pypi.org/project/dtale,72862.0,https://anaconda.org/conda-forge/dtale,2022-02-20 22:21:03.887,106430.0,2.0,LGPL-2.1,,,,,,,,,,,,,,,,
18,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000,2022-03-03 18:37:45.000000,2021-06-29 17:43:55,230.0,100.0,38.0,1495.0,253.0,,,,87248.0,3.0,2812.0,2812.0,44.0,https://pypi.org/project/ipython-sql,85219.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,135961.0,1.0,MIT,,,,,,,,,,,,,,,,
19,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,26,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000,2022-03-07 17:04:35.942000,2022-03-07 13:35:46,1611.0,174.0,1894.0,6890.0,,,,,572353.0,28.0,1655.0,1655.0,271.0,https://pypi.org/project/jupyterhub,538140.0,https://anaconda.org/conda-forge/jupyterhub,2022-03-07 17:04:35.942,501619.0,1.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-03-07 13:52:47.976863,306.0,2515515.0,,,,,,,
20,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,26,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000,2022-03-08 13:39:13.000000,2022-02-18 05:38:57,343.0,99.0,234.0,4582.0,,,,,490490.0,17.0,1983.0,1983.0,98.0,https://pypi.org/project/papermill,485124.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,230747.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
21,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,26,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,2016-12-21 15:30:13.000,2022-02-23 14:32:16.000000,2021-11-01 12:36:42,213.0,165.0,128.0,1736.0,970.0,2018-06-11 13:56:17,0.4.5,,41868.0,16.0,706.0,706.0,39.0,https://pypi.org/project/ipyvolume,34176.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,341491.0,2.0,MIT,widgetti/ipyvolume,ipyvolume,https://www.npmjs.com/package/ipyvolume,2094.0,,,,,,,,,,,,
22,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,26,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000,2022-02-28 08:55:35.000000,2022-02-28 08:55:34,210.0,88.0,419.0,1050.0,1745.0,2022-01-14 16:35:03,0.34.2,,130320.0,37.0,14.0,14.0,71.0,https://pypi.org/project/jupyterlab-git,127115.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-01-14 18:45:44.379,125033.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
23,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000,2022-03-09 22:59:57.000000,2022-03-09 22:59:57,178.0,35.0,17.0,691.0,128.0,2022-02-16 17:16:49,0.4.1,75.0,64966.0,10.0,1308.0,1308.0,5.0,https://pypi.org/project/jupyter-dash,64963.0,,,,2.0,MIT,,,,,,,,,,,,,,,,
24,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,25,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000,2022-03-10 09:11:11.000000,2022-03-09 16:18:25,3594.0,2004.0,2347.0,9768.0,,2022-01-25 19:28:28,6.4.8,5551.0,9313121.0,30.0,,,604.0,https://pypi.org/project/notebook,8962005.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,1821427.0,2.0,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-03-09 02:37:09.846793,905.0,26697051.0,-12.0,,,,,,
25,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,25,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000,2022-03-09 07:31:08.000000,2022-03-08 22:24:20,2494.0,41.0,687.0,6878.0,2721.0,,,,1066514.0,,,,215.0,,,,,,2.0,BSD-3-Clause,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-03-09 02:05:07.489056,335.0,85321183.0,,,,,,,
26,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,828.0,76.0,76.0,6793.0,264.0,2019-07-01 16:35:20,1.0.0,,131923.0,4.0,105.0,105.0,28.0,https://pypi.org/project/facets-overview,131923.0,,,,2.0,Apache-2.0,,,,,,,,,,4.0,,,,,,
27,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000,2022-03-06 23:53:25.000000,2022-03-06 23:53:21,518.0,151.0,1520.0,5763.0,10501.0,2021-01-26 05:18:38,0.28.0,1312875.0,21701.0,66.0,,,174.0,https://pypi.org/project/nteract_on_jupyter,2946.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
28,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,25,finos/perspective,perspective-python,,https://github.com/finos/perspective,2017-11-02 16:27:54.000,2022-03-10 12:15:07.000000,2022-03-10 12:14:07,438.0,64.0,432.0,4244.0,5096.0,,,,11512.0,,235.0,235.0,67.0,https://pypi.org/project/perspective-python,9390.0,,,,1.0,Apache-2.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2122.0,,,,,,,,,,,,
29,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000,2022-03-10 13:11:25.000000,2022-03-07 14:13:45,379.0,231.0,339.0,3965.0,,2022-02-22 15:22:11,0.3.2,165.0,59759.0,55.0,6182.0,6182.0,57.0,https://pypi.org/project/voila,52575.0,https://anaconda.org/conda-forge/voila,2022-02-22 16:10:20.683,163582.0,2.0,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,3168.0,,,,,,,,,,,,
30,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,25,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000,2022-03-03 18:45:06.000000,2022-03-03 18:45:05,326.0,86.0,278.0,3162.0,1372.0,2022-02-24 05:10:31,1.2.2,,92737.0,21.0,,,63.0,https://pypi.org/project/nbdev,92737.0,,,,1.0,Apache-2.0,,,,,,,,,,,,,,,,
31,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,25,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000,2022-03-10 01:09:52.000000,2022-03-09 23:27:41,211.0,216.0,1115.0,1250.0,1521.0,2022-02-14 17:16:10,3.5.3,,5119.0,13.0,29.0,29.0,44.0,https://pypi.org/project/elyra,4617.0,https://anaconda.org/conda-forge/elyra,2022-03-03 16:31:14.739,9550.0,1.0,Apache-2.0,,,,,,,,,,,,,,,,
32,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,25,krassowski/jupyterlab-lsp,,,https://github.com/jupyter-lsp/jupyterlab-lsp,2019-08-17 11:34:22.000,2022-03-09 01:21:11.000000,2022-03-07 01:45:54,86.0,135.0,258.0,1203.0,2338.0,2022-01-01 02:38:14,3.10.0,,4952.0,40.0,125.0,125.0,38.0,,,,,,1.0,BSD-3-Clause,jupyter-lsp/jupyterlab-lsp,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,4952.0,,,,,,,,,,,,
33,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,25,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000,2022-02-26 15:20:27.907000,2021-09-09 18:47:00,372.0,132.0,257.0,1102.0,1163.0,2021-08-27 16:28:41,0.19.1,,41698.0,15.0,232.0,232.0,54.0,https://pypi.org/project/sparkmagic,40989.0,https://anaconda.org/conda-forge/sparkmagic,2022-02-26 15:20:27.907,39042.0,1.0,,,,,,,,,,,,,,,,,
34,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,160.0,164.0,260.0,1031.0,2157.0,2019-12-04 15:06:08,1.1.18,,18926.0,19.0,230.0,230.0,33.0,https://pypi.org/project/pixiedust,17677.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,34990.0,1.0,Apache-2.0,,,,,,,,,,,,,,,,
35,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000,2022-03-09 01:05:47.000000,2022-03-09 00:50:20,374.0,136.0,281.0,3209.0,741.0,,,,14110.0,9.0,1790.0,1790.0,41.0,https://pypi.org/project/RISE,10238.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,189729.0,2.0,,,,,,,,,,,,,,,,,
36,Jupyter Book,True,"Build interactive, publication-quality documents from Jupyter..",https://github.com/executablebooks/jupyter-book,,notebook-sharing,24,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000,2022-03-09 04:01:25.000000,2022-03-07 16:46:06,427.0,389.0,625.0,2697.0,1338.0,2022-02-22 01:03:23,0.12.2,,44069.0,35.0,,,102.0,https://pypi.org/project/jupyter-book,44069.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
37,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,24,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000,2022-01-29 23:24:03.000000,2022-01-29 23:24:03,76.0,15.0,28.0,601.0,94.0,2022-01-04 01:53:30,2.3.0,,21112.0,15.0,1387.0,1387.0,19.0,https://pypi.org/project/watermark,18082.0,https://anaconda.org/conda-forge/watermark,2022-01-04 05:10:16.030,196957.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
38,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000,2022-03-08 13:01:00.000000,2022-03-08 12:59:55,47.0,36.0,66.0,586.0,407.0,2022-03-08 11:12:56,0.11.0,,11733.0,29.0,408.0,408.0,15.0,https://pypi.org/project/ipycanvas,10355.0,https://anaconda.org/conda-forge/ipycanvas,2022-03-08 11:36:25.725,41365.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
39,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,23,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000,2022-01-26 09:01:53.000000,2022-01-26 09:01:53,212.0,46.0,123.0,3184.0,392.0,2022-01-09 15:20:57,0.7.4,40.0,1146.0,16.0,7.0,7.0,28.0,,,,,,1.0,MIT,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,84849.0,,github.com/gopherdata/gophernotes,,,,,
40,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000,2022-03-02 20:11:41.000000,2022-02-28 10:52:19,125.0,60.0,219.0,2182.0,1954.0,,,,315993.0,21.0,65.0,65.0,35.0,https://pypi.org/project/nbdime,240070.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,455959.0,2.0,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,68686.0,,,,,,,,,,,,
41,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,23,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000,2022-03-01 10:47:10.000000,2022-03-01 10:47:07,833.0,47.0,267.0,2162.0,,,,,61025.0,20.0,1846.0,1846.0,106.0,https://pypi.org/project/ipyparallel,53038.0,https://anaconda.org/conda-forge/ipyparallel,2022-02-07 17:40:52.548,567120.0,2.0,,,,,,,,,,,,,,,,,
42,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,23,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000,2022-03-10 01:01:28.000000,2022-03-02 22:59:11,33.0,59.0,491.0,624.0,9026.0,2022-02-27 22:07:52,1.1.0,1408.0,395.0,100.0,16.0,16.0,32.0,,,,,,2.0,Apache-2.0,,stencila,https://www.npmjs.com/package/stencila,100.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,,,,,,,
43,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,125.0,32.0,67.0,599.0,221.0,2019-06-03 21:24:10,0.10.2,,16570.0,14.0,127.0,127.0,21.0,https://pypi.org/project/mapboxgl,16570.0,,,,2.0,MIT,,,,,,,,,,4.0,,,,,,
44,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000,2022-02-27 21:43:50.000000,2022-01-05 15:51:17,39.0,35.0,61.0,375.0,446.0,,,,90493.0,8.0,1362.0,1362.0,29.0,https://pypi.org/project/nbval,87348.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,185587.0,2.0,,,,,,,,,,,,,,,,,
45,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000,2022-03-08 00:04:21.000000,2022-03-07 11:52:31,213.0,133.0,169.0,264.0,,2022-01-21 23:15:35,7.1.2,173.0,10370039.0,11.0,,,113.0,https://pypi.org/project/jupyter-client,10370015.0,,,,2.0,BSD-3-Clause,,,,,,,,,,6.0,,,,,,
