,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
45,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2022-12-21 11:17:45.000000,2022-12-21 11:17:45,324.0,53.0,108.0,3004.0,2022-12-08 13:53:42,0.2.1,,,40.0,1118.0,1118.0,32.0,,,,,,2.0,,,,,,3.0,,,,,,,,,,,
46,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2022-12-15 19:02:44.000000,2022-12-14 22:14:12,261.0,240.0,1309.0,1504.0,2022-12-14 22:53:32,3.14.1,,3519.0,25.0,39.0,39.0,56.0,https://pypi.org/project/elyra,2632.0,https://anaconda.org/conda-forge/elyra,2022-11-15 21:42:34.916,24843.0,1.0,,,,,,,,,,,,,,,,,
47,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,248.0,224.0,667.0,977.0,2021-08-16 19:04:35,1.2.20210816,,83091.0,19.0,,,53.0,https://pypi.org/project/datalab,83091.0,,,,2.0,,2055.0,,,,,,,,,,,,,,,
48,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,22,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2022-12-07 08:24:44.000000,2022-10-24 07:11:22,55.0,46.0,73.0,643.0,2022-11-07 16:48:10,0.13.1,,16243.0,33.0,4.0,4.0,21.0,https://pypi.org/project/ipycanvas,13289.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,115241.0,2.0,,467.0,,,,,,,,,,,,,,,
49,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,132.0,33.0,67.0,620.0,2019-06-03 21:24:10,0.10.2,,13997.0,14.0,146.0,146.0,21.0,https://pypi.org/project/mapboxgl,13997.0,,,,2.0,,221.0,,,,,,,,,,,,,,,
50,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,22,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,,2016-09-21 19:18:45.000,2022-12-22 10:33:12.000000,2022-12-21 19:55:15,199.0,127.0,220.0,362.0,2022-12-21 19:55:36,2.0.4,839.0,10756069.0,88.0,,,489.0,https://pypi.org/project/jupyter_server,10693659.0,https://anaconda.org/conda-forge/jupyter_server,2022-12-22 01:30:01.370,3181741.0,3.0,,,,,,,,,,,,,,,,,
51,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2022-12-20 08:59:28.000000,2022-12-20 08:59:27,319.0,33.0,201.0,351.0,,,,25912.0,15.0,312.0,312.0,109.0,https://pypi.org/project/oauthenticator,25190.0,https://anaconda.org/conda-forge/oauthenticator,2022-09-08 13:19:36.567,31798.0,1.0,,,,,,,,,,,,,,,,,
52,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2022-12-09 23:08:39.000000,2022-09-23 04:46:09,32.0,63.0,1368.0,237.0,2019-05-21 01:06:30,0.9.11,,,51.0,3274.0,3274.0,36.0,,,,,,2.0,,7579.0,,,,,,,,,,,,,,,
53,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2022-12-05 12:32:01.000000,2022-09-12 13:05:27,58.0,59.0,99.0,217.0,2022-03-28 22:52:15,1.3.1,3.0,6988.0,19.0,96.0,96.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,230613.0,2.0,cytoscape/ipycytoscape,715.0,,,,,,,,,,,,,,,
54,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-09-13 07:14:14.000000,2021-06-27 18:55:19,153.0,56.0,82.0,183.0,2018-06-14 12:02:35,1.2.2,,7820.0,3.0,104.0,104.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7295.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,28350.0,1.0,,167.0,,,,,,,,,,,,,,,
55,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,21,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-10-17 19:47:53.000000,2022-02-03 18:32:34,1041.0,189.0,201.0,9373.0,,,,35012.0,,,,43.0,https://pypi.org/project/jupyterthemes,35012.0,,,,1.0,,636.0,,,,,,,,,,,,,,,
56,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,21,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-12-22 01:55:35.000000,2022-12-16 20:59:28,543.0,89.0,493.0,5120.0,,,,2821.0,,6.0,6.0,76.0,https://pypi.org/project/perspective-python,1868.0,,,,1.0,,5398.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,953.0,,,,,,,,,,,,
57,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2022-12-20 09:26:15.000000,2022-12-20 09:26:15,283.0,18.0,239.0,438.0,,,,15379.0,4.0,140.0,140.0,66.0,https://pypi.org/project/dockerspawner,15068.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,15276.0,1.0,,,,,,,,,,,,,,,,,
58,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2022-11-08 07:42:07.789000,2021-04-26 19:20:06,66.0,5.0,50.0,405.0,2020-06-09 08:17:47,0.8.0,,4592.0,8.0,329.0,329.0,8.0,https://pypi.org/project/appmode,1488.0,https://anaconda.org/conda-forge/appmode,2022-11-08 07:42:07.789,189352.0,1.0,,96.0,,,,,,,,,,,,,,,
59,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,21,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-12-10 08:18:31.000000,2022-12-04 23:04:04,31.0,9.0,62.0,360.0,2022-12-04 23:04:27,1.4.1,,17550.0,29.0,188.0,188.0,5.0,https://pypi.org/project/itables,17550.0,,,,2.0,,,,,,,,,,,,,,,,,
60,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,21,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-12-22 11:12:54.000000,2022-11-30 07:18:38,81.0,30.0,31.0,349.0,2022-11-14 12:47:23,0.6.4,113.0,38991.0,8.0,,,26.0,https://pypi.org/project/jupyter-resource-usage,23373.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,515289.0,1.0,,250.0,,,,,,,,,,,,,,,
61,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-12-21 09:26:12.000000,2022-09-20 10:06:02,47.0,50.0,125.0,275.0,2022-02-07 15:18:40,1.8.2,,134377.0,30.0,4.0,4.0,11.0,https://pypi.org/project/ipyvuetify,131974.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,98563.0,2.0,widgetti/ipyvuetify,214.0,,,,,,,,,,,,,,,
62,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2022-11-14 11:52:26.000000,2022-11-08 20:23:07,64.0,56.0,82.0,173.0,,,,10342.0,12.0,558.0,558.0,25.0,https://pypi.org/project/nbgitpuller,9158.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,49740.0,1.0,,,,,,,,,,,,,,,,,
63,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,21,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-10-14 17:28:05.000000,2022-06-25 19:26:22,53.0,44.0,84.0,158.0,2022-06-25 19:35:21,0.4.0,,134300.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,134300.0,,,,2.0,,372.0,,,,,,,,,,,,,,,
64,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2022-12-20 09:33:35.000000,2022-12-20 09:33:35,102.0,48.0,76.0,142.0,2022-10-05 04:46:29,1.2.0,,6120.0,10.0,24.0,24.0,42.0,https://pypi.org/project/batchspawner,6120.0,,,,1.0,,362.0,,,,,,,,,,,,,,,
65,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,21,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2022-11-22 06:12:33.000000,2022-08-22 17:02:57,9.0,2.0,8.0,34.0,2022-08-24 15:07:24,4.3.2,,78290.0,8.0,647.0,647.0,5.0,https://pypi.org/project/ipydatawidgets,74617.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,198351.0,2.0,,297.0,,,,,,,,,,,,,,,
66,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,20,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2022-12-21 07:55:55.000000,2022-12-20 06:54:15,655.0,121.0,167.0,5238.0,2022-04-08 03:02:43,0.9.1,,315.0,31.0,,,69.0,https://pypi.org/project/knowledge-repo,315.0,,,,2.0,,1066.0,,,,,,,,,,,,,,,
67,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,20,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2022-11-29 21:24:35.000000,2022-11-21 21:34:45,319.0,164.0,1100.0,3828.0,2022-11-21 21:35:39,2.16.4,,,91.0,,,89.0,,,,,,3.0,,2368.0,,,,,,,,,,,,,,,
68,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,20,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,224.0,51.0,125.0,3440.0,2022-05-31 17:34:28,0.7.5,40.0,1038.0,17.0,8.0,8.0,29.0,,,,,,1.0,,400.0,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86184.0,,github.com/gopherdata/gophernotes,,,,
69,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,20,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2022-12-20 05:02:46.000000,2022-11-30 15:19:43,292.0,218.0,622.0,1151.0,2022-09-27 08:13:34,0.8.1,89.0,5234.0,26.0,,,98.0,https://pypi.org/project/nbgrader,3400.0,https://anaconda.org/conda-forge/nbgrader,2022-09-28 03:43:17.179,130189.0,2.0,,,,,,,,,,,,,,,,,
70,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,20,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2022-12-21 12:09:13.000000,2022-12-21 12:09:12,111.0,54.0,32.0,914.0,2022-11-14 20:59:33,0.6.1,,330529.0,4.0,,,22.0,https://pypi.org/project/jupyter_nbextensions_configurator,330529.0,,,,2.0,,514.0,,,,,,,,,,,,,,,
71,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-12-09 23:23:33.000000,2022-12-09 23:23:33,216.0,,,705.0,,,,9225.0,,,,105.0,https://pypi.org/project/toree,9225.0,,,,1.0,,1152.0,,,,,,,,,,,,,,,
72,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2022-11-16 03:35:42.000000,2021-06-29 12:29:51,65.0,40.0,25.0,550.0,,,,3156.0,,989.0,989.0,15.0,,,,,,1.0,,101.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,3156.0,,,,,,,,,,,,
73,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,38.0,17.0,245.0,546.0,2020-12-10 14:31:28,0.3.7,,85653.0,28.0,,,11.0,,,,,,1.0,,1174.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,85653.0,,,,,,,,,,,,
74,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2022-12-14 03:39:57.000000,2022-11-24 02:39:23,63.0,95.0,128.0,482.0,2022-11-29 20:45:28,0.32.4,66.0,8764.0,35.0,,,5.0,https://pypi.org/project/itkwidgets,7553.0,,,,3.0,,906.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,1210.0,,,,,,,,,,,,
75,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,58.0,20.0,8.0,362.0,,,,12149.0,2.0,307.0,307.0,7.0,https://pypi.org/project/jupyterlab-dash,1138.0,,,,1.0,,41.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,11011.0,,,,,,,,,,,,
76,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,20,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2022-12-18 23:12:28.000000,2022-12-15 06:26:26,116.0,62.0,99.0,262.0,2018-12-10 14:39:58,0.8.8,,146962.0,16.0,4.0,4.0,64.0,https://pypi.org/project/jupyter-server-proxy,121389.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-09-08 09:19:11.744,1176391.0,2.0,,,,,,,,,,,,,,,,,
77,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-11-21 21:03:50.000000,2021-11-22 20:42:15,350.0,1.0,88.0,2889.0,2021-07-13 22:12:59,0.13.2,,11925.0,4.0,,,11.0,,,,,,3.0,,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,26.0,512786.0,,,,,,
78,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-12-20 22:15:52.000000,2022-12-20 21:56:18,386.0,109.0,691.0,2551.0,2022-12-20 22:13:40,1.24.0,,,43.0,,,104.0,,,,,,2.0,,711.0,,,,,,,,,,,,,,,
79,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2022-12-17 01:18:18.211838,2022-12-15 21:49:03,827.0,15.0,284.0,2222.0,2022-12-17 01:02:56,4bf2725648beafe17c6146595bb48ffc20c009b055c56195114f47cb9bb9ed1c,,2105.0,89.0,,,146.0,,,,,,3.0,,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-12-17 01:18:18.211838,164.0,193703.0,,,,,,
80,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,19,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2022-12-13 01:53:50.000000,2022-11-07 11:00:36,504.0,167.0,404.0,2067.0,,,,22409.0,,9.0,9.0,92.0,,,,,,2.0,,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-08-22 11:29:43.791515,30.0,2778822.0,,,,,,
81,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,19,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,145.0,53.0,179.0,1950.0,2021-11-15 23:43:33,5.2.1,,2078.0,33.0,66.0,66.0,15.0,,,,,,2.0,,331.0,ijavascript,https://www.npmjs.com/package/ijavascript,2078.0,,,,,,,,,,,,
82,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,251.0,42.0,33.0,1863.0,,,,4337.0,,88.0,88.0,8.0,https://pypi.org/project/colabcode,4337.0,,,,3.0,,44.0,,,,,,,,,,,,,,,
83,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2022-12-20 13:46:23.000000,2022-11-28 10:03:24,222.0,101.0,199.0,1478.0,2022-11-16 14:06:16,0.13.2,1381.0,194.0,40.0,,,38.0,,,,,,2.0,,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2022-11-17 09:03:24.805870,6.0,15697.0,,,,,,
84,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2022-12-16 14:30:19.000000,2022-12-16 14:30:18,84.0,39.0,123.0,948.0,2021-04-10 11:39:23,3.0.7,,4801.0,6.0,3.0,3.0,19.0,,,,,,1.0,,168.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,4801.0,,,,,,,,,,,,
85,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,91.0,39.0,29.0,840.0,,,,4270.0,1.0,200.0,200.0,7.0,https://pypi.org/project/notedown,3630.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34570.0,2.0,,264.0,,,,,,,,,,,,,,,
86,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,144.0,63.0,56.0,766.0,2021-10-12 17:36:36,1.8.1,,10910.0,3.0,,,20.0,https://pypi.org/project/witwidget,9402.0,,,,3.0,,328.0,wit-widget,https://www.npmjs.com/package/wit-widget,1508.0,,,,,,,,,,,,
87,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,19,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2022-12-20 15:20:43.000000,2022-12-01 20:29:42,37.0,65.0,497.0,659.0,2022-07-29 06:53:21,1.16.0,3161.0,354.0,100.0,18.0,18.0,35.0,,,,,,2.0,,,stencila,https://www.npmjs.com/package/stencila,40.0,-4.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,,,,
88,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2022-11-28 14:56:47.302000,2022-11-28 09:20:26,64.0,60.0,61.0,512.0,,,,41785.0,15.0,3.0,3.0,13.0,https://pypi.org/project/ipysheet,38447.0,https://anaconda.org/conda-forge/ipysheet,2022-11-28 14:56:47.302,66570.0,3.0,,307.0,ipysheet,https://www.npmjs.com/package/ipysheet,1922.0,,,,,,,,,,,,
89,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25,63.0,19.0,41.0,511.0,2018-01-15 18:11:51,0.9.0,,21152.0,8.0,285.0,285.0,3.0,https://pypi.org/project/pivottablejs,21152.0,,,,3.0,,32.0,,,,,,,,,,,,,,,
90,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-10-29 16:32:26.594000,2020-11-30 15:55:07,57.0,36.0,99.0,492.0,2020-09-05 22:35:32,2.3.0,,11777.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-10-29 16:32:26.594,918674.0,2.0,,335.0,,,,,,,,,,,,,,,
91,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2022-12-03 05:47:53.000000,2022-09-05 14:24:06,89.0,20.0,37.0,340.0,2021-11-27 17:02:34,3.0.1,,6320.0,6.0,3.0,3.0,16.0,https://pypi.org/project/jupyterlab-github,1626.0,,,,1.0,,238.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,4694.0,,,,,,,,,,,,
92,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,19,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2022-12-20 18:18:55.000000,2022-12-16 06:00:38,56.0,6.0,76.0,319.0,2022-11-16 20:29:42,0.3.2,,8925.0,14.0,4.0,4.0,16.0,https://pypi.org/project/jupyterlab_templates,6071.0,,,,1.0,finos/jupyterlab_templates,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2854.0,,,,,,,,,,,,
