,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,commit_count,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
10,bokeh,True,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,29,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-03-16 10:57:57.000000,2023-03-16 01:29:08,3984.0,666.0,6542.0,17363.0,,,,3626203.0,49.0,202.0,202.0,641.0,https://pypi.org/project/bokeh,3479755.0,https://anaconda.org/conda-forge/bokeh,2023-03-14 12:50:41.968,10397872.0,1.0,,,,,,,,,,,,,,,,,
11,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,29,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2023-03-16 07:58:59.000000,2023-03-16 07:58:58,3910.0,1991.0,2556.0,10837.0,2023-03-06 07:20:44,6.5.3,11226.0,12249608.0,54.0,19.0,19.0,624.0,https://pypi.org/project/notebook,11902205.0,https://anaconda.org/conda-forge/jupyter,2022-12-05 14:25:36.477,3028252.0,1.0,,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2023-03-13 04:39:48.827682,982.0,29101602.0,,,,,,
12,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,29,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-03-15 08:09:43.000000,2023-02-25 15:00:33,366.0,90.0,479.0,5866.0,2023-02-25 15:01:03,1.14.5,,444291.0,100.0,4677.0,4677.0,78.0,https://pypi.org/project/jupytext,425860.0,https://anaconda.org/conda-forge/jupytext,2023-02-25 18:09:00.417,521366.0,1.0,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,8405.0,,,,,,,,,,,
13,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,29,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-03-16 13:54:46.000000,2023-03-16 10:44:26,316.0,654.0,1633.0,2630.0,2023-03-04 22:12:04,0.14.4,,490896.0,45.0,6025.0,6025.0,116.0,https://pypi.org/project/panel,474166.0,https://anaconda.org/conda-forge/panel,2023-03-04 01:00:48.930,886700.0,2.0,,,,,,,,,,,,,,,,,
14,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,29,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-03-11 19:36:19.000000,2023-03-11 19:36:19,45.0,34.0,66.0,115.0,2022-11-29 17:22:16,0.7.2,206.0,10998271.0,29.0,93487.0,93487.0,34.0,https://pypi.org/project/nbclient,10783606.0,https://anaconda.org/conda-forge/nbclient,2022-11-30 08:00:35.235,7942262.0,1.0,,,,,,,,,,,,,,,,,
15,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,28,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-03-01 21:52:04.000000,2023-03-01 21:52:02,353.0,46.0,2076.0,2415.0,2022-08-01 21:01:18,8.2.3,,1243.0,77.0,474.0,474.0,232.0,https://pypi.org/project/nikola,1243.0,,,,2.0,,10312.0,,,,,,,,,,,,,,,
16,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,28,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-03-15 03:49:39.000000,2023-02-26 04:58:34,260.0,106.0,42.0,1662.0,,,,122809.0,3.0,4138.0,4138.0,55.0,https://pypi.org/project/ipython-sql,120169.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,208584.0,1.0,,290.0,,,,,,,,,,,,,,,
17,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,28,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-03-02 23:14:04.000000,2023-02-27 17:26:05,208.0,129.0,150.0,1392.0,2023-02-15 19:21:40,0.9.3,,239014.0,28.0,6723.0,6723.0,31.0,https://pypi.org/project/ipympl,208776.0,,,,1.0,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,30238.0,,,,,,,,,,,
18,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,27,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-03-03 17:24:33.000000,2022-10-18 22:34:20,373.0,119.0,244.0,5156.0,,,,1119348.0,17.0,4646.0,4646.0,108.0,https://pypi.org/project/papermill,1112156.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,395608.0,2.0,,,,,,,,,,,,,,,,,
19,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-03-15 09:22:14.000000,2023-03-06 13:52:52,326.0,37.0,462.0,3938.0,2023-03-03 16:11:11,2.13.0,,151725.0,122.0,644.0,644.0,29.0,https://pypi.org/project/dtale,146489.0,https://anaconda.org/conda-forge/dtale,2023-03-03 16:34:39.567,193755.0,2.0,,671.0,,,,,,,,,,,,,,,
20,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,27,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-03-16 02:02:09.000000,2023-03-15 08:46:41,253.0,91.0,460.0,1228.0,2022-12-15 13:25:32,0.41.0,,101279.0,49.0,21.0,21.0,86.0,https://pypi.org/project/jupyterlab-git,93892.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-12-16 08:18:31.363,376782.0,1.0,,1827.0,,,,,,,,,,,,,,,
21,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,26,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-02-18 14:13:46.000000,2023-02-18 14:13:42,863.0,78.0,80.0,7098.0,2019-07-01 16:35:20,1.0.0,,373726.0,4.0,169.0,169.0,30.0,https://pypi.org/project/facets-overview,373726.0,,,,2.0,,274.0,,,,,,,,,,,,,,,
22,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,26,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2023-03-16 13:16:26.000000,2023-03-16 12:48:44,451.0,268.0,381.0,4610.0,2022-10-26 15:12:41,0.4.0,536.0,171439.0,60.0,9441.0,9441.0,64.0,https://pypi.org/project/voila,165738.0,https://anaconda.org/conda-forge/voila,2022-10-27 07:53:02.986,250840.0,2.0,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,940.0,,,,,,,,,,,
23,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,26,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-03-14 21:12:21.000000,2023-02-15 15:12:02,440.0,217.0,362.0,3418.0,2022-09-02 15:03:28,0.12.36,,161932.0,58.0,38.0,38.0,60.0,https://pypi.org/project/bqplot,144717.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1121463.0,2.0,,3633.0,,bqplot,https://www.npmjs.com/package/bqplot,3539.0,,,,,,,,,,,
24,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2023-02-11 21:00:44.000000,2023-02-11 21:00:43,395.0,131.0,291.0,1205.0,2023-01-30 15:49:38,0.20.4,,34949.0,21.0,298.0,298.0,59.0,https://pypi.org/project/sparkmagic,33944.0,https://anaconda.org/conda-forge/sparkmagic,2023-01-30 19:54:17.953,67357.0,1.0,,1272.0,,,,,,,,,,,,,,,
25,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-03-16 06:40:55.000000,2022-10-21 14:50:27,235.0,47.0,23.0,884.0,2022-04-01 20:13:44,0.4.2,80.0,215460.0,11.0,2531.0,2531.0,10.0,https://pypi.org/project/jupyter-dash,215458.0,,,,2.0,,161.0,,,,,,,,,,,,,,,
26,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2023-03-15 11:18:53.864727,2023-03-15 10:58:54,1808.0,156.0,2087.0,7428.0,,,,265858.0,35.0,2197.0,2197.0,329.0,https://pypi.org/project/jupyterhub,221849.0,https://anaconda.org/conda-forge/jupyterhub,2023-01-27 19:38:01.989,867653.0,1.0,,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-03-15 11:18:53.864727,324.0,3509950.0,,,,,,
27,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-03-02 22:08:32.000000,2023-03-02 22:08:28,531.0,159.0,1522.0,5981.0,2021-01-26 05:18:38,0.28.0,1423449.0,20174.0,66.0,2.0,2.0,176.0,https://pypi.org/project/nteract_on_jupyter,2815.0,,,,1.0,,10501.0,,,,,,,,,,,,,,,
28,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,160.0,165.0,260.0,1030.0,2019-12-04 15:06:08,1.1.18,,15457.0,19.0,252.0,252.0,33.0,https://pypi.org/project/pixiedust,14372.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,43421.0,1.0,,2157.0,,,,,,,,,,,,,,,
29,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-03-16 02:18:57.000000,2023-02-17 22:27:36,418.0,99.0,692.0,4085.0,2023-02-03 22:33:26,2.3.11,,59230.0,24.0,,,38.0,https://pypi.org/project/nbdev,59230.0,,,,2.0,,1620.0,,,,,,,,,,,,,,,
30,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-02-06 14:47:04.000000,2023-01-16 00:02:35,392.0,149.0,288.0,3484.0,,,,12169.0,9.0,2363.0,2363.0,44.0,https://pypi.org/project/RISE,7996.0,https://anaconda.org/conda-forge/rise,2022-11-03 18:17:00.705,254558.0,2.0,,762.0,,,,,,,,,,,,,,,
31,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,24,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-02-25 14:32:40.000000,2023-02-25 14:32:40,229.0,178.0,130.0,1833.0,,,,76329.0,18.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,68490.0,https://anaconda.org/conda-forge/ipyvolume,2023-02-25 10:49:17.977,414833.0,2.0,-3.0,995.0,widgetti/ipyvolume,ipyvolume,https://www.npmjs.com/package/ipyvolume,2157.0,,,,,,,,,,,
32,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-03-15 11:54:20.000000,2023-03-13 14:46:32,295.0,224.0,626.0,1164.0,2022-09-27 08:13:34,0.8.1,105.0,8428.0,26.0,400.0,400.0,99.0,https://pypi.org/project/nbgrader,6599.0,https://anaconda.org/conda-forge/nbgrader,2022-09-28 03:43:17.179,135286.0,1.0,,,,,,,,,,,,,,,,,
33,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,24,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-03-14 16:00:43.000000,2023-03-13 13:15:55,71.0,100.0,138.0,505.0,2023-03-02 22:39:14,0.32.6,74.0,9953.0,40.0,227.0,227.0,6.0,https://pypi.org/project/itkwidgets,8486.0,,,,2.0,,916.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,1466.0,,,,,,,,,,,
34,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-03-13 22:23:33.000000,2023-03-13 22:23:32,213.0,121.0,257.0,379.0,2023-03-06 18:04:10,2.4.0,1291.0,13964877.0,98.0,,,499.0,https://pypi.org/project/jupyter_server,13886015.0,https://anaconda.org/conda-forge/jupyter_server,2023-03-06 22:54:48.242,4256779.0,3.0,,,,,,,,,,,,,,,,,
35,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,24,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-03-06 11:51:54.000000,2023-03-06 11:19:49,47.0,53.0,127.0,286.0,2022-02-07 15:18:40,1.8.2,,140632.0,30.0,737.0,737.0,11.0,https://pypi.org/project/ipyvuetify,138091.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,111835.0,2.0,,217.0,widgetti/ipyvuetify,,,,,,,,,,,,,,
36,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2023-03-13 14:57:03.000000,2023-01-15 17:22:37,143.0,72.0,224.0,2398.0,,,,252297.0,21.0,106.0,106.0,43.0,https://pypi.org/project/nbdime,199680.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,787445.0,2.0,,1976.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,42118.0,,,,,,,,,,,
37,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,23,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-03-13 04:37:46.140236,2023-03-06 15:57:54,286.0,64.0,516.0,1613.0,2023-01-20 20:54:32,1.3.2,,15405.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,115774.0,1.0,,599.0,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-03-13 04:37:46.140236,51.0,1546445.0,IRkernel,,,,,
38,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,23,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-03-15 15:49:02.000000,2023-03-15 15:49:00,275.0,240.0,1336.0,1553.0,2023-02-21 22:35:14,3.14.3,,3426.0,28.0,44.0,44.0,57.0,https://pypi.org/project/elyra,2527.0,https://anaconda.org/conda-forge/elyra,2023-02-21 23:52:11.056,27875.0,1.0,,,,,,,,,,,,,,,,,
39,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,23,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2023-03-13 06:01:36.000000,2023-03-08 08:34:58,308.0,156.0,341.0,1449.0,2022-10-18 19:01:00,2022.10.0,,2943.0,12.0,178.0,178.0,116.0,https://pypi.org/project/jupyter-repo2docker,2943.0,,,,2.0,,,,,,,,,,,,,,,,,
40,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,23,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-02-20 00:24:59.000000,2023-02-20 00:24:10,175.0,55.0,170.0,855.0,2022-08-31 09:02:38,2.4.1,,94434.0,17.0,24.0,24.0,30.0,https://pypi.org/project/pythreejs,83230.0,https://anaconda.org/conda-forge/pythreejs,2022-09-06 14:51:41.037,465605.0,2.0,,1723.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,5526.0,,,,,,,,,,,
41,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-03-14 00:55:13.000000,2023-01-11 11:27:13,46.0,37.0,65.0,398.0,,,,130344.0,8.0,2203.0,2203.0,33.0,https://pypi.org/project/nbval,126009.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,307832.0,2.0,,465.0,,,,,,,,,,,,,,,
42,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-03-15 09:12:36.000000,2023-02-21 08:00:02,85.0,35.0,35.0,360.0,2023-02-20 14:54:36,0.7.2,183.0,38114.0,11.0,317.0,317.0,30.0,https://pypi.org/project/jupyter-resource-usage,23533.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,524705.0,1.0,,,,,,,,,,,,,,,,,
43,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-03-16 12:20:46.000000,2023-03-09 02:59:31,245.0,150.0,193.0,311.0,2023-02-16 16:02:01,8.0.3,888.0,20246451.0,44.0,,,126.0,https://pypi.org/project/jupyter-client,20246405.0,,,,2.0,,,,,,,,,,,,,,,,,
44,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-03-06 12:49:44.000000,2023-03-06 12:26:30,37.0,29.0,28.0,221.0,,,,69582.0,8.0,719.0,719.0,9.0,https://pypi.org/project/ipywebrtc,64642.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,299214.0,2.0,,217.0,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,475.0,,,,,,,,,,,
