,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
45,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,23,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2024-02-12 13:42:25.000000,2024-02-12 13:42:24,85.0,29.0,116.0,332.0,2023-09-11 18:36:42,0.30.1,159.0,47392.0,56.0,846.0,846.0,34.0,https://pypi.org/project/metakernel,29202.0,https://anaconda.org/conda-forge/metakernel,2023-09-11 20:10:34.918,763793.0,1.0,,,,,,,,,,,,,,,,,
46,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,23,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2024-02-17 22:21:25.000000,2024-02-17 22:21:19,40.0,65.0,1388.0,262.0,2019-05-21 01:06:30,0.9.11,,,51.0,5401.0,5401.0,36.0,,,,,,2.0,,,,,,,,7647.0,,,,,,,,,
47,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2024-01-01 17:45:14.000000,2023-05-23 19:06:45,61.0,61.0,99.0,256.0,2022-03-28 22:52:15,1.3.1,4.0,7779.0,19.0,191.0,191.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,365659.0,2.0,,,,,,,cytoscape/ipycytoscape,716.0,,,,,,,,,
48,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2024-02-20 10:19:50.000000,2024-02-06 14:17:16,37.0,34.0,28.0,230.0,,,,37545.0,8.0,992.0,992.0,10.0,https://pypi.org/project/ipywebrtc,32945.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,333590.0,2.0,,,,,,,,218.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,324.0,,,,,,
49,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,22,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-10-18 13:16:38.000000,2023-10-18 13:16:38,1062.0,194.0,202.0,9699.0,,,,55656.0,,21.0,21.0,43.0,https://pypi.org/project/jupyterthemes,55656.0,,,,2.0,,,,,,,,638.0,,,,,,,,,
50,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,657.0,124.0,167.0,5413.0,2023-02-22 03:46:18,0.9.3,,921.0,33.0,21.0,21.0,73.0,https://pypi.org/project/knowledge-repo,921.0,,,,2.0,,,,,,,,1329.0,,,,,,,,,
51,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2024-02-22 13:32:01.000000,2024-02-22 12:37:40,483.0,124.0,196.0,4418.0,2024-02-22 12:45:54,0.4.16,14.0,0.0,68.0,2942.0,2942.0,59.0,,,,,,2.0,,,,,,,,,,,,,,,,,
52,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,22,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-11-29 14:26:24.000000,2023-07-07 13:05:16,231.0,185.0,131.0,1896.0,,,,51918.0,20.0,16.0,16.0,45.0,https://pypi.org/project/ipyvolume,45275.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,456475.0,2.0,,,,,,-5.0,widgetti/ipyvolume,1007.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,1209.0,,,,,,
53,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2024-02-20 19:01:42.000000,2024-02-15 05:37:04,312.0,257.0,1356.0,1741.0,2023-03-29 14:23:28,3.15.0,,3447.0,29.0,54.0,54.0,62.0,https://pypi.org/project/elyra,2407.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,43705.0,1.0,,,,,,,,,,,,,,,,,
54,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2024-01-16 22:07:49.699000,2023-03-06 15:57:54,283.0,64.0,519.0,1670.0,2023-01-20 20:54:32,1.3.2,,16574.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2024-01-16 22:07:49.699,146733.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,59.0,1822914.0,,,599.0,,,,IRkernel,,,,,
55,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,246.0,224.0,667.0,974.0,2021-08-16 19:04:35,1.2.20210816,,104408.0,19.0,,,53.0,https://pypi.org/project/datalab,104408.0,,,,2.0,,,,,,,,2055.0,,,,,,,,,
56,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,22,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,87.0,18.0,28.0,858.0,2023-05-23 15:47:43,2.4.0,,35130.0,17.0,2211.0,2211.0,19.0,https://pypi.org/project/watermark,27988.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,278560.0,2.0,,,,,,,,123.0,,,,,,,,,
57,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-11-24 20:20:43.000000,2023-11-24 20:17:44,124.0,36.0,67.0,669.0,2023-11-24 20:37:29,0.9.3,,31450.0,4.0,207.0,207.0,20.0,https://pypi.org/project/bash_kernel,31450.0,,,,1.0,,,,,,7.0,,112.0,,,,,,,,,
58,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,131.0,34.0,67.0,649.0,2019-06-03 21:24:10,0.10.2,,15450.0,14.0,188.0,188.0,22.0,https://pypi.org/project/mapboxgl,15450.0,,,,2.0,,,,,,,,221.0,,,,,,,,,
59,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,22,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2024-02-13 09:40:59.000000,2024-02-13 09:40:55,97.0,42.0,45.0,434.0,2023-08-29 14:10:55,1.0.1,263.0,44532.0,13.0,547.0,547.0,34.0,https://pypi.org/project/jupyter-resource-usage,32658.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,557838.0,2.0,,,,,,,,,,,,,,,,,
60,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,22,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-11-09 23:47:42.000000,2023-01-11 11:27:13,46.0,39.0,65.0,428.0,,,,126998.0,9.0,2891.0,2891.0,33.0,https://pypi.org/project/nbval,117319.0,https://anaconda.org/conda-forge/nbval,2023-10-11 12:34:56.839,416206.0,2.0,,,,,,,,465.0,,,,,,,,,
61,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2024-02-13 09:23:34.000000,2024-02-13 09:23:34,333.0,44.0,247.0,393.0,,,,30896.0,27.0,408.0,408.0,121.0,https://pypi.org/project/oauthenticator,29733.0,https://anaconda.org/conda-forge/oauthenticator,2023-11-28 06:31:15.831,46531.0,1.0,,,,,,,,,,,,,,,,,
62,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,22,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2024-02-14 03:18:21.000000,2024-02-14 03:18:20,37.0,18.0,92.0,316.0,,,,160345.0,,1970.0,1970.0,21.0,https://pypi.org/project/mkdocs-jupyter,160345.0,,,,2.0,,,,,,,,,,,,,,,,,
63,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2024-02-06 07:22:50.000000,2024-02-06 07:22:50,167.0,63.0,83.0,196.0,2018-06-14 12:02:35,1.2.2,,9511.0,3.0,131.0,131.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,9009.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,34181.0,1.0,,,,,,,,,,,,,,,,,
64,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,22,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2024-02-07 08:42:43.000000,2024-02-07 08:42:42,17.0,5.0,8.0,62.0,2023-10-19 10:55:09,1.10.1,,120849.0,21.0,717.0,717.0,6.0,https://pypi.org/project/ipyvue,118130.0,https://anaconda.org/conda-forge/ipyvue,2023-09-07 16:06:30.904,119667.0,2.0,,,,,,,widgetti/ipyvue,134.0,,,,,,,,,
65,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,244.0,53.0,130.0,3743.0,2022-05-31 17:34:28,0.7.5,44.0,900.0,17.0,15.0,15.0,29.0,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87385.0,,,402.0,,,,,github.com/gopherdata/gophernotes,,,,
66,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2024-02-22 12:46:40.000000,2022-12-28 22:18:25,152.0,54.0,188.0,2112.0,2021-11-15 23:43:33,5.2.1,,2005.0,33.0,85.0,85.0,17.0,,,,,,2.0,,,,,,,,332.0,ijavascript,https://www.npmjs.com/package/ijavascript,2005.0,,,,,,
67,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,21,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,177.0,60.0,174.0,918.0,2022-08-31 09:02:38,2.4.1,,59475.0,18.0,30.0,30.0,30.0,https://pypi.org/project/pythreejs,50471.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,522652.0,3.0,,,,,,,,1723.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3385.0,,,,,,
68,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,21,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2024-02-06 07:26:25.000000,2024-02-06 07:26:24,285.0,73.0,282.0,512.0,,,,162282.0,,157.0,157.0,84.0,https://pypi.org/project/jupyterhub-kubespawner,162282.0,,,,1.0,,,,,,,,,,,,,,,,,
69,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2024-02-13 09:36:38.000000,2024-02-01 09:28:10,291.0,23.0,250.0,468.0,,,,43605.0,5.0,182.0,182.0,69.0,https://pypi.org/project/dockerspawner,42916.0,https://anaconda.org/conda-forge/dockerspawner,2023-11-21 14:56:25.623,20691.0,1.0,,,,,,,,,,,,,,,,,
70,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2024-02-05 15:13:33.000000,2023-05-18 15:12:24,66.0,5.0,54.0,429.0,2023-05-18 14:28:00,0.9.0,,7120.0,9.0,359.0,359.0,9.0,https://pypi.org/project/appmode,1976.0,https://anaconda.org/conda-forge/appmode,2024-02-05 12:45:27.862,221201.0,2.0,,,,,,,,102.0,,,,,,,,,
71,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,21,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2024-02-18 11:10:44.000000,2024-02-18 11:09:58,17.0,2.0,57.0,280.0,2024-02-18 11:10:44,0.14.0,,48496.0,22.0,362.0,362.0,5.0,https://pypi.org/project/ipytest,48496.0,,,,2.0,,,,,,,,,,,,,,,,,
72,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2024-02-05 20:35:52.000000,2024-02-05 20:35:51,76.0,67.0,89.0,199.0,,,,26751.0,13.0,738.0,738.0,31.0,https://pypi.org/project/nbgitpuller,24746.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,84222.0,2.0,,,,,,,,,,,,,,,,,
73,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,20,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2024-02-10 03:17:32.000000,2024-02-08 22:05:49,875.0,29.0,316.0,2487.0,2024-02-10 03:17:32,cab428c4d7fcbfd728fc948e6ecaac1cf7b2f98f18461eda5c0cadfedf65b3da,,1844.0,100.0,,,157.0,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2024-02-10 03:16:15.977147,180.0,195476.0,,,,,,,,,,,,
74,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,20,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2024-01-18 15:09:51.000000,2023-01-27 08:04:32,523.0,178.0,407.0,2182.0,,,,20228.0,,14.0,14.0,96.0,,,,,,3.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2791595.0,,,,,,,,,,,,
75,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,20,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2024-02-08 14:58:01.000000,2024-02-08 14:58:00,22.0,45.0,147.0,826.0,2021-08-17 16:20:34,0.7.4,15.0,19.0,10.0,226.0,226.0,47.0,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2108.0,,,722.0,,,,,,iruby,,,
76,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,40.0,17.0,245.0,560.0,2020-12-10 14:31:28,0.3.7,,72835.0,28.0,,,11.0,,,,,,1.0,,,,,,,,1174.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,72835.0,,,,,,
77,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,20,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-02-01 02:10:42.000000,2024-02-01 02:10:41,60.0,11.0,91.0,367.0,2023-07-18 13:09:18,4.0.0,,40498.0,28.0,4.0,4.0,15.0,https://pypi.org/project/vega,34238.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,575967.0,3.0,,,,,,,,658.0,,,,,,,,,
78,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,20,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2024-02-19 14:43:47.000000,2024-02-19 14:43:46,62.0,8.0,83.0,361.0,2024-02-12 21:50:29,0.5.1,,20608.0,17.0,8.0,8.0,21.0,https://pypi.org/project/jupyterlab_templates,17276.0,,,,1.0,,,,,,,finos/jupyterlab_templates,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3332.0,,,,,,
79,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,20,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2024-02-22 11:04:41.000000,2024-02-21 11:23:01,134.0,65.0,126.0,321.0,2018-12-10 14:39:58,0.8.8,,317688.0,18.0,4.0,4.0,71.0,https://pypi.org/project/jupyter-server-proxy,285488.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1449024.0,2.0,,,,,,,,,,,,,,,,,
80,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,20,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,144.0,62.0,94.0,238.0,2023-03-06 14:13:35,6.6.3,370.0,3786688.0,10.0,,,60.0,https://pypi.org/project/jupyter-console,3786672.0,,,,3.0,,,,,,,,,,,,,,,,,
81,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,20.0,34.0,39.0,201.0,2019-12-03 17:50:40,2.5.0,,148274.0,6.0,17.0,17.0,7.0,https://pypi.org/project/bookstore,148274.0,,,,3.0,,,,,,,,619.0,,,,,,,,,
82,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2024-02-15 22:32:46.000000,2024-02-15 22:32:42,60.0,43.0,109.0,180.0,2023-12-28 12:15:36,0.5.3,,74687.0,8.0,,,28.0,https://pypi.org/project/jupyter_sphinx,74687.0,,,,2.0,,,,,,,,,,,,,,,,,
83,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,20,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2024-02-11 11:31:28.000000,2023-10-09 07:01:31,13.0,25.0,22.0,166.0,2023-08-11 05:48:03,1.0.0,133.0,106143.0,15.0,90.0,90.0,7.0,https://pypi.org/project/ipylab,105368.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,28622.0,1.0,,,,,,,,,,,,,,,,,
84,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,20,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2024-02-04 01:33:19.000000,2024-02-04 01:33:18,76.0,32.0,48.0,110.0,,,,26047.0,,48.0,48.0,22.0,https://pypi.org/project/jupyter-rsession-proxy,26047.0,,,,2.0,,,,,,,,238.0,,,,,,,,,
85,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2024-02-06 07:26:19.000000,2024-02-06 07:26:18,60.0,32.0,73.0,69.0,2021-10-19 17:24:48,1.0.5,,12300.0,3.0,75.0,75.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,12300.0,,,,2.0,,,,,,,,,,,,,,,,,
86,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,20,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,9.0,2.0,10.0,39.0,2023-06-14 12:41:06,4.3.5,,78693.0,8.0,1039.0,1039.0,5.0,https://pypi.org/project/ipydatawidgets,74884.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,259039.0,3.0,,,,,,,,307.0,,,,,,,,,
87,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,19,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2024-02-19 22:59:55.000000,2023-01-10 01:11:13,326.0,170.0,1103.0,3893.0,2023-01-10 01:02:49,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,2371.0,,,,,,,,,
88,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,261.0,43.0,33.0,2008.0,,,,2911.0,,160.0,160.0,8.0,https://pypi.org/project/colabcode,2911.0,,,,3.0,,,,,,,,44.0,,,,,,,,,
89,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,19,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2024-02-21 22:24:46.000000,2024-02-21 22:24:45,251.0,320.0,9258.0,1186.0,2023-11-14 18:47:44,2023.10.1100000000,,,33.0,3.0,3.0,266.0,,,,,,3.0,,,,,,,,,,,,,,,,,
90,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2024-02-21 08:05:27.000000,2024-02-21 08:05:26,87.0,41.0,131.0,1043.0,2024-01-23 13:04:13,3.2.1,45.0,7335.0,9.0,6.0,6.0,22.0,,,,,,2.0,,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,7334.0,,,,,,
91,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,19,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2024-02-19 19:18:27.000000,2023-11-27 18:27:49,36.0,7.0,281.0,940.0,,,,131789.0,,,,25.0,https://pypi.org/project/nbqa,131789.0,,,,3.0,,,,,,,,628.0,,,,,,,,,
92,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-02-21 01:44:13.000000,2024-02-01 21:38:56,160.0,66.0,56.0,872.0,2021-10-12 17:36:36,1.8.1,,3851.0,3.0,2.0,2.0,20.0,https://pypi.org/project/witwidget,2471.0,,,,3.0,,,,,,,,330.0,wit-widget,https://www.npmjs.com/package/wit-widget,1380.0,,,,,,
