,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
95,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-09-13 17:39:03.000000,2023-09-13 17:39:03,223.0,111.0,205.0,1548.0,2023-05-15 14:58:56,0.13.14,2161.0,212.0,65.0,,,40.0,,,,,,2.0,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-07-17 13:12:50.397725,6.0,18073.0,,,,,,,,,
96,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-04-27 23:44:03.000000,2023-04-27 23:44:02,152.0,64.0,56.0,832.0,2021-10-12 17:36:36,1.8.1,,8762.0,3.0,,,20.0,https://pypi.org/project/witwidget,7819.0,,,,3.0,,329.0,,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,943.0,,,,,,
97,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,19,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,146.0,73.0,137.0,755.0,2016-01-02 19:06:03,0.2,,11068.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,5865.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,307368.0,3.0,,1380.0,,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1159.0,,,,,,
98,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,19,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,53.0,24.0,163.0,746.0,,,,82467.0,,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,80572.0,,,,2.0,,488.0,,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,1895.0,,,,,,
99,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,19,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-09-14 02:24:57.000000,2023-09-11 09:38:38,39.0,10.0,564.0,685.0,2023-09-06 02:23:29,2.0.0-alpha.7,4085.0,360.0,100.0,19.0,19.0,37.0,,,,,,3.0,,,-4.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,stencila,https://www.npmjs.com/package/stencila,76.0,,,,,,
100,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-01-07 04:35:11.000000,2021-06-29 12:29:51,67.0,42.0,25.0,574.0,,,,2249.0,,1331.0,1331.0,15.0,,,,,,2.0,,101.0,,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2249.0,,,,,,
101,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-07-31 14:11:12.000000,2020-11-30 15:55:07,61.0,41.0,100.0,534.0,2020-09-05 22:35:32,2.3.0,,13608.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-06-16 13:16:37.337,1183975.0,2.0,,335.0,,,,,,,,,,,,,,,
102,ipysheet,True,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2023-07-20 08:10:20.000000,2023-07-20 08:10:20,64.0,63.0,60.0,523.0,,,,50673.0,15.0,6.0,6.0,13.0,https://pypi.org/project/ipysheet,47723.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,94115.0,3.0,jupyter-widgets-contrib/ipysheet,309.0,,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,1270.0,,,,,,
103,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,19,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-08-25 13:46:46.000000,2023-08-25 13:35:42,66.0,28.0,39.0,521.0,2023-08-25 13:39:24,0.9.0,,68460.0,5.0,2.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,68056.0,,,,2.0,,,,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,404.0,,,,,,
104,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,55.0,20.0,8.0,359.0,,,,4443.0,2.0,467.0,467.0,7.0,https://pypi.org/project/jupyterlab-dash,1031.0,,,,2.0,,41.0,,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,3412.0,,,,,,
105,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,19,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-09-11 12:26:31.000000,2023-09-11 12:26:30,60.0,7.0,80.0,348.0,2023-07-14 16:46:17,0.5.0,,13133.0,16.0,7.0,7.0,18.0,https://pypi.org/project/jupyterlab_templates,10312.0,,,,2.0,finos/jupyterlab_templates,,,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2821.0,,,,,,
106,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,19,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-09-05 08:09:02.000000,2023-07-12 19:20:15,127.0,62.0,118.0,305.0,2018-12-10 14:39:58,0.8.8,,206375.0,17.0,2.0,2.0,69.0,https://pypi.org/project/jupyter-server-proxy,181317.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-06-16 16:14:16.845,1378241.0,2.0,,,,,,,,,,,,,,,,,
107,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,29.0,,44.0,293.0,2021-02-04 22:39:49,0.8.0,,2764.0,2.0,140.0,140.0,7.0,,,,,,2.0,,,,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2764.0,,,,,,
108,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 15:30:11.000000,2023-08-30 15:29:37,40.0,22.0,12.0,230.0,2023-08-30 15:30:33,0.7.0,,6524.0,3.0,6.0,6.0,16.0,https://pypi.org/project/sidecar,6135.0,,,,2.0,,94.0,,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,389.0,,,,,,
109,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-09-05 08:07:50.000000,2023-06-19 06:43:35,115.0,59.0,80.0,157.0,2022-10-05 04:46:29,1.2.0,,4075.0,10.0,29.0,29.0,42.0,https://pypi.org/project/batchspawner,4075.0,,,,2.0,,,,,,,,,,,,,,,,,
110,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,19,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-09-14 14:14:52.000000,2023-09-14 13:50:34,50.0,311.0,629.0,103.0,2023-08-25 20:16:43,3.6.2,,1996.0,28.0,27.0,27.0,30.0,https://pypi.org/project/jdaviz,1996.0,,,,3.0,,,,,,,,,,,,,,,,,
111,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,18,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,389.0,1.0,91.0,3182.0,2021-07-13 22:12:59,0.13.2,,10386.0,4.0,,,11.0,,,,,,3.0,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,540088.0,,,,,,,,,
112,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-09-10 19:24:00.969000,2023-08-05 06:50:25,266.0,148.0,123.0,2755.0,,,,5561.0,20.0,,,26.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-09-10 19:24:00.969,216897.0,2.0,,,,,,,,,,,,,,,,,
113,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-09-04 10:02:01.000000,2023-09-04 10:00:46,948.0,53.0,290.0,2473.0,,,,347185.0,28.0,,,112.0,https://pypi.org/project/ipyparallel,337090.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,898521.0,3.0,,,,,,,,,,,,,,,,,
114,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,18,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-06-01 15:29:33.000000,2023-01-10 15:02:24,84.0,41.0,123.0,1005.0,2021-04-10 11:39:23,3.0.7,,2861.0,6.0,5.0,5.0,19.0,,,,,,2.0,,169.0,,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2861.0,,,,,,
115,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,102.0,64.0,51.0,726.0,2018-04-16 17:16:10,0.2.0,,94816.0,1.0,,,14.0,,,,,,2.0,,523.0,,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,94816.0,,,,,,
116,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-12-18 16:07:56.000000,2022-12-18 16:07:56,64.0,32.0,150.0,430.0,2022-11-29 02:04:58,0.35.1,139.0,5542.0,8.0,52.0,52.0,20.0,https://pypi.org/project/octave_kernel,5541.0,,,,2.0,,,,,,,,,,,,,,,,,
117,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,72.0,,99.0,394.0,2018-02-05 18:54:22,0.11.1,,477.0,12.0,4.0,4.0,17.0,,,,,,2.0,,516.0,,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,477.0,,,,,,
118,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:11:51.000000,2023-08-03 14:11:49,97.0,20.0,41.0,380.0,2023-08-03 14:12:11,4.0.0,24.0,2830.0,7.0,5.0,5.0,17.0,https://pypi.org/project/jupyterlab-github,1934.0,,,,2.0,,,,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,896.0,,,,,,
119,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,59.0,44.0,101.0,294.0,2023-02-19 00:41:36,6.1.0,,32608.0,21.0,2.0,2.0,24.0,https://pypi.org/project/dask-labextension,7290.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,912080.0,2.0,,,,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,668.0,,,,,,
120,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,18,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,56.0,38.0,27.0,293.0,,,,1715.0,,119.0,119.0,11.0,https://pypi.org/project/nbopen,1715.0,,,,3.0,,64.0,,,,,,,,,,,,,,,
121,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-04 11:15:43.000000,2022-08-04 11:15:04,23.0,3.0,10.0,291.0,,,,18151.0,,83.0,83.0,5.0,https://pypi.org/project/treon,18151.0,,,,3.0,,66.0,,,,,,,,,,,,,,,
122,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,27.0,24.0,25.0,265.0,,,,19919.0,,280.0,280.0,11.0,https://pypi.org/project/nteract-scrapbook,19919.0,,,,3.0,,,,,,,,,,,,,,,,,
123,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,18,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-06 08:38:20.000000,2022-07-20 12:02:54,28.0,9.0,16.0,187.0,,,,263.0,,1281.0,1281.0,7.0,,,,,,1.0,,113.0,,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,263.0,,,,,,
124,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2023-06-16 13:20:41.310000,2018-09-20 15:43:57,32.0,20.0,20.0,179.0,2017-03-05 04:26:44,0.2.0,,3480.0,8.0,129.0,129.0,6.0,https://pypi.org/project/spylon-kernel,1912.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,123898.0,2.0,vericast/spylon-kernel,188.0,,,,,,,,,,,,,,,
125,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,18,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-07-20 07:28:33.000000,2022-11-23 09:34:00,28.0,21.0,18.0,116.0,2022-08-24 12:33:17,0.2.2,,67268.0,8.0,,,9.0,https://pypi.org/project/ipytree,65648.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,87491.0,3.0,jupyter-widgets-contrib/ipytree,111.0,,,,,,,,,,,,,,,
126,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,18,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-23 00:49:02.000000,2023-06-23 00:48:01,75.0,29.0,48.0,108.0,,,,7133.0,,43.0,43.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,7133.0,,,,3.0,,236.0,,,,,,,,,,,,,,,
127,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,18,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-08-16 14:54:33.988000,2023-08-16 12:25:37,12.0,1.0,36.0,66.0,2023-08-15 15:28:38,3.4.0,3268.0,1470.0,28.0,88.0,88.0,10.0,,,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,53260.0,3.0,,,,,,,,,,,,,,,,,
128,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,18,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-09-05 09:08:18.000000,2023-04-15 13:12:28,46.0,11.0,30.0,62.0,2022-08-25 15:31:47,0.12.3,61.0,308765.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,295362.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,536044.0,3.0,,,,,,,,,,,,,,,,,
129,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-09-05 08:09:46.000000,2023-08-06 15:00:18,45.0,2.0,43.0,60.0,2023-03-31 10:44:15,1.5.0,,2601.0,8.0,96.0,96.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2601.0,,,,2.0,,,,,,,,,,,,,,,,,
130,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,17,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-09-07 10:49:03.000000,2023-08-18 13:32:26,248.0,47.0,726.0,2490.0,2015-03-26 05:06:25,0.6,,14.0,1.0,,,111.0,,,,,,3.0,IHaskell/IHaskell,2198.0,,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,14.0,,,,,,
131,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,191.0,12.0,14.0,1043.0,2019-09-02 14:01:33,0.1.2,,7047.0,1.0,,,13.0,https://pypi.org/project/pyforest,7047.0,,,,3.0,,196.0,,,,,,,,,,,,,,,
132,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-05-18 06:09:30.000000,2019-12-08 22:22:20,183.0,75.0,58.0,976.0,2019-05-06 03:28:50,1.3.0,135011.0,2143.0,5.0,,,4.0,,,,,,3.0,,90.0,,,,,,,,,,,,,,,
133,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2023-04-03 21:54:23.000000,2023-03-02 17:55:59,120.0,15.0,168.0,453.0,2023-02-06 19:49:08,2.5.2,139.0,13373.0,10.0,41.0,41.0,44.0,https://pypi.org/project/jupyter-kernel-gateway,13371.0,,,,3.0,jupyter-server/kernel_gateway,,,,,,,,,,,,,,,,
134,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,42.0,,80.0,174.0,2017-06-02 21:19:27,0.5.0,106.0,1264.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,97297.0,3.0,,404.0,,,,,,,,,,,,,,,
135,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,49.0,15.0,7.0,172.0,2018-05-29 18:46:14,0.0.9,2462.0,1323.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1278.0,,,,3.0,,215.0,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,948.0,,,,,,,,,
136,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,17,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,16.0,9.0,5.0,81.0,,,,9180.0,,363.0,363.0,6.0,https://pypi.org/project/nbzip,9180.0,,,,3.0,,43.0,,,,,,,,,,,,,,,
137,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,72.0,2020-06-18 03:30:24,0.5.10,,294.0,17.0,33.0,33.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,294.0,,,,3.0,,269.0,,,,,,,,,,,,,,,
138,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,17,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,BSD-3-Clause,2022-08-23 00:02:21.000,2023-09-14 08:08:03.000000,2023-01-02 17:38:53,,,,67.0,,,,1771.0,,24.0,24.0,46.0,,,,,,2.0,,2558.0,,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,1771.0,,,,,,
139,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-09-14 13:25:19.000000,2023-09-14 08:22:20,229.0,590.0,8646.0,1106.0,2022-10-12 16:44:26,2022.09.120,,,32.0,2.0,2.0,265.0,,,,,,3.0,,,,,,,,,,,,,,,,,
140,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-07-20 06:35:35.164000,2022-11-06 15:47:40,76.0,17.0,86.0,791.0,,,,71.0,8.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3415.0,3.0,,299.0,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,414.0,,,,,,,,,
141,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,16,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2023-09-14 13:49:02.000000,2023-09-14 07:00:40,82.0,764.0,446.0,715.0,2023-09-05 20:06:29,0.20.3,,1851.0,18.0,,,64.0,https://pypi.org/project/lfortran,75.0,https://anaconda.org/conda-forge/lfortran,2023-09-05 23:53:30.189,65746.0,3.0,,,,,,,,,,,,,,,,,
142,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,16,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-09-11 21:49:18.000000,2023-07-04 00:31:00,196.0,65.0,490.0,575.0,2023-03-18 23:02:09,3.2.2,30835.0,4884.0,37.0,,,112.0,https://pypi.org/project/jupyter_enterprise_gateway,4450.0,,,,3.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,,
