,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
10,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,30,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2023-06-06 16:50:28.000000,2023-06-06 16:50:15,139.0,60.0,78.0,209.0,2023-05-31 13:33:50,5.9.0,157.0,14358947.0,24.0,221473.0,221473.0,76.0,https://pypi.org/project/nbformat,14167542.0,https://anaconda.org/conda-forge/nbformat,2023-05-31 13:59:17.447,16460437.0,1.0,,,11.0,,,,,,,,,,,,,,
11,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,29,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2023-06-22 12:00:25.000000,2023-06-22 09:11:41,4002.0,1948.0,2689.0,11257.0,2023-04-06 15:08:23,6.5.4,13099.0,12546831.0,64.0,23.0,23.0,635.0,https://pypi.org/project/notebook,12196002.0,https://anaconda.org/conda-forge/jupyter,2023-06-16 13:17:46.215,3406893.0,1.0,,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2023-06-19 19:32:36.988324,1027.0,30028938.0,,,,,,
12,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,29,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-06-21 22:47:33.000000,2023-06-20 21:17:13,369.0,100.0,488.0,6025.0,2023-06-04 20:25:56,1.14.6,,490961.0,100.0,5298.0,5298.0,78.0,https://pypi.org/project/jupytext,472595.0,https://anaconda.org/conda-forge/jupytext,2023-06-11 21:30:07.018,610086.0,1.0,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,7274.0,,,,,,,,,,,
13,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,29,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-06-22 08:22:44.000000,2023-06-22 08:22:43,336.0,692.0,1897.0,2884.0,2023-06-21 13:45:56,1.1.1,,482801.0,52.0,7338.0,7338.0,127.0,https://pypi.org/project/panel,454139.0,https://anaconda.org/conda-forge/panel,2023-06-19 16:51:22.640,1031845.0,2.0,,,,,,,,,,,,,,,,,
14,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-05-29 17:53:06.000000,2023-05-29 17:47:50,360.0,54.0,2082.0,2447.0,2023-04-30 10:42:55,8.2.4,,1457.0,78.0,486.0,486.0,236.0,https://pypi.org/project/nikola,1457.0,,,,1.0,,10342.0,,,,,,,,,,,,,,,
15,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,29,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-06-22 13:45:34.000000,2023-06-22 13:45:30,49.0,34.0,68.0,120.0,2023-05-22 15:04:06,0.8.0,327.0,9715342.0,32.0,110404.0,110404.0,37.0,https://pypi.org/project/nbclient,9468425.0,https://anaconda.org/conda-forge/nbclient,2023-06-16 19:18:04.408,9876132.0,1.0,,,,,,,,,,,,,,,,,
16,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,28,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-06-16 13:16:29.498000,2023-04-11 14:07:26,442.0,216.0,364.0,3447.0,2023-04-11 15:00:49,0.12.39,,145211.0,61.0,43.0,43.0,62.0,https://pypi.org/project/bqplot,128163.0,https://anaconda.org/conda-forge/bqplot,2023-06-16 13:16:29.498,1174701.0,1.0,,3641.0,,bqplot,https://www.npmjs.com/package/bqplot,3228.0,,,,,,,,,,,
17,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,28,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-06-21 18:56:20.000000,2023-04-21 20:49:35,265.0,108.0,42.0,1702.0,,,,103511.0,3.0,4704.0,4704.0,55.0,https://pypi.org/project/ipython-sql,100752.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,226278.0,1.0,,292.0,,,,,,,,,,,,,,,
18,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,28,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-06-16 01:18:20.000000,2023-06-16 01:18:19,210.0,131.0,150.0,1441.0,2023-02-15 19:21:40,0.9.3,,225039.0,28.0,7742.0,7742.0,32.0,https://pypi.org/project/ipympl,208767.0,,,,1.0,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,16272.0,,,,,,,,,,,
19,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,27,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-06-16 16:09:40.383000,2023-06-08 14:23:52,377.0,125.0,246.0,5272.0,,,,902123.0,17.0,4971.0,4971.0,109.0,https://pypi.org/project/papermill,894285.0,https://anaconda.org/conda-forge/papermill,2023-06-16 16:09:40.383,454645.0,2.0,,,,,,,,,,,,,,,,,
20,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-06-22 09:03:58.000000,2023-06-19 15:45:28,332.0,46.0,470.0,4080.0,2023-06-19 15:47:08,3.0.0,,146026.0,128.0,750.0,750.0,29.0,https://pypi.org/project/dtale,139943.0,https://anaconda.org/conda-forge/dtale,2023-06-19 18:36:50.273,225083.0,2.0,,702.0,,,,,,,,,,,,,,,
21,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,26,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,863.0,78.0,81.0,7141.0,2019-07-01 16:35:20,1.0.0,,118062.0,4.0,187.0,187.0,31.0,https://pypi.org/project/facets-overview,118062.0,,,,2.0,,277.0,,,,,,,,,,,,,,,
22,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,26,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-06-21 17:19:06.000000,2023-06-19 12:54:54,265.0,98.0,462.0,1277.0,2022-12-15 13:25:32,0.41.0,14.0,119546.0,49.0,21.0,21.0,86.0,https://pypi.org/project/jupyterlab-git,111417.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-06-16 16:12:20.095,438991.0,1.0,,1837.0,,,,,,,,,,,,,,,
23,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2023-06-16 13:24:44.059000,2023-04-05 15:30:30,397.0,128.0,296.0,1228.0,2023-04-05 15:31:34,0.20.5,,25727.0,22.0,307.0,307.0,59.0,https://pypi.org/project/sparkmagic,24428.0,https://anaconda.org/conda-forge/sparkmagic,2023-06-16 13:24:44.059,90964.0,1.0,,1283.0,,,,,,,,,,,,,,,
24,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,26,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,160.0,165.0,260.0,1031.0,2019-12-04 15:06:08,1.1.18,,16874.0,19.0,257.0,257.0,33.0,https://pypi.org/project/pixiedust,15795.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,46408.0,1.0,,2157.0,,,,,,,,,,,,,,,
25,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-06-01 20:25:23.000000,2022-10-21 14:50:27,237.0,48.0,25.0,924.0,2022-04-01 20:13:44,0.4.2,96.0,415567.0,11.0,3016.0,3016.0,10.0,https://pypi.org/project/jupyter-dash,415565.0,,,,2.0,,161.0,,,,,,,,,,,,,,,
26,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2023-06-21 20:56:17.000000,2023-06-14 14:28:06,1832.0,168.0,2115.0,7559.0,,,,215598.0,37.0,2340.0,2340.0,337.0,https://pypi.org/project/jupyterhub,160672.0,https://anaconda.org/conda-forge/jupyterhub,2023-06-09 00:00:05.747,945647.0,1.0,,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-06-14 14:35:09.238806,326.0,4730607.0,,,,,,
27,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2023-06-20 14:57:08.000000,2023-06-15 07:55:35,463.0,274.0,386.0,4810.0,2022-10-26 15:12:41,0.4.0,698.0,237490.0,60.0,9887.0,9887.0,65.0,https://pypi.org/project/voila,232123.0,https://anaconda.org/conda-forge/voila,2023-06-16 16:11:55.055,277120.0,2.0,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,386.0,,,,,,,,,,,
28,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,25,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2023-06-20 22:16:36.000000,2023-04-30 15:45:30,147.0,65.0,237.0,2469.0,2023-04-30 16:02:31,3.2.1,,252159.0,23.0,118.0,118.0,45.0,https://pypi.org/project/nbdime,203534.0,https://anaconda.org/conda-forge/nbdime,2023-06-16 13:24:46.315,866759.0,2.0,,2000.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,37513.0,,,,,,,,,,,
29,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,24,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-03-26 09:07:10.000000,2023-03-26 09:07:05,532.0,160.0,1522.0,6035.0,2021-01-26 05:18:38,0.28.0,1447481.0,20779.0,66.0,2.0,2.0,177.0,https://pypi.org/project/nteract_on_jupyter,3750.0,,,,2.0,,10501.0,,,,,,,,,,,,,,,
30,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-06-07 18:04:20.000000,2023-05-31 20:49:34,434.0,114.0,701.0,4393.0,2023-02-03 22:33:26,2.3.11,,55024.0,24.0,,,38.0,https://pypi.org/project/nbdev,55024.0,,,,2.0,,1634.0,,,,,,,,,,,,,,,
31,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-06-16 16:08:42.704000,2023-04-07 08:27:12,396.0,154.0,288.0,3554.0,,,,13156.0,9.0,2498.0,2498.0,44.0,https://pypi.org/project/RISE,8920.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,271146.0,2.0,,764.0,,,,,,,,,,,,,,,
32,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,24,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-06-05 11:50:27.103000,2023-06-02 14:30:26,230.0,182.0,131.0,1864.0,,,,64309.0,20.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,56732.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,432757.0,2.0,widgetti/ipyvolume,1002.0,,ipyvolume,https://www.npmjs.com/package/ipyvolume,1883.0,,,,,,,,,,,
33,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-06-16 13:48:53.000000,2023-06-16 12:25:54,295.0,228.0,633.0,1196.0,2023-06-16 12:26:21,0.8.4,166.0,5181.0,29.0,459.0,459.0,101.0,https://pypi.org/project/nbgrader,3301.0,https://anaconda.org/conda-forge/nbgrader,2023-06-16 13:21:18.863,144712.0,1.0,,,,,,,,,,,,,,,,,
34,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,24,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-06-16 13:25:29.052000,2023-05-23 17:25:44,84.0,17.0,28.0,811.0,2023-05-23 15:47:43,2.4.0,,21810.0,17.0,1931.0,1931.0,18.0,https://pypi.org/project/watermark,18557.0,https://anaconda.org/conda-forge/watermark,2023-06-16 13:25:29.052,260283.0,2.0,,119.0,,,,,,,,,,,,,,,
35,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-06-22 07:12:30.000000,2023-06-19 14:19:17,225.0,131.0,264.0,400.0,2023-05-25 17:04:53,2.6.0,1647.0,14081543.0,100.0,,,504.0,https://pypi.org/project/jupyter_server,13972172.0,https://anaconda.org/conda-forge/jupyter_server,2023-06-16 16:09:49.959,6231888.0,3.0,,,,,,,,,,,,,,,,,
36,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,24,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-06-16 16:15:58.169000,2023-04-26 08:52:00,50.0,56.0,131.0,297.0,2022-02-07 15:18:40,1.8.2,,110088.0,31.0,826.0,826.0,12.0,https://pypi.org/project/ipyvuetify,107330.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,129649.0,2.0,widgetti/ipyvuetify,246.0,,,,,,,,,,,,,,,
37,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,23,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,398.0,158.0,126.0,2967.0,2020-04-07 16:34:17,1.3.1,,73921.0,21.0,,,30.0,https://pypi.org/project/qgrid,67384.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,387601.0,2.0,,405.0,,qgrid,https://www.npmjs.com/package/qgrid,481.0,,,,,,,,,,,
38,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,23,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-06-16 13:23:56.494000,2021-01-21 14:02:57,377.0,349.0,4175.0,2758.0,2018-12-04 18:27:21,1.3.0,34.0,17334.0,39.0,,,43.0,https://pypi.org/project/beakerx,6268.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,600060.0,2.0,,1689.0,,beakerx,https://www.npmjs.com/package/beakerx,185.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249123.0,,,,,,
39,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,23,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-06-19 19:30:35.595873,2023-03-06 15:57:54,282.0,65.0,517.0,1626.0,2023-01-20 20:54:32,1.3.2,,15772.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,129116.0,1.0,,599.0,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-06-19 19:30:35.595873,54.0,1618999.0,IRkernel,,,,,
40,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,23,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-06-22 08:14:31.000000,2023-06-19 16:00:23,283.0,245.0,1349.0,1617.0,2023-03-29 14:23:28,3.15.0,,3906.0,29.0,46.0,46.0,58.0,https://pypi.org/project/elyra,2877.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,35007.0,1.0,,,,,,,,,,,,,,,,,
41,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,23,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,176.0,57.0,173.0,877.0,2022-08-31 09:02:38,2.4.1,,90645.0,18.0,26.0,26.0,30.0,https://pypi.org/project/pythreejs,80592.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,490183.0,2.0,,1723.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4287.0,,,,,,,,,,,
42,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,23,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-06-19 21:05:30.000000,2023-06-08 09:14:31,75.0,110.0,144.0,535.0,2023-03-02 22:39:14,0.32.6,83.0,5594.0,50.0,253.0,253.0,7.0,https://pypi.org/project/itkwidgets,5056.0,,,,2.0,,916.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,536.0,,,,,,,,,,,
43,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,23,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-06-19 20:15:02.000000,2023-06-11 13:27:09,37.0,17.0,72.0,470.0,2023-06-11 13:28:34,1.5.3,,65278.0,38.0,261.0,261.0,6.0,https://pypi.org/project/itables,65278.0,,,,2.0,,,,,,,,,,,,,,,,,
44,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-06-16 13:18:53.317000,2023-01-11 11:27:13,46.0,38.0,65.0,406.0,,,,139297.0,8.0,2330.0,2330.0,33.0,https://pypi.org/project/nbval,134598.0,https://anaconda.org/conda-forge/nbval,2023-06-16 13:18:53.317,347773.0,2.0,,465.0,,,,,,,,,,,,,,,
