,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
26,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-03-26 09:07:10.000000,2023-03-26 09:07:05,530.0,160.0,1522.0,6015.0,2021-01-26 05:18:38,0.28.0,1434687.0,20039.0,66.0,2.0,2.0,177.0,https://pypi.org/project/nteract_on_jupyter,2754.0,,,,1.0,,10501.0,,,,,,,,,,,,,,,
27,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2023-04-21 09:46:00.000000,2023-04-21 09:46:00,459.0,272.0,384.0,4712.0,2022-10-26 15:12:41,0.4.0,591.0,185474.0,60.0,9637.0,9637.0,65.0,https://pypi.org/project/voila,180150.0,https://anaconda.org/conda-forge/voila,2022-10-27 07:53:02.986,261077.0,2.0,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,459.0,,,,,,,,,,,
28,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,25,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2023-04-26 13:11:18.000000,2023-04-22 23:58:03,145.0,67.0,235.0,2438.0,2023-04-22 10:31:04,3.1.1,,247041.0,22.0,109.0,109.0,45.0,https://pypi.org/project/nbdime,197375.0,https://anaconda.org/conda-forge/nbdime,2023-04-22 17:09:28.554,825153.0,2.0,,1995.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,38809.0,,,,,,,,,,,
29,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,160.0,165.0,260.0,1030.0,2019-12-04 15:06:08,1.1.18,,18051.0,19.0,254.0,254.0,33.0,https://pypi.org/project/pixiedust,16964.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,44575.0,1.0,,2157.0,,,,,,,,,,,,,,,
30,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-04-27 11:07:42.000000,2023-04-13 21:55:54,427.0,104.0,698.0,4287.0,2023-02-03 22:33:26,2.3.11,,53988.0,24.0,,,38.0,https://pypi.org/project/nbdev,53988.0,,,,2.0,,1627.0,,,,,,,,,,,,,,,
31,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-04-07 08:27:25.000000,2023-04-07 08:27:12,392.0,153.0,288.0,3521.0,,,,11218.0,9.0,2401.0,2401.0,44.0,https://pypi.org/project/RISE,6991.0,https://anaconda.org/conda-forge/rise,2022-11-03 18:17:00.705,262122.0,2.0,,764.0,,,,,,,,,,,,,,,
32,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,24,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-02-25 14:32:40.000000,2023-02-25 14:32:40,228.0,181.0,130.0,1841.0,,,,65217.0,18.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,57484.0,https://anaconda.org/conda-forge/ipyvolume,2023-02-25 10:49:17.977,422329.0,2.0,widgetti/ipyvolume,995.0,,ipyvolume,https://www.npmjs.com/package/ipyvolume,2026.0,,,,,,,,,,,
33,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-04-13 14:35:45.000000,2023-03-28 07:55:44,296.0,227.0,629.0,1183.0,2023-03-28 07:56:15,0.8.2,129.0,5962.0,27.0,428.0,428.0,100.0,https://pypi.org/project/nbgrader,4108.0,https://anaconda.org/conda-forge/nbgrader,2023-03-31 14:26:09.849,138980.0,1.0,,,,,,,,,,,,,,,,,
34,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-04-25 19:10:26.000000,2023-04-25 13:02:07,217.0,124.0,263.0,386.0,2023-04-13 19:53:25,1.24.0,1405.0,13977185.0,100.0,,,502.0,https://pypi.org/project/jupyter_server,13885496.0,https://anaconda.org/conda-forge/jupyter_server,2023-03-17 17:33:31.186,5040985.0,3.0,,,,,,,,,,,,,,,,,
35,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,24,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-04-27 07:14:01.000000,2023-04-26 08:52:00,50.0,56.0,131.0,290.0,2022-02-07 15:18:40,1.8.2,,138058.0,30.0,769.0,769.0,12.0,https://pypi.org/project/ipyvuetify,135404.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,119461.0,2.0,widgetti/ipyvuetify,246.0,,,,,,,,,,,,,,,
36,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-04-13 09:58:05.000000,2021-06-27 18:55:19,159.0,58.0,82.0,184.0,2018-06-14 12:02:35,1.2.2,,10899.0,3.0,107.0,107.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,10380.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,30133.0,1.0,,167.0,,,,,,,,,,,,,,,
37,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,23,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2023-04-13 21:03:54.000000,2022-12-21 19:56:24,773.0,334.0,459.0,5022.0,2022-11-15 17:24:23,0.7.0,,324886.0,2.0,,,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,324886.0,,,,1.0,,2660.0,,,,,,,,,,,,,,,
38,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,23,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-04-27 12:28:05.185501,2023-03-06 15:57:54,284.0,64.0,516.0,1621.0,2023-01-20 20:54:32,1.3.2,,15600.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,122064.0,1.0,,599.0,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-04-27 12:28:05.185501,54.0,1576252.0,IRkernel,,,,,
39,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,23,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-04-12 20:55:41.000000,2023-03-29 16:32:10,278.0,244.0,1340.0,1584.0,2023-03-29 14:23:28,3.15.0,,2516.0,29.0,45.0,45.0,57.0,https://pypi.org/project/elyra,1549.0,https://anaconda.org/conda-forge/elyra,2023-03-29 16:35:15.129,30968.0,1.0,,,,,,,,,,,,,,,,,
40,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,23,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-03-16 19:17:40.741000,2023-02-20 00:24:10,177.0,56.0,172.0,863.0,2022-08-31 09:02:38,2.4.1,,99399.0,18.0,25.0,25.0,30.0,https://pypi.org/project/pythreejs,88833.0,https://anaconda.org/conda-forge/pythreejs,2023-03-16 19:17:40.741,476553.0,2.0,,1723.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4825.0,,,,,,,,,,,
41,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,23,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-04-25 17:26:23.000000,2023-04-21 15:09:14,73.0,103.0,138.0,522.0,2023-03-02 22:39:14,0.32.6,75.0,7133.0,44.0,235.0,235.0,6.0,https://pypi.org/project/itkwidgets,6349.0,,,,2.0,,916.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,783.0,,,,,,,,,,,
42,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-04-04 22:10:33.000000,2023-01-11 11:27:13,46.0,38.0,65.0,400.0,,,,144363.0,8.0,2247.0,2247.0,33.0,https://pypi.org/project/nbval,139831.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,326354.0,2.0,,465.0,,,,,,,,,,,,,,,
43,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-04-04 07:46:16.000000,2023-04-04 07:45:58,86.0,36.0,39.0,365.0,2023-02-20 14:54:36,0.7.2,186.0,38041.0,11.0,332.0,332.0,32.0,https://pypi.org/project/jupyter-resource-usage,23694.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,530645.0,1.0,,,,,,,,,,,,,,,,,
44,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-04-13 22:46:14.000000,2023-04-13 22:46:12,250.0,155.0,194.0,315.0,2023-04-13 22:46:28,8.2.0,962.0,20223262.0,46.0,,,127.0,https://pypi.org/project/jupyter-client,20223214.0,,,,2.0,,,,,,,,,,,,,,,,,
45,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,23,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-04-25 16:12:26.000000,2023-04-25 16:12:26,81.0,28.0,115.0,309.0,2022-12-12 16:21:25,0.29.4,82.0,31552.0,53.0,723.0,723.0,32.0,https://pypi.org/project/metakernel,23305.0,https://anaconda.org/conda-forge/metakernel,2022-12-12 20:01:25.444,692422.0,1.0,,,,,,,,,,,,,,,,,
46,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,23,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-04-24 14:25:32.000000,2023-02-18 21:57:11,35.0,62.0,1375.0,249.0,2019-05-21 01:06:30,0.9.11,,,51.0,3959.0,3959.0,36.0,,,,,,2.0,,7583.0,,,,,,,,,,,,,,,
47,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-03-06 12:49:44.000000,2023-03-06 12:26:30,37.0,30.0,28.0,222.0,,,,61626.0,8.0,755.0,755.0,9.0,https://pypi.org/project/ipywebrtc,56753.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,305390.0,2.0,,217.0,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,382.0,,,,,,,,,,,
48,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,22,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2023-04-27 13:47:23.000000,2023-04-27 10:49:43,2725.0,21.0,795.0,7630.0,,,,958681.0,,,,231.0,,,,,,2.0,,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-04-27 12:27:08.596317,396.0,89157395.0,,,,,,
49,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-04-17 04:04:39.000000,2023-04-17 04:04:39,659.0,122.0,167.0,5310.0,2023-02-22 03:46:18,0.9.3,,583.0,33.0,,,73.0,https://pypi.org/project/knowledge-repo,583.0,,,,2.0,,1329.0,,,,,,,,,,,,,,,
50,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,235.0,53.0,127.0,3552.0,2022-05-31 17:34:28,0.7.5,41.0,995.0,17.0,10.0,10.0,29.0,,,,,,1.0,,401.0,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86610.0,,github.com/gopherdata/gophernotes,,,,
51,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-04-27 10:42:40.000000,2023-04-27 10:28:02,371.0,56.0,141.0,3377.0,2023-04-27 10:42:40,0.3.1,,,49.0,1591.0,1591.0,38.0,,,,,,2.0,,,,,,,,,,,,,,,,,
52,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,22,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-04-07 02:30:44.000000,2020-04-07 18:56:49,398.0,157.0,125.0,2960.0,2020-04-07 16:34:17,1.3.1,,58758.0,21.0,2.0,2.0,30.0,https://pypi.org/project/qgrid,51957.0,https://anaconda.org/conda-forge/qgrid,2022-11-02 16:27:28.702,381772.0,2.0,,405.0,,qgrid,https://www.npmjs.com/package/qgrid,644.0,,,,,,,,,,,
53,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2022-11-03 11:08:08.841000,2021-01-21 14:02:57,374.0,349.0,4175.0,2745.0,2018-12-04 18:27:21,1.3.0,31.0,16238.0,39.0,,,43.0,https://pypi.org/project/beakerx,5012.0,https://anaconda.org/conda-forge/beakerx,2022-11-03 11:08:08.841,586969.0,2.0,,1689.0,,beakerx,https://www.npmjs.com/package/beakerx,243.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249083.0,,,,,,
54,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,22,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2023-04-26 10:59:45.000000,2023-04-11 11:00:10,317.0,155.0,345.0,1472.0,2022-10-18 19:01:00,2022.10.0,,2498.0,12.0,178.0,178.0,116.0,https://pypi.org/project/jupyter-repo2docker,2498.0,,,,2.0,,,,,,,,,,,,,,,,,
55,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,246.0,224.0,667.0,979.0,2021-08-16 19:04:35,1.2.20210816,,89047.0,19.0,,,53.0,https://pypi.org/project/datalab,89047.0,,,,2.0,,2055.0,,,,,,,,,,,,,,,
56,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,22,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-09-13 21:31:21.000000,2022-09-13 21:31:21,82.0,17.0,28.0,783.0,2022-05-27 13:54:28,2.3.1,,26621.0,16.0,1862.0,1862.0,17.0,https://pypi.org/project/watermark,23380.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,252864.0,2.0,,99.0,,,,,,,,,,,,,,,
57,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,22,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2023-03-15 17:20:33.000000,2022-10-24 07:11:22,56.0,52.0,80.0,655.0,2022-11-07 16:48:10,0.13.1,,20187.0,33.0,7.0,7.0,21.0,https://pypi.org/project/ipycanvas,16811.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,145200.0,2.0,,467.0,,,,,,,,,,,,,,,
58,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,132.0,34.0,67.0,633.0,2019-06-03 21:24:10,0.10.2,,11798.0,14.0,157.0,157.0,21.0,https://pypi.org/project/mapboxgl,11798.0,,,,2.0,,221.0,,,,,,,,,,,,,,,
59,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,22,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-04-14 09:37:04.000000,2023-04-14 09:35:48,36.0,14.0,71.0,440.0,2023-03-26 18:42:08,1.5.2,,30319.0,37.0,235.0,235.0,6.0,https://pypi.org/project/itables,30319.0,,,,2.0,,,,,,,,,,,,,,,,,
60,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-04-26 09:23:57.000000,2023-04-25 09:42:16,319.0,36.0,214.0,364.0,,,,19671.0,15.0,338.0,338.0,111.0,https://pypi.org/project/oauthenticator,18935.0,https://anaconda.org/conda-forge/oauthenticator,2022-09-08 13:19:36.567,35361.0,1.0,,,,,,,,,,,,,,,,,
61,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-04-03 21:34:41.000000,2022-09-12 13:05:27,57.0,59.0,99.0,229.0,2022-03-28 22:52:15,1.3.1,3.0,7691.0,19.0,134.0,134.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,284567.0,2.0,cytoscape/ipycytoscape,715.0,,,,,,,,,,,,,,,
62,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,22,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-04-02 12:31:16.000000,2023-03-06 14:13:15,142.0,62.0,90.0,217.0,2023-03-06 14:13:35,6.6.3,215.0,4865623.0,10.0,,,60.0,https://pypi.org/project/jupyter-console,4865607.0,,,,3.0,,,,,,,,,,,,,,,,,
63,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,21,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-04-27 14:10:38.000000,2023-04-22 02:06:51,654.0,83.0,536.0,6204.0,,,,4836.0,,8.0,8.0,86.0,https://pypi.org/project/perspective-python,3094.0,,,,1.0,,5576.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1742.0,,,,,,,,,,,
64,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,21,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-04-24 21:29:37.000000,2023-04-02 16:19:43,35.0,6.0,271.0,752.0,2023-04-02 18:18:43,1.7.0,,102301.0,1.0,,,23.0,https://pypi.org/project/nbqa,102301.0,,,,2.0,,628.0,,,,,,,,,,,,,,,
65,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-04-05 09:19:28.000000,2023-03-15 09:54:58,287.0,21.0,240.0,448.0,,,,10772.0,4.0,155.0,155.0,66.0,https://pypi.org/project/dockerspawner,10454.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,16901.0,1.0,,,,,,,,,,,,,,,,,
66,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-03-09 15:40:33.000000,2023-03-09 15:40:32,69.0,7.0,50.0,417.0,2020-06-09 08:17:47,0.8.0,,4548.0,8.0,343.0,343.0,9.0,https://pypi.org/project/appmode,1437.0,https://anaconda.org/conda-forge/appmode,2022-11-08 07:42:07.789,202247.0,2.0,,97.0,,,,,,,,,,,,,,,
67,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,21,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-04-25 15:22:57.000000,2023-04-20 20:55:04,19.0,2.0,54.0,252.0,2022-11-05 17:38:31,0.13.0,,12156.0,18.0,273.0,273.0,5.0,https://pypi.org/project/ipytest,12156.0,,,,2.0,,,,,,,,,,,,,,,,,
68,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-04-13 06:17:37.000000,2023-04-11 15:10:54,69.0,57.0,84.0,179.0,,,,11748.0,12.0,622.0,622.0,28.0,https://pypi.org/project/nbgitpuller,10399.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,62097.0,2.0,,,,,,,,,,,,,,,,,
69,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,21,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-04-24 07:30:00.000000,2022-06-25 19:26:22,55.0,51.0,86.0,162.0,2022-06-25 19:35:21,0.4.0,,102690.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,102690.0,,,,2.0,,372.0,,,,,,,,,,,,,,,
70,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-04-04 06:22:43.000000,2023-03-01 16:11:38,108.0,52.0,76.0,150.0,2022-10-05 04:46:29,1.2.0,,5245.0,10.0,25.0,25.0,42.0,https://pypi.org/project/batchspawner,5245.0,,,,1.0,,371.0,,,,,,,,,,,,,,,
71,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-04-13 19:14:27.000000,2023-02-23 20:04:13,12.0,3.0,5.0,48.0,2021-11-19 19:10:31,1.7.0,,130143.0,19.0,436.0,436.0,3.0,https://pypi.org/project/ipyvue,128226.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,84386.0,3.0,widgetti/ipyvue,107.0,,,,,,,,,,,,,,,
72,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,21,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-03-15 04:40:31.000000,2023-02-19 22:18:22,9.0,3.0,9.0,37.0,2023-02-19 22:37:47,4.3.3,,94926.0,8.0,761.0,761.0,5.0,https://pypi.org/project/ipydatawidgets,91068.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,223821.0,3.0,,300.0,,,,,,,,,,,,,,,
