,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
46,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,23,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-11-05 01:44:50.000000,2023-11-05 01:44:49,84.0,29.0,116.0,326.0,2023-09-11 18:36:42,0.30.1,151.0,50929.0,56.0,804.0,804.0,33.0,https://pypi.org/project/metakernel,31565.0,https://anaconda.org/conda-forge/metakernel,2023-09-11 20:10:34.918,754962.0,1.0,,,,,,,,,,,,,,,,,
47,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,23,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-10-04 03:36:05.000000,2023-10-04 03:25:07,40.0,63.0,1380.0,260.0,2019-05-21 01:06:30,0.9.11,,,51.0,4984.0,4984.0,36.0,,,,,,2.0,,7594.0,,,,,,,,,,,,,,,
48,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,659.0,124.0,167.0,5391.0,2023-02-22 03:46:18,0.9.3,,594.0,33.0,21.0,21.0,73.0,https://pypi.org/project/knowledge-repo,594.0,,,,2.0,,1329.0,,,,,,,,,,,,,,,
49,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-11-20 21:18:24.000000,2023-11-20 21:18:23,445.0,108.0,180.0,4039.0,2023-11-16 11:20:06,0.4.9,,,61.0,2621.0,2621.0,56.0,,,,,,2.0,,,,,,,,,,,,,,,,,
50,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,241.0,52.0,130.0,3689.0,2022-05-31 17:34:28,0.7.5,43.0,927.0,17.0,15.0,15.0,29.0,,,,,,1.0,,402.0,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87176.0,,,,github.com/gopherdata/gophernotes,,,,,
51,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,22,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,405.0,158.0,127.0,2997.0,2020-04-07 16:34:17,1.3.1,,46388.0,21.0,8.0,8.0,30.0,https://pypi.org/project/qgrid,40158.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,396943.0,2.0,,405.0,,,,,,,qgrid,https://www.npmjs.com/package/qgrid,478.0,,,,,,
52,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-06-16 13:23:56.494000,2021-01-21 14:02:57,378.0,350.0,4176.0,2778.0,2018-12-04 18:27:21,1.3.0,35.0,24098.0,39.0,,,44.0,https://pypi.org/project/beakerx,13528.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,617338.0,2.0,,1689.0,,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249358.0,beakerx,https://www.npmjs.com/package/beakerx,133.0,,,,,,
53,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-11-20 18:14:47.000000,2023-11-20 18:14:46,300.0,255.0,1353.0,1696.0,2023-03-29 14:23:28,3.15.0,,2633.0,29.0,51.0,51.0,59.0,https://pypi.org/project/elyra,1554.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,42082.0,1.0,,,,,,,,,,,,,,,,,
54,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-11-14 17:49:30.000000,2023-03-06 15:57:54,283.0,64.0,519.0,1655.0,2023-01-20 20:54:32,1.3.2,,16272.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,143790.0,1.0,,599.0,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,56.0,1740599.0,,,,,IRkernel,,,,
55,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,22,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-11-22 14:00:51.490000,2023-11-21 14:49:15,274.0,90.0,488.0,1328.0,2023-11-21 14:39:09,0.50.0,144.0,151045.0,56.0,2.0,2.0,93.0,https://pypi.org/project/jupyterlab-git,138713.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-11-22 14:00:51.490,505492.0,1.0,,,-5.0,,,,,,,,,,,,,,
56,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,246.0,224.0,667.0,976.0,2021-08-16 19:04:35,1.2.20210816,,121779.0,19.0,,,53.0,https://pypi.org/project/datalab,121779.0,,,,2.0,,2055.0,,,,,,,,,,,,,,,
57,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,22,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,176.0,60.0,174.0,907.0,2022-08-31 09:02:38,2.4.1,,75668.0,18.0,28.0,28.0,30.0,https://pypi.org/project/pythreejs,66351.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,515700.0,2.0,,1723.0,,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3587.0,,,,,,
58,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,22,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,87.0,18.0,28.0,839.0,2023-05-23 15:47:43,2.4.0,,32303.0,17.0,2095.0,2095.0,19.0,https://pypi.org/project/watermark,24661.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,275142.0,2.0,,123.0,,,,,,,,,,,,,,,
59,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-11-01 12:07:56.000000,2023-09-21 07:00:26,124.0,35.0,66.0,660.0,2023-06-29 13:27:37,0.9.1,,40277.0,2.0,181.0,181.0,19.0,https://pypi.org/project/bash_kernel,40277.0,,,,1.0,,109.0,7.0,,,,,,,,,,,,,,
60,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,132.0,34.0,67.0,644.0,2019-06-03 21:24:10,0.10.2,,13202.0,14.0,176.0,176.0,22.0,https://pypi.org/project/mapboxgl,13202.0,,,,2.0,,221.0,,,,,,,,,,,,,,,
61,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,22,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-11-22 17:57:24.000000,2023-11-22 17:55:31,79.0,119.0,147.0,548.0,2023-03-02 22:39:14,0.32.6,87.0,7378.0,55.0,274.0,274.0,7.0,https://pypi.org/project/itkwidgets,7008.0,,,,2.0,,916.0,,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,369.0,,,,,,
62,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-11-23 12:55:27.013000,2023-11-23 11:05:29,331.0,40.0,244.0,384.0,,,,35244.0,26.0,387.0,387.0,119.0,https://pypi.org/project/oauthenticator,34039.0,https://anaconda.org/conda-forge/oauthenticator,2023-11-23 12:55:27.013,44594.0,1.0,,,,,,,,,,,,,,,,,
63,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-10-02 22:12:46.000000,2023-05-23 19:06:45,60.0,60.0,99.0,249.0,2022-03-28 22:52:15,1.3.1,3.0,7897.0,19.0,175.0,175.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,347511.0,2.0,cytoscape/ipycytoscape,716.0,,,,,,,,,,,,,,,
64,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,36.0,31.0,28.0,228.0,,,,55477.0,8.0,917.0,917.0,9.0,https://pypi.org/project/ipywebrtc,50830.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,329446.0,2.0,,217.0,,,,,,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,255.0,,,,,,
65,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-11-12 01:06:53.000000,2023-11-07 09:02:05,165.0,62.0,83.0,193.0,2018-06-14 12:02:35,1.2.2,,9624.0,3.0,123.0,123.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,9106.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,33701.0,1.0,,,,,,,,,,,,,,,,,
66,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,22,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-11-17 16:31:56.000000,2023-11-13 12:44:13,13.0,6.0,7.0,56.0,2023-10-19 10:55:09,1.10.1,,151141.0,21.0,627.0,627.0,4.0,https://pypi.org/project/ipyvue,148367.0,https://anaconda.org/conda-forge/ipyvue,2023-09-07 16:06:30.904,113764.0,2.0,widgetti/ipyvue,131.0,,,,,,,,,,,,,,,
67,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,21,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-11-23 11:08:16.000000,2023-11-23 11:08:14,284.0,72.0,279.0,495.0,,,,86160.0,,145.0,145.0,84.0,https://pypi.org/project/jupyterhub-kubespawner,86160.0,,,,1.0,,,,,,,,,,,,,,,,,
68,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-11-21 14:56:25.623000,2023-11-21 14:13:42,291.0,22.0,247.0,464.0,,,,17596.0,5.0,171.0,171.0,69.0,https://pypi.org/project/dockerspawner,16853.0,https://anaconda.org/conda-forge/dockerspawner,2023-11-21 14:56:25.623,20067.0,1.0,,,,,,,,,,,,,,,,,
69,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,21,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-10-15 18:55:47.000000,2023-10-15 18:55:46,35.0,12.0,92.0,297.0,,,,120980.0,,1724.0,1724.0,19.0,https://pypi.org/project/mkdocs-jupyter,120980.0,,,,2.0,,,,,,,,,,,,,,,,,
70,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,21,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,144.0,62.0,93.0,232.0,2023-03-06 14:13:35,6.6.3,345.0,4322344.0,10.0,,,60.0,https://pypi.org/project/jupyter-console,4322327.0,,,,3.0,,,,,,,,,,,,,,,,,
71,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-11-08 06:55:06.000000,2023-11-08 06:55:05,75.0,67.0,87.0,193.0,,,,26741.0,13.0,700.0,700.0,31.0,https://pypi.org/project/nbgitpuller,24667.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,80922.0,2.0,,,,,,,,,,,,,,,,,
72,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,21,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,19.0,16.0,39.0,192.0,2023-07-28 20:17:21,0.8.4,,485.0,13.0,200.0,200.0,6.0,,,,,,1.0,jupyterlab-contrib/spellchecker,217.0,,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,485.0,,,,,,
73,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,21,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-09-14 09:27:48.000000,2022-06-25 19:26:22,59.0,55.0,87.0,174.0,2022-06-25 19:35:21,0.4.0,,89418.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,89418.0,,,,2.0,,372.0,,,,,,,,,,,,,,,
74,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,21,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-10-31 13:55:23.000000,2023-10-09 07:01:31,12.0,22.0,21.0,159.0,2023-08-11 05:48:03,1.0.0,133.0,111185.0,15.0,70.0,70.0,7.0,https://pypi.org/project/ipylab,110374.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,27520.0,1.0,,,,,,,,,,,,,,,,,
75,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,21,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,9.0,2.0,10.0,38.0,2023-06-14 12:41:06,4.3.5,,100727.0,8.0,961.0,961.0,5.0,https://pypi.org/project/ipydatawidgets,96828.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,253453.0,3.0,,307.0,,,,,,,,,,,,,,,
76,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,20,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-11-15 19:01:10.000000,2023-11-10 23:13:34,867.0,21.0,313.0,2447.0,2023-11-13 17:59:45,e11d3e321bf7ea26113f0abf8788cebcaf19e96dbf884de12580a34be56e1089,,1894.0,100.0,,,153.0,,,,,,3.0,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-11-13 17:52:58.980039,176.0,195132.0,,,,,,,,,
77,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,20,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-10-03 11:41:44.000000,2023-01-27 08:04:32,515.0,177.0,405.0,2163.0,,,,20656.0,,14.0,14.0,96.0,,,,,,3.0,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2788585.0,,,,,,,,,
78,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,20,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,151.0,52.0,188.0,2094.0,2021-11-15 23:43:33,5.2.1,,1832.0,33.0,82.0,82.0,17.0,,,,,,2.0,,332.0,,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,1832.0,,,,,,
79,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,20,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-11-13 18:22:51.000000,2023-10-02 16:40:51,36.0,8.0,280.0,903.0,2023-04-02 18:18:43,1.7.0,,79033.0,1.0,,,25.0,https://pypi.org/project/nbqa,79033.0,,,,2.0,,628.0,,,,,,,,,,,,,,,
80,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,20,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,93.0,40.0,29.0,846.0,,,,9475.0,1.0,246.0,246.0,7.0,https://pypi.org/project/notedown,8930.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35453.0,3.0,,264.0,,,,,,,,,,,,,,,
81,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,68.0,4.0,54.0,429.0,2023-05-18 14:28:00,0.9.0,,4430.0,9.0,351.0,351.0,9.0,https://pypi.org/project/appmode,1392.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,218801.0,2.0,,102.0,,,,,,,,,,,,,,,
82,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,20,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-11-01 02:12:00.000000,2023-11-01 02:11:59,59.0,11.0,91.0,363.0,2023-07-18 13:09:18,4.0.0,,20057.0,28.0,2.0,2.0,15.0,https://pypi.org/project/vega,13645.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,570737.0,3.0,,650.0,,,,,,,,,,,,,,,
83,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,20,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-09-20 18:27:28.000000,2023-05-19 07:54:10,19.0,2.0,56.0,275.0,2023-05-19 07:54:53,0.13.3,,44226.0,20.0,326.0,326.0,5.0,https://pypi.org/project/ipytest,44226.0,,,,2.0,,,,,,,,,,,,,,,,,
84,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,20.0,34.0,39.0,197.0,2019-12-03 17:50:40,2.5.0,,78408.0,6.0,16.0,16.0,7.0,https://pypi.org/project/bookstore,78408.0,,,,3.0,,619.0,,,,,,,,,,,,,,,
85,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-11-07 09:58:59.000000,2023-11-07 09:58:58,60.0,30.0,73.0,66.0,2021-10-19 17:24:48,1.0.5,,9450.0,3.0,65.0,65.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,9450.0,,,,2.0,,,,,,,,,,,,,,,,,
86,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,19,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-11-22 04:25:53.000000,2023-01-10 01:11:13,327.0,170.0,1103.0,3880.0,2023-01-10 01:02:49,2.16.5,,,92.0,,,90.0,,,,,,3.0,,2371.0,,,,,,,,,,,,,,,
87,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,394.0,1.0,91.0,3229.0,2021-07-13 22:12:59,0.13.2,,10147.0,4.0,,,12.0,,,,,,3.0,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,547953.0,,,,,,,,,
88,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,259.0,43.0,33.0,1984.0,,,,3419.0,,143.0,143.0,8.0,https://pypi.org/project/colabcode,3419.0,,,,3.0,,44.0,,,,,,,,,,,,,,,
89,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-11-21 23:34:38.000000,2023-11-04 07:42:20,85.0,38.0,131.0,1019.0,2023-11-04 07:42:41,3.1.0,15.0,7213.0,7.0,5.0,5.0,21.0,,,,,,2.0,jupyterlab-contrib/jupyterlab-variableInspector,,,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,7213.0,,,,,,
90,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-10-11 00:13:45.000000,2023-04-27 23:44:02,155.0,65.0,56.0,856.0,2021-10-12 17:36:36,1.8.1,,6485.0,3.0,,,20.0,https://pypi.org/project/witwidget,5568.0,,,,3.0,,329.0,,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,917.0,,,,,,
91,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-08-16 07:33:28.000000,2023-01-11 06:17:33,22.0,45.0,144.0,806.0,2021-08-17 16:20:34,0.7.4,15.0,19.0,10.0,214.0,214.0,46.0,,,,,,2.0,,718.0,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2034.0,,,,,,iruby,,,
92,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,19,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,53.0,28.0,164.0,767.0,,,,86030.0,,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,84214.0,,,,2.0,,488.0,,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,1816.0,,,,,,
93,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,19,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,146.0,74.0,137.0,761.0,2016-01-02 19:06:03,0.2,,10045.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,4831.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,309316.0,3.0,,1380.0,,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1249.0,,,,,,
