,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,license,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,True,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,True,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,36,ipython/ipython,ipython,conda-forge/ipython,https://github.com/ipython/ipython,2010-05-10 04:46:06.000,2022-04-07 13:46:34.000000,2022-04-07 12:18:48,4162.0,1451.0,5452.0,15308.0,25940.0,2021-01-30 02:36:56,7.18.1,318593.0,18030618.0,70.0,266543.0,266543.0,880.0,https://pypi.org/project/ipython,17880116.0,https://anaconda.org/conda-forge/ipython,2022-03-27 20:57:10.655,10615632.0,1.0,,,,,,,,,,,,,,,,,
2,bokeh,True,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,32,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2022-04-05 00:26:12.000000,2022-04-01 18:52:57,3805.0,675.0,6184.0,16148.0,,,,,4971627.0,44.0,49416.0,49416.0,600.0,https://pypi.org/project/bokeh,4857176.0,https://anaconda.org/conda-forge/bokeh,2021-11-22 21:24:20.205,6867100.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
3,pandas-profiling,True,Create HTML profiling reports from pandas DataFrame..,https://github.com/ydataai/pandas-profiling,,widgets,32,pandas-profiling/pandas-profiling,pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/pandas-profiling,2016-01-09 23:47:55.000,2022-04-06 14:37:34.000000,2022-04-06 14:37:28,1258.0,117.0,443.0,8762.0,924.0,2021-09-27 23:08:38,3.1.0,,1061687.0,31.0,7294.0,7294.0,86.0,https://pypi.org/project/pandas-profiling,1058850.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966,192983.0,1.0,MIT,ydataai/pandas-profiling,,,,,,,,,,,,,,,
4,ipywidgets,True,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,32,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000,2022-04-07 09:18:03.000000,2022-03-11 23:17:39,785.0,557.0,1189.0,2463.0,7392.0,2021-02-07 22:09:48,7.6.3,,8245949.0,35.0,3622.0,3622.0,193.0,https://pypi.org/project/ipywidgets,8061738.0,https://anaconda.org/conda-forge/ipywidgets,2022-04-05 23:43:26.701,4632230.0,1.0,BSD-3-Clause,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,119875.0,,,,,,,,,,,,
5,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,31,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,2018-08-23 12:14:24.000,2022-04-07 12:57:37.000000,2022-04-07 12:57:20,234.0,441.0,1227.0,1708.0,1971.0,2022-03-27 10:57:30,0.12.7,,475748.0,38.0,3033.0,3033.0,91.0,https://pypi.org/project/panel,466207.0,https://anaconda.org/conda-forge/panel,2022-03-30 09:25:20.761,400737.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
6,nbconvert,True,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,31,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000,2022-04-04 20:42:59.000000,2022-04-02 12:52:54,470.0,394.0,574.0,1291.0,,2022-03-11 17:04:00,6.4.3,,10662215.0,31.0,143047.0,143047.0,240.0,https://pypi.org/project/nbconvert,10577613.0,https://anaconda.org/conda-forge/nbconvert,2022-04-01 14:13:38.080,6091376.0,1.0,,,,,,,,,,,,,,,,,
7,qtconsole,True,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,31,jupyter/qtconsole,qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000,2022-04-04 07:10:18.000000,2022-03-28 17:15:49,164.0,97.0,201.0,304.0,1860.0,,,,3185482.0,32.0,97816.0,97816.0,114.0,https://pypi.org/project/qtconsole,3152031.0,https://anaconda.org/conda-forge/qtconsole,2022-03-28 22:08:50.018,2375080.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
8,IPython Kernel,True,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,30,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000,2022-04-07 09:31:12.000000,2022-04-05 13:56:53,290.0,202.0,193.0,467.0,,2022-04-04 13:17:37,6.12.1,353.0,11076259.0,30.0,163255.0,163255.0,153.0,https://pypi.org/project/ipykernel,11072833.0,https://anaconda.org/anaconda/ipykernel,2022-03-12 09:13:36.250,261347.0,1.0,,,,,,,,,,,,,,,,,
9,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2022-03-31 00:15:19.000000,2022-03-08 17:38:50,341.0,40.0,2043.0,2280.0,10257.0,2021-12-27 18:23:21,8.2.0,,2491.0,74.0,416.0,416.0,224.0,https://pypi.org/project/nikola,2491.0,,,,1.0,MIT,,,,,,,,,,,,,,,,
10,ipyleaflet,True,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,29,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000,2022-04-06 19:58:10.000000,2022-04-06 19:58:10,307.0,179.0,295.0,1239.0,1043.0,2021-12-06 12:32:04,0.15.0,,128113.0,61.0,1600.0,1600.0,76.0,https://pypi.org/project/ipyleaflet,70982.0,https://anaconda.org/conda-forge/ipyleaflet,2021-12-09 18:45:12.043,802680.0,1.0,MIT,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,45826.0,,,,,,,,,,,,
11,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,29,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000,2022-04-07 08:08:28.000000,2022-04-07 08:08:27,125.0,48.0,69.0,170.0,817.0,2022-04-04 10:00:06,5.3.0beta0,,10833273.0,15.0,149088.0,149088.0,63.0,https://pypi.org/project/nbformat,10727006.0,https://anaconda.org/conda-forge/nbformat,2022-04-04 20:53:08.700,7651225.0,1.0,,,,,,,,,,,,,,,,,
12,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,27,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000,2022-04-06 06:06:21.811000,2022-04-04 20:36:11,330.0,61.0,442.0,5293.0,,2022-04-04 20:59:48,1.13.8,,215783.0,100.0,2673.0,2673.0,70.0,https://pypi.org/project/jupytext,198290.0,https://anaconda.org/conda-forge/jupytext,2022-04-06 06:06:21.811,287348.0,1.0,MIT,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,10485.0,,,,,,,,,,,,
13,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000,2022-04-07 12:51:26.000000,2022-03-31 18:12:01,260.0,38.0,416.0,3343.0,592.0,2022-03-24 02:37:28,2.2.0,,77226.0,107.0,328.0,328.0,23.0,https://pypi.org/project/dtale,72991.0,https://anaconda.org/conda-forge/dtale,2022-03-24 03:01:11.816,110135.0,1.0,LGPL-2.1,,,,,,,,,,,,,,,,
14,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,27,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2022-04-07 13:12:22.000000,2022-04-05 15:05:24,433.0,204.0,355.0,3269.0,3511.0,2022-01-07 12:38:39,0.12.32,,114469.0,56.0,30.0,30.0,56.0,https://pypi.org/project/bqplot,76999.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,938737.0,1.0,Apache-2.0,,bqplot,https://www.npmjs.com/package/bqplot,24249.0,,,,,,,,,,,,
15,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000,2022-03-03 18:37:45.000000,2021-06-29 17:43:55,234.0,101.0,38.0,1501.0,253.0,,,,93462.0,3.0,2921.0,2921.0,44.0,https://pypi.org/project/ipython-sql,91425.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,138568.0,1.0,MIT,,,,,,,,,,,,,,,,
16,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000,2022-04-05 14:52:16.000000,2022-04-05 14:27:09,177.0,103.0,138.0,1247.0,,2022-02-18 05:57:25,0.8.8,,131632.0,24.0,2863.0,2863.0,27.0,https://pypi.org/project/ipympl,97374.0,,,,1.0,BSD-3-Clause,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,34258.0,,,,,,,,,,,,
17,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,26,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000,2022-04-06 16:02:52.000000,2022-04-05 13:37:43,3628.0,2009.0,2355.0,9850.0,,2022-01-25 19:28:28,6.4.8,6298.0,10113871.0,31.0,8.0,8.0,606.0,https://pypi.org/project/notebook,9764549.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,1882883.0,1.0,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-04-05 21:03:25.502312,913.0,26824339.0,-11.0,,,,,,
18,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,26,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000,2022-04-07 11:12:46.099411,2022-04-07 10:56:19,1621.0,178.0,1900.0,6932.0,,,,,735772.0,30.0,1689.0,1689.0,274.0,https://pypi.org/project/jupyterhub,701526.0,https://anaconda.org/conda-forge/jupyterhub,2022-04-06 13:50:07.632,511617.0,1.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-04-07 11:12:46.099411,307.0,2541893.0,,,,,,,
19,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,26,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000,2022-03-25 04:11:27.000000,2022-02-18 05:38:57,347.0,104.0,234.0,4632.0,,,,,711407.0,17.0,2059.0,2059.0,98.0,https://pypi.org/project/papermill,706007.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,237629.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
20,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,26,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000,2022-04-06 07:12:55.000000,2022-04-06 07:12:55,385.0,237.0,352.0,4013.0,,2022-03-29 17:16:03,0.3.5,235.0,66608.0,58.0,6392.0,6392.0,57.0,https://pypi.org/project/voila,59401.0,https://anaconda.org/conda-forge/voila,2022-03-29 20:27:37.534,167550.0,2.0,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,3185.0,,,,,,,,,,,,
21,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,26,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,2016-12-21 15:30:13.000,2022-02-23 14:32:16.000000,2021-11-01 12:36:42,215.0,165.0,128.0,1744.0,970.0,2018-06-11 13:56:17,0.4.5,,47140.0,16.0,734.0,734.0,39.0,https://pypi.org/project/ipyvolume,39311.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,345974.0,2.0,MIT,widgetti/ipyvolume,ipyvolume,https://www.npmjs.com/package/ipyvolume,2249.0,,,,,,,,,,,,
22,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,26,krassowski/jupyterlab-lsp,,,https://github.com/jupyter-lsp/jupyterlab-lsp,2019-08-17 11:34:22.000,2022-03-22 11:55:45.000000,2022-03-22 11:55:44,90.0,138.0,259.0,1221.0,2359.0,2022-03-21 19:31:19,3.10.1,,10963.0,41.0,137.0,137.0,38.0,,,,,,1.0,BSD-3-Clause,jupyter-lsp/jupyterlab-lsp,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,10963.0,,,,,,,,,,,,
23,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,26,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000,2022-04-04 07:47:45.000000,2022-04-04 07:47:44,213.0,83.0,429.0,1065.0,1754.0,2022-03-23 09:43:15,0.36.0,,141411.0,39.0,14.0,14.0,72.0,https://pypi.org/project/jupyterlab-git,138104.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-03-23 13:42:44.244,132281.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
24,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000,2022-04-06 18:57:38.000000,2022-04-01 20:11:17,189.0,34.0,20.0,712.0,147.0,2022-04-01 20:13:44,0.4.2,76.0,90678.0,11.0,1403.0,1403.0,8.0,https://pypi.org/project/jupyter-dash,90675.0,,,,2.0,MIT,,,,,,,,,,,,,,,,
25,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,26,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000,2022-04-05 02:02:40.000000,2022-04-04 08:39:20,40.0,27.0,59.0,89.0,,2022-03-11 09:00:20,0.5.13,35.0,9625824.0,19.0,49756.0,49756.0,31.0,https://pypi.org/project/nbclient,9497023.0,https://anaconda.org/conda-forge/nbclient,2022-03-11 11:51:34.975,3348735.0,1.0,,,,,,,,,,,,,,,,,
26,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,25,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000,2022-04-07 13:50:17.000000,2022-04-07 13:50:16,2517.0,43.0,691.0,6917.0,2805.0,,,,1054465.0,,,,216.0,,,,,,2.0,BSD-3-Clause,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-04-05 20:42:37.125864,337.0,85411735.0,,,,,,,
27,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,832.0,76.0,76.0,6831.0,264.0,2019-07-01 16:35:20,1.0.0,,187428.0,4.0,112.0,112.0,28.0,https://pypi.org/project/facets-overview,187428.0,,,,2.0,Apache-2.0,,,,,,,,,,4.0,,,,,,
28,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000,2022-04-01 09:20:59.000000,2022-03-17 04:29:29,523.0,151.0,1520.0,5785.0,10501.0,2021-01-26 05:18:38,0.28.0,1322276.0,21372.0,66.0,,,174.0,https://pypi.org/project/nteract_on_jupyter,2749.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
29,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,25,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000,2022-03-31 03:49:02.000000,2022-03-31 03:48:59,327.0,88.0,281.0,3189.0,1392.0,2022-03-31 03:49:02,1.2.5,,98580.0,24.0,,,63.0,https://pypi.org/project/nbdev,98580.0,,,,1.0,Apache-2.0,,,,,,,,,,,,,,,,
30,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,25,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000,2022-04-06 22:53:22.000000,2022-04-06 17:58:51,219.0,218.0,1159.0,1288.0,1566.0,2022-03-31 14:10:08,3.7.0,,3821.0,15.0,30.0,30.0,45.0,https://pypi.org/project/elyra,3322.0,https://anaconda.org/conda-forge/elyra,2022-03-31 22:59:37.950,9991.0,1.0,Apache-2.0,,,,,,,,,,,,,,,,
31,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,25,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000,2022-04-05 14:55:05.000000,2022-04-05 14:55:05,374.0,132.0,258.0,1111.0,1165.0,2021-08-27 16:28:41,0.19.1,,43178.0,15.0,234.0,234.0,55.0,https://pypi.org/project/sparkmagic,42462.0,https://anaconda.org/conda-forge/sparkmagic,2022-02-26 15:20:27.907,40106.0,1.0,,,,,,,,,,,,,,,,,
32,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,160.0,164.0,260.0,1030.0,2157.0,2019-12-04 15:06:08,1.1.18,,15517.0,19.0,233.0,233.0,33.0,https://pypi.org/project/pixiedust,14300.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,35309.0,1.0,Apache-2.0,,,,,,,,,,,,,,,,
33,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,24,finos/perspective,perspective-python,,https://github.com/finos/perspective,2017-11-02 16:27:54.000,2022-04-07 02:47:00.000000,2022-03-19 19:25:21,440.0,65.0,436.0,4298.0,5121.0,,,,6343.0,,242.0,242.0,68.0,https://pypi.org/project/perspective-python,3965.0,,,,1.0,Apache-2.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2378.0,,,,,,,,,,,,
34,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000,2022-03-28 15:28:41.000000,2022-03-28 15:25:07,374.0,137.0,283.0,3227.0,751.0,,,,12655.0,9.0,1824.0,1824.0,41.0,https://pypi.org/project/RISE,8816.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,191953.0,2.0,,,,,,,,,,,,,,,,,
35,Jupyter Book,True,"Build interactive, publication-quality documents from Jupyter..",https://github.com/executablebooks/jupyter-book,,notebook-sharing,24,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000,2022-04-04 03:25:56.000000,2022-04-04 03:24:36,441.0,404.0,629.0,2758.0,1347.0,2022-04-04 03:25:15,0.12.3,,41064.0,36.0,,,105.0,https://pypi.org/project/jupyter-book,41064.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
36,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000,2022-03-29 07:29:19.000000,2022-03-29 07:29:12,48.0,38.0,66.0,593.0,409.0,2022-03-08 11:12:56,0.11.0,,13189.0,29.0,462.0,462.0,15.0,https://pypi.org/project/ipycanvas,11722.0,https://anaconda.org/conda-forge/ipycanvas,2022-03-08 11:36:25.725,45486.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
37,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,23,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000,2022-03-13 22:04:03.000000,2022-03-13 22:04:03,215.0,46.0,123.0,3200.0,394.0,2022-01-09 15:20:57,0.7.4,40.0,1133.0,16.0,8.0,8.0,29.0,,,,,,1.0,MIT,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,84983.0,,github.com/gopherdata/gophernotes,,,,,
38,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000,2022-03-23 01:53:42.000000,2022-02-28 10:52:19,128.0,60.0,220.0,2198.0,1954.0,,,,327965.0,21.0,71.0,71.0,35.0,https://pypi.org/project/nbdime,252357.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,473006.0,2.0,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,68218.0,,,,,,,,,,,,
39,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,23,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000,2022-04-07 10:55:22.000000,2022-04-07 10:54:50,841.0,47.0,271.0,2174.0,,,,,63794.0,21.0,1882.0,1882.0,109.0,https://pypi.org/project/ipyparallel,55769.0,https://anaconda.org/conda-forge/ipyparallel,2022-04-01 20:58:50.658,577849.0,2.0,,,,,,,,,,,,,,,,,
40,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,23,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000,2022-04-07 12:19:11.000000,2022-04-07 10:01:08,33.0,61.0,491.0,630.0,9157.0,2022-04-07 04:14:13,1.2.0,2373.0,450.0,100.0,16.0,16.0,32.0,,,,,,2.0,Apache-2.0,,stencila,https://www.npmjs.com/package/stencila,75.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,,,,,,,
41,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,23,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000,2022-01-29 23:24:03.000000,2022-01-29 23:24:03,77.0,15.0,28.0,607.0,94.0,2022-01-04 01:53:30,2.3.0,,21810.0,15.0,1423.0,1423.0,19.0,https://pypi.org/project/watermark,18784.0,https://anaconda.org/conda-forge/watermark,2022-01-04 05:10:16.030,199768.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
42,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000,2022-02-27 21:43:50.000000,2022-01-05 15:51:17,40.0,35.0,61.0,378.0,446.0,,,,103477.0,8.0,1402.0,1402.0,29.0,https://pypi.org/project/nbval,100304.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,190427.0,2.0,,,,,,,,,,,,,,,,,
43,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000,2022-04-07 08:14:12.000000,2022-04-07 08:14:04,217.0,136.0,170.0,267.0,,2022-04-07 08:15:16,7.2.2,187.0,11176480.0,14.0,,,115.0,https://pypi.org/project/jupyter-client,11176457.0,,,,2.0,BSD-3-Clause,,,,,,,,,,6.0,,,,,,
44,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000,2022-04-05 02:28:16.580000,2022-04-04 22:01:53,50.0,53.0,99.0,183.0,703.0,2022-03-28 22:52:15,1.3.1,3.0,1119.0,19.0,64.0,64.0,31.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-04-05 02:28:16.580,27987.0,2.0,BSD-3-Clause,cytoscape/ipycytoscape,,,,,,,,,,,,,,,
45,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000,2022-03-31 15:56:58.000000,2021-06-27 18:55:19,149.0,56.0,79.0,174.0,167.0,2018-06-14 12:02:35,1.2.2,,8089.0,3.0,90.0,90.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7578.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,23508.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
