,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,commit_count,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
44,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-03-27 20:47:32.000000,2023-03-21 17:39:37,86.0,36.0,37.0,364.0,2023-02-20 14:54:36,0.7.2,185.0,39066.0,11.0,323.0,323.0,31.0,https://pypi.org/project/jupyter-resource-usage,24443.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,526230.0,1.0,,,,,,,,,,,,,,,,,
45,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-03-29 12:33:12.000000,2023-03-20 14:43:33,246.0,153.0,193.0,310.0,2023-03-20 14:43:57,8.1.0,903.0,20125309.0,45.0,,,126.0,https://pypi.org/project/jupyter-client,20125262.0,,,,2.0,,,,,,,,,,,,,,,,,
46,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-03-06 12:49:44.000000,2023-03-06 12:26:30,37.0,29.0,28.0,222.0,,,,67715.0,8.0,728.0,728.0,9.0,https://pypi.org/project/ipywebrtc,62764.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,301094.0,2.0,,217.0,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,458.0,,,,,,,,,,,
47,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,22,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2023-03-30 11:36:40.000000,2023-03-13 14:27:37,2711.0,20.0,794.0,7574.0,,,,967303.0,,,,230.0,,,,,,2.0,,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-03-27 04:40:42.379946,390.0,88991917.0,,,,,,
48,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-03-29 04:27:41.000000,2023-03-29 04:27:41,660.0,121.0,167.0,5295.0,2023-02-22 03:46:18,0.9.3,,484.0,33.0,,,73.0,https://pypi.org/project/knowledge-repo,484.0,,,,2.0,,1325.0,,,,,,,,,,,,,,,
49,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,233.0,53.0,127.0,3528.0,2022-05-31 17:34:28,0.7.5,41.0,1006.0,17.0,10.0,10.0,29.0,,,,,,1.0,,401.0,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86525.0,,github.com/gopherdata/gophernotes,,,,
50,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-03-30 01:46:52.000000,2023-03-29 22:01:27,361.0,52.0,134.0,3295.0,2023-03-29 22:12:37,0.2.8,,,47.0,1479.0,1479.0,37.0,,,,,,2.0,,,,,,,,,,,,,,,,,
51,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,22,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2022-11-08 16:27:23.000000,2020-04-07 18:56:49,397.0,155.0,125.0,2953.0,2020-04-07 16:34:17,1.3.1,,75136.0,21.0,2.0,2.0,30.0,https://pypi.org/project/qgrid,68204.0,https://anaconda.org/conda-forge/qgrid,2022-11-02 16:27:28.702,378531.0,2.0,,405.0,,qgrid,https://www.npmjs.com/package/qgrid,727.0,,,,,,,,,,,
52,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2022-11-03 11:08:08.841000,2021-01-21 14:02:57,374.0,349.0,4175.0,2734.0,2018-12-04 18:27:21,1.3.0,31.0,16083.0,39.0,,,43.0,https://pypi.org/project/beakerx,4791.0,https://anaconda.org/conda-forge/beakerx,2022-11-03 11:08:08.841,580048.0,2.0,,1689.0,,beakerx,https://www.npmjs.com/package/beakerx,261.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249046.0,,,,,,
53,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,246.0,224.0,667.0,979.0,2021-08-16 19:04:35,1.2.20210816,,86489.0,19.0,,,53.0,https://pypi.org/project/datalab,86489.0,,,,2.0,,2055.0,,,,,,,,,,,,,,,
54,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,22,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-09-13 21:31:21.000000,2022-09-13 21:31:21,82.0,17.0,28.0,775.0,2022-05-27 13:54:28,2.3.1,,25159.0,16.0,1818.0,1818.0,17.0,https://pypi.org/project/watermark,21928.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,248820.0,2.0,,99.0,,,,,,,,,,,,,,,
55,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,22,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2023-03-15 17:20:33.000000,2022-10-24 07:11:22,56.0,49.0,78.0,654.0,2022-11-07 16:48:10,0.13.1,,17588.0,33.0,7.0,7.0,21.0,https://pypi.org/project/ipycanvas,14304.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,137966.0,2.0,,467.0,,,,,,,,,,,,,,,
56,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,133.0,33.0,67.0,629.0,2019-06-03 21:24:10,0.10.2,,14289.0,14.0,152.0,152.0,21.0,https://pypi.org/project/mapboxgl,14289.0,,,,2.0,,221.0,,,,,,,,,,,,,,,
57,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,22,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-03-28 20:12:52.000000,2023-03-26 18:41:15,36.0,12.0,71.0,415.0,2023-03-26 18:42:08,1.5.2,,40316.0,37.0,221.0,221.0,6.0,https://pypi.org/project/itables,40316.0,,,,2.0,,,,,,,,,,,,,,,,,
58,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-03-28 10:10:11.000000,2023-03-14 23:44:36,321.0,33.0,205.0,359.0,,,,19998.0,15.0,333.0,333.0,109.0,https://pypi.org/project/oauthenticator,19273.0,https://anaconda.org/conda-forge/oauthenticator,2022-09-08 13:19:36.567,34112.0,1.0,,,,,,,,,,,,,,,,,
59,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,22,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2022-12-12 20:01:25.444000,2022-12-12 16:21:04,81.0,28.0,115.0,306.0,2022-12-12 16:21:25,0.29.4,78.0,31034.0,53.0,713.0,713.0,32.0,https://pypi.org/project/metakernel,22832.0,https://anaconda.org/conda-forge/metakernel,2022-12-12 20:01:25.444,680445.0,1.0,,,,,,,,,,,,,,,,,
60,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-02-18 21:57:21.000000,2023-02-18 21:57:11,34.0,62.0,1375.0,246.0,2019-05-21 01:06:30,0.9.11,,,51.0,3802.0,3802.0,36.0,,,,,,2.0,,7583.0,,,,,,,,,,,,,,,
61,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-03-14 23:25:21.000000,2022-09-12 13:05:27,57.0,59.0,99.0,224.0,2022-03-28 22:52:15,1.3.1,3.0,7539.0,19.0,131.0,131.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,271420.0,2.0,,715.0,cytoscape/ipycytoscape,,,,,,,,,,,,,,
62,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,22,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-03-30 08:59:54.000000,2023-03-06 14:13:15,140.0,61.0,90.0,215.0,2023-03-06 14:13:35,6.6.3,192.0,5062881.0,10.0,,,60.0,https://pypi.org/project/jupyter-console,5062865.0,,,,3.0,,,,,,,,,,,,,,,,,
63,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,22,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-03-07 03:45:20.000000,2023-03-01 16:11:38,108.0,52.0,76.0,150.0,2022-10-05 04:46:29,1.2.0,,3435.0,10.0,25.0,25.0,42.0,https://pypi.org/project/batchspawner,3435.0,,,,1.0,,371.0,,,,,,,,,,,,,,,
64,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,21,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-03-29 20:00:50.000000,2023-03-25 16:57:25,609.0,89.0,518.0,5340.0,,,,4632.0,,8.0,8.0,83.0,https://pypi.org/project/perspective-python,3337.0,,,,1.0,,5530.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1295.0,,,,,,,,,,,
65,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-03-15 09:55:02.000000,2023-03-15 09:54:58,287.0,21.0,240.0,443.0,,,,11335.0,4.0,151.0,151.0,66.0,https://pypi.org/project/dockerspawner,11021.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,16370.0,2.0,,,,,,,,,,,,,,,,,
66,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-03-09 15:40:33.000000,2023-03-09 15:40:32,71.0,7.0,50.0,418.0,2020-06-09 08:17:47,0.8.0,,5082.0,8.0,342.0,342.0,9.0,https://pypi.org/project/appmode,1986.0,https://anaconda.org/conda-forge/appmode,2022-11-08 07:42:07.789,198173.0,2.0,,97.0,,,,,,,,,,,,,,,
67,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,21,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-03-28 20:00:38.000000,2023-01-11 22:53:14,19.0,2.0,53.0,249.0,2022-11-05 17:38:31,0.13.0,,12798.0,17.0,265.0,265.0,5.0,https://pypi.org/project/ipytest,12798.0,,,,2.0,,,,,,,,,,,,,,,,,
68,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-03-21 19:16:30.000000,2023-03-21 19:16:21,67.0,58.0,83.0,175.0,,,,12325.0,12.0,616.0,616.0,27.0,https://pypi.org/project/nbgitpuller,11005.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,59435.0,2.0,,,,,,,,,,,,,,,,,
69,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-02-23 20:04:44.000000,2023-02-23 20:04:13,12.0,3.0,5.0,48.0,2021-11-19 19:10:31,1.7.0,,139174.0,19.0,418.0,418.0,3.0,https://pypi.org/project/ipyvue,137321.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,79686.0,3.0,,107.0,widgetti/ipyvue,,,,,,,,,,,,,,
70,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,21,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-03-15 04:40:31.000000,2023-02-19 22:18:22,9.0,3.0,9.0,36.0,2023-02-19 22:37:47,4.3.3,,89862.0,8.0,735.0,735.0,5.0,https://pypi.org/project/ipydatawidgets,86027.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,218649.0,3.0,,300.0,,,,,,,,,,,,,,,
71,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,20,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-10-17 19:47:53.000000,2022-02-03 18:32:34,1047.0,190.0,201.0,9485.0,,,,43134.0,,,,43.0,https://pypi.org/project/jupyterthemes,43134.0,,,,2.0,,636.0,,,,,,,,,,,,,,,
72,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,20,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-03-29 11:03:22.000000,2023-01-10 01:11:13,325.0,165.0,1100.0,3845.0,2023-01-10 01:02:49,2.16.5,,,92.0,,,90.0,,,,,,3.0,,2371.0,,,,,,,,,,,,,,,
73,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,20,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-02-11 02:13:48.000000,2023-01-27 08:04:32,511.0,171.0,404.0,2104.0,,,,21891.0,,10.0,10.0,95.0,,,,,,2.0,,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,32.0,2780208.0,,,,,,
74,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,20,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2023-03-04 01:52:49.000000,2022-12-21 12:09:12,112.0,57.0,32.0,929.0,2022-11-14 20:59:33,0.6.1,,391588.0,4.0,,,22.0,https://pypi.org/project/jupyter_nbextensions_configurator,391588.0,,,,2.0,,514.0,,,,,,,,,,,,,,,
75,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-02-16 15:13:34.000000,2023-02-08 18:25:23,218.0,,,712.0,,,,12182.0,,,,106.0,https://pypi.org/project/toree,12182.0,,,,2.0,,1153.0,,,,,,,,,,,,,,,
76,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,38.0,17.0,245.0,550.0,2020-12-10 14:31:28,0.3.7,,96599.0,28.0,,,11.0,,,,,,1.0,,1174.0,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,96599.0,,,,,,,,,,,
77,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,20,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-03-27 05:59:31.000000,2023-03-23 13:47:09,270.0,61.0,250.0,448.0,,,,56614.0,,128.0,128.0,78.0,https://pypi.org/project/jupyterhub-kubespawner,56614.0,,,,2.0,,,,,,,,,,,,,,,,,
78,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,55.0,20.0,8.0,360.0,,,,13618.0,2.0,349.0,349.0,7.0,https://pypi.org/project/jupyterlab-dash,1669.0,,,,1.0,,41.0,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,11949.0,,,,,,,,,,,
79,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,20,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-03-27 14:57:36.000000,2023-02-19 06:09:43,36.0,5.0,71.0,246.0,2023-02-19 06:27:03,2.8.2,84065.0,1236.0,34.0,,,22.0,,,,,,2.0,,378.0,,,,,,,,,,,,,,,
80,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,20,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-03-28 23:14:04.000000,2023-03-28 23:14:03,35.0,13.0,68.0,211.0,,,,40641.0,,1071.0,1071.0,18.0,https://pypi.org/project/mkdocs-jupyter,40641.0,,,,2.0,5.0,,,,,,,,,,,,,,,,
81,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-10-14 17:28:05.000000,2022-06-25 19:26:22,54.0,50.0,85.0,162.0,2022-06-25 19:35:21,0.4.0,,113152.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,113152.0,,,,2.0,,372.0,,,,,,,,,,,,,,,
82,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,20,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-01-05 11:12:53.000000,2022-09-24 00:33:01,74.0,28.0,47.0,101.0,,,,17488.0,,43.0,43.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,17488.0,,,,2.0,,231.0,,,,,,,,,,,,,,,
83,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-01-17 17:13:36.000000,2023-01-17 17:10:37,388.0,112.0,695.0,2605.0,2022-12-20 22:13:40,1.24.0,,,43.0,,,106.0,,,,,,2.0,,713.0,,,,,,,,,,,,,,,
84,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-03-28 20:12:20.545631,2023-03-28 17:55:03,837.0,19.0,287.0,2278.0,2023-03-28 20:11:57,1a3adcf09661463b0fee5bfd310886512a4ac7be48acd2f94ed90a83221ecad6,,2043.0,100.0,,,147.0,,,,,,3.0,,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-03-28 20:12:20.545631,167.0,194163.0,,,,,,
85,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,19,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,147.0,52.0,182.0,1998.0,2021-11-15 23:43:33,5.2.1,,3713.0,33.0,72.0,72.0,16.0,,,,,,2.0,,332.0,,ijavascript,https://www.npmjs.com/package/ijavascript,3713.0,,,,,,,,,,,
86,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,252.0,44.0,33.0,1901.0,,,,4042.0,,99.0,99.0,8.0,https://pypi.org/project/colabcode,4042.0,,,,3.0,,44.0,,,,,,,,,,,,,,,
87,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-03-30 13:18:51.000000,2023-03-10 14:34:15,224.0,102.0,202.0,1504.0,2023-03-10 14:34:59,0.13.4,1561.0,208.0,42.0,,,39.0,,,,,,2.0,,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-03-10 16:44:58.260816,6.0,17330.0,,,,,,
88,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-03-14 17:39:07.000000,2023-01-10 15:02:24,83.0,39.0,123.0,964.0,2021-04-10 11:39:23,3.0.7,,4053.0,6.0,5.0,5.0,19.0,,,,,,1.0,,169.0,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,4053.0,,,,,,,,,,,
89,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,92.0,39.0,29.0,844.0,,,,5838.0,1.0,217.0,217.0,7.0,https://pypi.org/project/notedown,5228.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34805.0,3.0,,264.0,,,,,,,,,,,,,,,
90,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,19,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,147.0,71.0,137.0,751.0,2016-01-02 19:06:03,0.2,,13254.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,7523.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,293390.0,3.0,,1380.0,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1540.0,,,,,,,,,,,
91,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,19,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-03-30 13:58:00.000000,2023-03-30 13:58:00,35.0,4.0,271.0,732.0,,,,99020.0,,,,23.0,https://pypi.org/project/nbqa,99020.0,,,,3.0,,628.0,,,,,,,,,,,,,,,
92,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-03-24 20:43:49.000000,2022-11-18 19:34:59,61.0,31.0,55.0,544.0,2021-09-15 15:34:35,3.1.0,,4361.0,1.0,5.0,5.0,22.0,https://pypi.org/project/jupyterlab_latex,3212.0,,,,2.0,,438.0,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1149.0,,,,,,,,,,,
93,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25,66.0,20.0,41.0,543.0,2018-01-15 18:11:51,0.9.0,,27995.0,8.0,312.0,312.0,3.0,https://pypi.org/project/pivottablejs,27995.0,,,,3.0,,32.0,,,,,,,,,,,,,,,
