,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
15,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,28,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-04-17 22:03:22.000000,2023-04-17 22:03:21,354.0,49.0,2078.0,2421.0,2022-08-01 21:01:18,8.2.3,,1367.0,77.0,479.0,479.0,234.0,https://pypi.org/project/nikola,1367.0,,,,2.0,,10326.0,,,,,,,,,,,,,,,
16,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,28,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-04-19 17:18:33.000000,2023-02-26 04:58:34,262.0,108.0,42.0,1686.0,,,,110039.0,3.0,4290.0,4290.0,55.0,https://pypi.org/project/ipython-sql,107341.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,215896.0,1.0,,290.0,,,,,,,,,,,,,,,
17,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,28,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-04-03 20:28:46.000000,2023-02-27 17:26:05,210.0,129.0,150.0,1410.0,2023-02-15 19:21:40,0.9.3,,211221.0,28.0,7061.0,7061.0,31.0,https://pypi.org/project/ipympl,192786.0,,,,1.0,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,18435.0,,,,,,,,,,,
18,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,27,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-03-03 17:24:33.000000,2022-10-18 22:34:20,373.0,122.0,244.0,5197.0,,,,969034.0,17.0,4754.0,4754.0,108.0,https://pypi.org/project/papermill,961586.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,417143.0,2.0,,,,,,,,,,,,,,,,,
19,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-04-19 16:06:59.000000,2023-04-19 16:04:53,330.0,41.0,466.0,3980.0,2023-04-19 16:06:59,2.14.4,,122482.0,124.0,672.0,672.0,29.0,https://pypi.org/project/dtale,117097.0,https://anaconda.org/conda-forge/dtale,2023-04-17 19:59:09.287,204651.0,2.0,,688.0,,,,,,,,,,,,,,,
20,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,27,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-04-12 07:25:28.072000,2023-04-11 14:07:26,441.0,216.0,364.0,3439.0,2023-04-11 15:00:49,0.12.39,,171947.0,61.0,40.0,40.0,62.0,https://pypi.org/project/bqplot,154005.0,https://anaconda.org/conda-forge/bqplot,2023-04-12 07:25:28.072,1140986.0,2.0,,3641.0,,bqplot,https://www.npmjs.com/package/bqplot,4196.0,,,,,,,,,,,
21,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,27,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-04-20 13:29:32.000000,2023-04-07 13:49:17,257.0,93.0,460.0,1249.0,2022-12-15 13:25:32,0.41.0,,107177.0,49.0,21.0,21.0,86.0,https://pypi.org/project/jupyterlab-git,99430.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-12-16 08:18:31.363,402849.0,1.0,,1829.0,,,,,,,,,,,,,,,
22,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,26,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-02-18 14:13:46.000000,2023-02-18 14:13:42,863.0,78.0,81.0,7116.0,2019-07-01 16:35:20,1.0.0,,212297.0,4.0,175.0,175.0,30.0,https://pypi.org/project/facets-overview,212297.0,,,,2.0,,274.0,,,,,,,,,,,,,,,
23,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2023-04-07 06:47:59.112000,2023-04-05 15:30:30,394.0,128.0,295.0,1213.0,2023-04-05 15:31:34,0.20.5,,32748.0,22.0,302.0,302.0,59.0,https://pypi.org/project/sparkmagic,31710.0,https://anaconda.org/conda-forge/sparkmagic,2023-04-07 06:47:59.112,70625.0,1.0,,1283.0,,,,,,,,,,,,,,,
24,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-04-17 11:41:56.000000,2022-10-21 14:50:27,242.0,47.0,23.0,895.0,2022-04-01 20:13:44,0.4.2,83.0,374087.0,11.0,2687.0,2687.0,10.0,https://pypi.org/project/jupyter-dash,374085.0,,,,2.0,,161.0,,,,,,,,,,,,,,,
25,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2023-04-20 12:42:44.000000,2023-04-20 12:16:04,1809.0,158.0,2098.0,7481.0,,,,197936.0,36.0,2239.0,2239.0,331.0,https://pypi.org/project/jupyterhub,149211.0,https://anaconda.org/conda-forge/jupyterhub,2023-04-20 11:02:43.600,898270.0,1.0,,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-04-20 10:45:42.771731,323.0,4017800.0,,,,,,
26,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-03-26 09:07:10.000000,2023-03-26 09:07:05,530.0,160.0,1522.0,6011.0,2021-01-26 05:18:38,0.28.0,1432908.0,21059.0,66.0,2.0,2.0,176.0,https://pypi.org/project/nteract_on_jupyter,3796.0,,,,1.0,,10501.0,,,,,,,,,,,,,,,
27,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2023-04-19 09:30:58.000000,2023-04-19 09:30:55,460.0,272.0,384.0,4695.0,2022-10-26 15:12:41,0.4.0,582.0,182246.0,60.0,9579.0,9579.0,65.0,https://pypi.org/project/voila,176882.0,https://anaconda.org/conda-forge/voila,2022-10-27 07:53:02.986,259372.0,2.0,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,531.0,,,,,,,,,,,
28,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,160.0,165.0,260.0,1030.0,2019-12-04 15:06:08,1.1.18,,19247.0,19.0,254.0,254.0,33.0,https://pypi.org/project/pixiedust,18166.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,44347.0,1.0,,2157.0,,,,,,,,,,,,,,,
29,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-04-14 11:30:25.000000,2023-04-13 21:55:54,423.0,107.0,695.0,4278.0,2023-02-03 22:33:26,2.3.11,,52258.0,24.0,,,38.0,https://pypi.org/project/nbdev,52258.0,,,,2.0,,1627.0,,,,,,,,,,,,,,,
30,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-04-07 08:27:25.000000,2023-04-07 08:27:12,392.0,153.0,288.0,3513.0,,,,11378.0,9.0,2396.0,2396.0,44.0,https://pypi.org/project/RISE,7176.0,https://anaconda.org/conda-forge/rise,2022-11-03 18:17:00.705,260578.0,2.0,,764.0,,,,,,,,,,,,,,,
31,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,24,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-02-25 14:32:40.000000,2023-02-25 14:32:40,228.0,181.0,130.0,1839.0,,,,63951.0,18.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,56356.0,https://anaconda.org/conda-forge/ipyvolume,2023-02-25 10:49:17.977,420936.0,2.0,widgetti/ipyvolume,995.0,-3.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,1907.0,,,,,,,,,,,
32,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-04-13 14:35:45.000000,2023-03-28 07:55:44,296.0,227.0,629.0,1182.0,2023-03-28 07:56:15,0.8.2,120.0,6192.0,27.0,423.0,423.0,100.0,https://pypi.org/project/nbgrader,4348.0,https://anaconda.org/conda-forge/nbgrader,2023-03-31 14:26:09.849,138284.0,1.0,,,,,,,,,,,,,,,,,
33,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-04-20 00:17:31.000000,2023-04-17 20:52:05,215.0,124.0,262.0,385.0,2023-04-13 19:53:25,1.24.0,1391.0,13739051.0,100.0,,,502.0,https://pypi.org/project/jupyter_server,13650208.0,https://anaconda.org/conda-forge/jupyter_server,2023-03-17 17:33:31.186,4884535.0,3.0,,,,,,,,,,,,,,,,,
34,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,24,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-04-18 19:22:41.000000,2023-04-18 19:22:31,50.0,54.0,131.0,290.0,2022-02-07 15:18:40,1.8.2,,142570.0,30.0,764.0,764.0,12.0,https://pypi.org/project/ipyvuetify,139945.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,118143.0,2.0,widgetti/ipyvuetify,243.0,,,,,,,,,,,,,,,
35,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-04-13 09:58:05.000000,2021-06-27 18:55:19,158.0,58.0,82.0,184.0,2018-06-14 12:02:35,1.2.2,,9478.0,3.0,107.0,107.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,8961.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,29995.0,1.0,,167.0,,,,,,,,,,,,,,,
36,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,23,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2023-04-13 21:03:54.000000,2022-12-21 19:56:24,772.0,333.0,459.0,5015.0,2022-11-15 17:24:23,0.7.0,,340898.0,2.0,,,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,340898.0,,,,1.0,,2660.0,,,,,,,,,,,,,,,
37,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2023-04-12 20:56:39.000000,2023-03-24 23:20:15,144.0,75.0,225.0,2434.0,,,,240773.0,21.0,109.0,109.0,45.0,https://pypi.org/project/nbdime,195007.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,817028.0,2.0,,1981.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,35016.0,,,,,,,,,,,
38,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,23,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-04-17 04:34:19.364739,2023-03-06 15:57:54,284.0,64.0,516.0,1618.0,2023-01-20 20:54:32,1.3.2,,15544.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,121039.0,1.0,,599.0,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-04-17 04:34:19.364739,53.0,1571276.0,IRkernel,,,,,
39,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,23,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-04-12 20:55:41.000000,2023-03-29 16:32:10,278.0,243.0,1340.0,1580.0,2023-03-29 14:23:28,3.15.0,,3053.0,29.0,45.0,45.0,57.0,https://pypi.org/project/elyra,2102.0,https://anaconda.org/conda-forge/elyra,2023-03-29 16:35:15.129,30459.0,1.0,,,,,,,,,,,,,,,,,
40,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,23,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-03-16 19:17:40.741000,2023-02-20 00:24:10,176.0,56.0,172.0,862.0,2022-08-31 09:02:38,2.4.1,,95019.0,18.0,25.0,25.0,30.0,https://pypi.org/project/pythreejs,84679.0,https://anaconda.org/conda-forge/pythreejs,2023-03-16 19:17:40.741,474501.0,2.0,,1723.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4624.0,,,,,,,,,,,
41,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,23,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-04-20 13:22:33.000000,2023-04-17 18:14:57,72.0,103.0,138.0,520.0,2023-03-02 22:39:14,0.32.6,75.0,6753.0,43.0,234.0,234.0,6.0,https://pypi.org/project/itkwidgets,6002.0,,,,2.0,,916.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,750.0,,,,,,,,,,,
42,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-04-04 22:10:33.000000,2023-01-11 11:27:13,46.0,38.0,65.0,400.0,,,,148413.0,8.0,2242.0,2242.0,33.0,https://pypi.org/project/nbval,143926.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,323082.0,2.0,,465.0,,,,,,,,,,,,,,,
43,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-04-04 07:46:16.000000,2023-04-04 07:45:58,85.0,36.0,38.0,364.0,2023-02-20 14:54:36,0.7.2,186.0,39379.0,11.0,328.0,328.0,32.0,https://pypi.org/project/jupyter-resource-usage,25057.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,529728.0,1.0,,,,,,,,,,,,,,,,,
44,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-04-13 22:46:14.000000,2023-04-13 22:46:12,248.0,155.0,194.0,314.0,2023-04-13 22:46:28,8.2.0,949.0,19905039.0,46.0,,,127.0,https://pypi.org/project/jupyter-client,19904992.0,,,,2.0,,,,,,,,,,,,,,,,,
