,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
93,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,,2015-04-09 06:58:55.000,2022-10-03 20:22:08.000000,2022-06-22 16:00:22,133.0,57.0,88.0,206.0,2022-06-22 16:01:33,6.4.4,70.0,3473088.0,4.0,,,59.0,https://pypi.org/project/jupyter-console,3473081.0,,,,3.0,,,,,,,,,,,,,,,,,
94,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,19.0,34.0,39.0,187.0,2019-12-03 17:50:40,2.5.0,,42382.0,6.0,13.0,13.0,7.0,https://pypi.org/project/bookstore,42382.0,,,,2.0,,619.0,,,,,,,,,,,,,,,
95,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,19,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-12-08 13:07:04.000000,2022-12-07 14:51:56,29.0,21.0,47.0,178.0,,,,18902.0,,578.0,578.0,14.0,https://pypi.org/project/mkdocs-jupyter,18902.0,,,,2.0,,,,,,4.0,,,,,,,,,,,
96,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-11-16 03:48:37.000000,2022-07-20 12:02:54,24.0,7.0,16.0,163.0,,,,794.0,,901.0,901.0,7.0,,,,,,1.0,,113.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,794.0,,,,,,,,,,,,
97,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,19,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,,2020-01-13 17:29:49.000,2022-12-08 01:35:08.000000,2022-12-06 09:10:26,44.0,32.0,65.0,112.0,2022-11-29 17:22:16,0.7.2,150.0,9230448.0,29.0,,,33.0,https://pypi.org/project/nbclient,9035031.0,https://anaconda.org/conda-forge/nbclient,2022-11-30 08:00:35.235,6643897.0,2.0,,,,,,-7.0,,,,,,,,,,,
98,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,19,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2022-11-23 09:34:01.000000,2022-11-23 09:34:00,26.0,17.0,17.0,99.0,2022-08-24 12:33:17,0.2.2,,76219.0,8.0,,,9.0,https://pypi.org/project/ipytree,74985.0,https://anaconda.org/conda-forge/ipytree,2022-08-23 16:41:28.248,55547.0,3.0,,111.0,,,,,,,,,,,,,,,
99,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-11-29 02:36:00.000000,2022-11-29 02:35:59,46.0,9.0,30.0,59.0,2022-08-25 15:31:47,0.12.3,37.0,308629.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,296291.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,382472.0,3.0,,,,,,,,,,,,,,,,,
100,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,19,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-12-06 00:32:09.000000,2022-09-09 11:32:12,55.0,25.0,70.0,56.0,2021-10-19 17:24:48,1.0.5,,6409.0,3.0,48.0,48.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,6409.0,,,,2.0,,,,,,,,,,,,,,,,,
101,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,19,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2022-11-22 01:36:54.000000,2022-11-22 01:36:53,6.0,4.0,16.0,43.0,2022-09-23 17:10:56,0.3.7,,67721.0,16.0,13.0,13.0,3.0,https://pypi.org/project/ipydagred3,129.0,,,,3.0,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,67592.0,,,,,,,,,,,,
102,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-12-02 11:10:38.000000,2022-09-02 11:55:02,385.0,109.0,690.0,2546.0,2022-04-11 14:26:39,1.23.3,,,42.0,,,102.0,,,,,,2.0,,706.0,,,,,,,,,,,,,,,
103,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-12-05 15:43:05.000000,2022-12-05 14:58:49,256.0,140.0,118.0,2444.0,,,,3619.0,16.0,,,23.0,,,https://anaconda.org/conda-forge/xeus-cling,2022-11-02 18:56:54.904,173719.0,2.0,,,,,,,,,,,,,,,,,
104,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-12-06 00:43:09.000000,2022-11-22 12:14:14,901.0,52.0,285.0,2313.0,,,,278783.0,24.0,,,112.0,https://pypi.org/project/ipyparallel,269564.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,737557.0,2.0,,,,,,,,,,,,,,,,,
105,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,181.0,9.0,14.0,1008.0,2019-09-02 14:01:33,0.1.2,,8818.0,1.0,,,13.0,https://pypi.org/project/pyforest,8818.0,,,,2.0,,196.0,,,,,,,,,,,,,,,
106,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,145.0,71.0,137.0,748.0,2016-01-02 19:06:03,0.2,,11375.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,5551.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,285162.0,3.0,,1380.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1568.0,,,,,,,,,,,,
107,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2022-11-28 11:28:45.126345,2022-10-19 00:01:06,20.0,44.0,143.0,738.0,2021-08-17 16:20:34,0.7.4,15.0,18.0,10.0,171.0,171.0,45.0,,,,,,2.0,,717.0,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2022-11-28 11:28:45.126345,3.0,1765.0,,,iruby,,,
108,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,104.0,64.0,51.0,723.0,2018-04-16 17:16:10,0.2.0,,87229.0,1.0,,,14.0,,,,,,2.0,,523.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,87229.0,,,,,,,,,,,,
109,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,18,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-12-05 19:52:32.000000,2022-11-21 20:12:27,36.0,2.0,262.0,635.0,,,,37634.0,,,,22.0,https://pypi.org/project/nbqa,37634.0,,,,2.0,,628.0,,,,,,,,,,,,,,,
110,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,49.0,26.0,138.0,633.0,,,,85827.0,,,,37.0,https://pypi.org/project/jupyterlab_code_formatter,83431.0,,,,2.0,,428.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2396.0,,,,,,,,,,,,
111,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-12-03 05:47:54.000000,2022-11-18 19:34:59,60.0,29.0,55.0,537.0,2021-09-15 15:34:35,3.1.0,,3413.0,1.0,2.0,2.0,22.0,https://pypi.org/project/jupyterlab_latex,2275.0,,,,2.0,,438.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1138.0,,,,,,,,,,,,
112,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2022-12-03 05:47:53.000000,2022-04-28 22:45:01,73.0,33.0,65.0,381.0,2018-02-05 18:54:22,0.11.1,,1630.0,12.0,2.0,2.0,16.0,,,,,,2.0,,515.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,1630.0,,,,,,,,,,,,
113,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-12-05 16:11:57.491000,2022-12-01 01:09:48,56.0,13.0,82.0,335.0,,,,19471.0,27.0,,,11.0,https://pypi.org/project/vega,12748.0,https://anaconda.org/conda-forge/vega,2022-12-05 16:11:57.491,524440.0,3.0,,603.0,,,,,,,,,,,,,,,
114,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-12-08 08:38:24.000000,2022-12-08 08:38:23,23.0,14.0,39.0,229.0,2022-07-25 13:09:54,npm@3.1.0,2.0,1004.0,29.0,1.0,1.0,25.0,,,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,23092.0,2.0,,617.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,81.0,,,,,,,,,,,,
115,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,29.0,18.0,19.0,169.0,2017-03-05 04:26:44,0.2.0,,4622.0,8.0,101.0,101.0,6.0,https://pypi.org/project/spylon-kernel,3125.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,104824.0,2.0,vericast/spylon-kernel,188.0,,,,,,,,,,,,,,,
116,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,18,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2022-10-11 09:36:11.000000,2022-09-24 00:33:01,71.0,28.0,47.0,98.0,,,,4843.0,,42.0,42.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,4843.0,,,,2.0,,231.0,,,,,,,,,,,,,,,
117,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,18,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2022-09-26 08:51:09.246000,2022-09-22 15:26:02,12.0,2.0,5.0,44.0,2021-11-19 19:10:31,1.7.0,,112721.0,19.0,20.0,20.0,3.0,https://pypi.org/project/ipyvue,111125.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,63869.0,3.0,widgetti/ipyvue,89.0,,,,,,,,,,,,,,,
118,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,17,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2022-12-04 23:46:40.000000,2022-12-04 23:46:36,246.0,38.0,715.0,2431.0,2015-03-26 05:06:25,0.6,,4.0,1.0,,,111.0,,,,,,2.0,IHaskell/IHaskell,2153.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,4.0,,,,,,,,,,,,
119,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2022-11-10 22:08:26.000000,2019-07-16 04:37:36,73.0,57.0,42.0,930.0,2019-07-16 04:33:54,0.11.0,,380.0,14.0,3.0,3.0,8.0,,,,,,2.0,,60.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,380.0,,,,,,,,,,,,
120,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,170.0,70.0,57.0,866.0,2019-05-06 03:28:50,1.3.0,106072.0,1964.0,5.0,,,4.0,,,,,,2.0,,90.0,,,,,,,,,,,,,,,
121,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2022-12-08 02:40:06.000000,2022-12-05 22:04:42,187.0,58.0,479.0,537.0,2022-12-01 19:53:52,3.1.0,23340.0,2117.0,34.0,,,108.0,https://pypi.org/project/jupyter_enterprise_gateway,1741.0,,,,2.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,,
122,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2022-11-23 09:46:51.000000,2022-11-23 09:46:51,62.0,25.0,35.0,486.0,2022-05-10 19:35:57,0.7.0,,18180.0,3.0,,,18.0,https://pypi.org/project/jupyterlab-nvdashboard,17097.0,,,,2.0,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,1083.0,,,,,,,,,,,,
123,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,nteract/commuter,,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2022-12-03 07:43:42.000000,2022-04-28 20:49:58,63.0,52.0,39.0,452.0,,,,199.0,,3.0,3.0,27.0,,,,,,3.0,,640.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,199.0,,,,,,,,,,,,
124,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-12-05 08:06:46.000000,2022-12-05 08:06:05,68.0,32.0,72.0,448.0,,,,1800.0,,1.0,1.0,27.0,,,,,,3.0,,595.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,1800.0,,,,,,,,,,,,
125,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,17,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2022-12-08 09:41:48.000000,2022-12-07 15:52:11,260.0,54.0,248.0,442.0,,,,47360.0,,,,77.0,https://pypi.org/project/jupyterhub-kubespawner,47360.0,,,,2.0,,,,,,-3.0,,,,,,,,,,,
126,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,116.0,14.0,162.0,413.0,2021-08-25 00:19:46,2.5.1,105.0,30956.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,30954.0,,,,2.0,jupyter-server/kernel_gateway,561.0,,,,,,,,,,,,,,,
127,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,17,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-11-29 02:04:43.000000,2022-11-29 02:04:40,62.0,30.0,147.0,412.0,2022-11-29 02:04:58,0.35.1,65.0,7838.0,8.0,,,19.0,https://pypi.org/project/octave_kernel,7837.0,,,,2.0,,,,,,-3.0,,,,,,,,,,,
128,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,executablebooks/thebe,,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-12-07 16:05:31.000000,2022-12-05 09:45:39,58.0,71.0,87.0,304.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,,678.0,,,,,,,,,,,,,,,
129,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,17,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-04 11:15:43.000000,2022-08-04 11:15:04,21.0,3.0,10.0,284.0,,,,5009.0,,60.0,60.0,5.0,https://pypi.org/project/treon,5009.0,,,,3.0,,66.0,,,,,,,,,,,,,,,
130,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,58.0,15.0,11.0,261.0,2020-02-03 15:59:07,1.0.0,1957.0,1106.0,8.0,,,7.0,,,,,,3.0,,220.0,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44388.0,,,,,,
131,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,17,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2022-10-04 08:27:20.000000,2022-10-04 08:27:20,45.0,3.0,107.0,260.0,2022-05-04 07:37:18,0.3.21,831.0,58.0,50.0,92.0,92.0,17.0,https://pypi.org/project/jupyterlab-classic,24.0,,,,3.0,jupyterlab/retrolab,,,,,,,,,,,,,,,,
132,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,27.0,24.0,25.0,254.0,,,,24977.0,,174.0,174.0,11.0,https://pypi.org/project/nteract-scrapbook,24977.0,,,,3.0,,,,,,,,,,,,,,,,,
133,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,17,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2022-11-05 18:17:38.000000,2022-11-05 17:34:46,20.0,1.0,51.0,244.0,2022-11-05 17:38:31,0.13.0,,31799.0,17.0,,,4.0,https://pypi.org/project/ipytest,31799.0,,,,3.0,,,,,,-3.0,,,,,,,,,,,
134,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,17,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-11-09 21:06:35.000000,2021-08-30 21:48:24,41.0,20.0,9.0,241.0,,,,73221.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,73221.0,,,,3.0,,29.0,,,,,,,,,,,,,,,
135,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,17,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2022-04-10 08:21:20.000000,2022-04-10 07:57:57,31.0,5.0,68.0,233.0,2022-04-10 08:38:48,2.8.0,76599.0,1178.0,32.0,,,20.0,,,,,,2.0,,372.0,,,,,,,,,,,,,,,
136,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2022-11-15 22:16:26.000000,2021-07-04 21:12:58,39.0,22.0,10.0,206.0,2021-03-11 01:34:17,0.5.1,,3395.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,2979.0,,,,2.0,,69.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,416.0,,,,,,,,,,,,
137,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,17,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2022-12-01 22:26:06.000000,2022-12-01 22:24:11,74.0,,57.0,191.0,2022-12-01 21:51:02,2.4.13,,2307.0,15.0,,,10.0,https://pypi.org/project/sas_kernel,2307.0,,,,2.0,,,,,,,,,,,,,,,,,
138,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,41.0,,80.0,175.0,2017-06-02 21:19:27,0.5.0,89.0,1270.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,86295.0,2.0,,404.0,,,,,,,,,,,,,,,
139,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,49.0,15.0,7.0,170.0,2018-05-29 18:46:14,0.0.9,2418.0,1496.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1446.0,,,,3.0,,215.0,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,928.0,,,,,,
140,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2022-11-13 12:48:25.000000,2022-11-13 12:29:58,17.0,16.0,33.0,163.0,2021-10-08 10:06:16,0.7.2,,1202.0,7.0,1.0,1.0,6.0,,,,,,2.0,jupyterlab-contrib/spellchecker,168.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,1202.0,,,,,,,,,,,,
141,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,17,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2022-12-02 15:46:05.000000,2022-04-22 08:28:24,41.0,28.0,32.0,83.0,,,,1827.0,,21.0,21.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,1827.0,,,,2.0,,150.0,,,,,,,,,,,,,,,
142,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,17,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-11-23 02:22:47.000000,2022-11-23 02:22:46,14.0,10.0,15.0,75.0,,,,67741.0,6.0,11.0,11.0,5.0,https://pypi.org/project/ipyregulartable,149.0,,,,3.0,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,67592.0,,,,,,,,,,,,
