,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
10,bokeh,True,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,29,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-05-04 08:56:34.000000,2023-04-27 18:13:38,4005.0,680.0,6578.0,17546.0,,,,3584000.0,49.0,215.0,215.0,652.0,https://pypi.org/project/bokeh,3433191.0,https://anaconda.org/conda-forge/bokeh,2023-03-14 12:50:41.968,11009117.0,1.0,,,,,,,,,,,,,,,,,
11,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,29,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2023-05-04 12:47:30.000000,2023-05-04 12:47:30,3965.0,2021.0,2577.0,11055.0,2023-04-06 15:08:23,6.5.4,12125.0,11932105.0,59.0,22.0,22.0,630.0,https://pypi.org/project/notebook,11587115.0,https://anaconda.org/conda-forge/jupyter,2022-12-05 14:25:36.477,3227615.0,1.0,,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2023-05-01 04:35:03.120684,1010.0,29329421.0,,,,,,
12,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,29,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-04-14 08:52:00.000000,2023-04-05 06:41:23,370.0,96.0,483.0,5953.0,2023-02-25 15:01:03,1.14.5,,474366.0,100.0,4956.0,4956.0,78.0,https://pypi.org/project/jupytext,457131.0,https://anaconda.org/conda-forge/jupytext,2023-02-25 18:09:00.417,566962.0,1.0,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,6736.0,,,,,,,,,,,
13,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-04-30 10:42:26.000000,2023-04-30 10:42:30,353.0,51.0,2079.0,2436.0,2023-04-30 10:42:55,8.2.4,,1579.0,78.0,480.0,480.0,234.0,https://pypi.org/project/nikola,1579.0,,,,1.0,,10330.0,,,,,,,,,,,,,,,
14,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,29,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-05-02 05:52:35.000000,2023-05-02 05:52:35,49.0,34.0,68.0,118.0,2023-04-25 14:38:06,0.7.4,249.0,10236449.0,31.0,100919.0,100919.0,36.0,https://pypi.org/project/nbclient,10008495.0,https://anaconda.org/conda-forge/nbclient,2023-04-25 19:53:14.314,8889800.0,1.0,,,,,,,,,,,,,,,,,
15,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,28,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-05-04 13:36:36.000000,2023-05-04 13:36:34,320.0,626.0,1765.0,2737.0,2023-03-04 22:12:04,0.14.4,,372390.0,45.0,6608.0,6608.0,118.0,https://pypi.org/project/panel,354920.0,https://anaconda.org/conda-forge/panel,2023-03-04 01:00:48.930,960894.0,2.0,,,,,,,,,,,,,,,,,
16,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,28,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-05-03 21:00:57.000000,2023-04-21 20:49:35,264.0,108.0,42.0,1693.0,,,,103435.0,3.0,4380.0,4380.0,55.0,https://pypi.org/project/ipython-sql,100736.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,218696.0,1.0,,292.0,,,,,,,,,,,,,,,
17,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,28,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-04-03 20:28:46.000000,2023-02-27 17:26:05,209.0,130.0,150.0,1417.0,2023-02-15 19:21:40,0.9.3,,216064.0,28.0,7215.0,7215.0,31.0,https://pypi.org/project/ipympl,200749.0,,,,1.0,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,15315.0,,,,,,,,,,,
18,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,27,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-03-03 17:24:33.000000,2022-10-18 22:34:20,374.0,123.0,245.0,5212.0,,,,936229.0,17.0,4806.0,4806.0,108.0,https://pypi.org/project/papermill,928753.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,426162.0,2.0,,,,,,,,,,,,,,,,,
19,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-05-02 16:02:48.394000,2023-05-01 16:01:17,332.0,40.0,467.0,3997.0,2023-05-01 16:05:02,2.15.2,,114402.0,126.0,684.0,684.0,29.0,https://pypi.org/project/dtale,109041.0,https://anaconda.org/conda-forge/dtale,2023-05-02 16:02:48.394,209096.0,2.0,,695.0,,,,,,,,,,,,,,,
20,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,27,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-04-12 07:25:28.072000,2023-04-11 14:07:26,442.0,216.0,364.0,3439.0,2023-04-11 15:00:49,0.12.39,,167001.0,61.0,40.0,40.0,62.0,https://pypi.org/project/bqplot,148776.0,https://anaconda.org/conda-forge/bqplot,2023-04-12 07:25:28.072,1149206.0,2.0,,3641.0,,bqplot,https://www.npmjs.com/package/bqplot,4544.0,,,,,,,,,,,
21,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,27,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-04-24 16:17:08.000000,2023-04-07 13:49:17,259.0,97.0,461.0,1254.0,2022-12-15 13:25:32,0.41.0,,113637.0,49.0,21.0,21.0,86.0,https://pypi.org/project/jupyterlab-git,105824.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-12-16 08:18:31.363,414110.0,1.0,,1829.0,,,,,,,,,,,,,,,
22,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2023-04-07 06:47:59.112000,2023-04-05 15:30:30,395.0,128.0,296.0,1215.0,2023-04-05 15:31:34,0.20.5,,26327.0,22.0,303.0,303.0,59.0,https://pypi.org/project/sparkmagic,25241.0,https://anaconda.org/conda-forge/sparkmagic,2023-04-07 06:47:59.112,74944.0,1.0,,1283.0,,,,,,,,,,,,,,,
23,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-04-17 11:41:56.000000,2022-10-21 14:50:27,241.0,46.0,24.0,901.0,2022-04-01 20:13:44,0.4.2,86.0,390660.0,11.0,2751.0,2751.0,10.0,https://pypi.org/project/jupyter-dash,390658.0,,,,2.0,,161.0,,,,,,,,,,,,,,,
24,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2023-05-04 06:37:24.000000,2023-05-04 06:37:24,1813.0,162.0,2099.0,7492.0,,,,197064.0,36.0,2254.0,2254.0,332.0,https://pypi.org/project/jupyterhub,147567.0,https://anaconda.org/conda-forge/jupyterhub,2023-04-20 11:02:43.600,912853.0,1.0,,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-05-02 07:33:50.883216,323.0,4133492.0,,,,,,
25,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-02-18 14:13:46.000000,2023-02-18 14:13:42,862.0,78.0,81.0,7126.0,2019-07-01 16:35:20,1.0.0,,168627.0,4.0,175.0,175.0,30.0,https://pypi.org/project/facets-overview,168627.0,,,,2.0,,274.0,,,,,,,,,,,,,,,
26,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-03-26 09:07:10.000000,2023-03-26 09:07:05,530.0,160.0,1522.0,6020.0,2021-01-26 05:18:38,0.28.0,1436327.0,19710.0,66.0,2.0,2.0,177.0,https://pypi.org/project/nteract_on_jupyter,2611.0,,,,1.0,,10501.0,,,,,,,,,,,,,,,
27,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2023-05-02 07:34:00.000000,2023-05-02 07:34:00,459.0,271.0,385.0,4720.0,2022-10-26 15:12:41,0.4.0,602.0,180931.0,60.0,9668.0,9668.0,65.0,https://pypi.org/project/voila,175756.0,https://anaconda.org/conda-forge/voila,2022-10-27 07:53:02.986,262882.0,2.0,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,366.0,,,,,,,,,,,
28,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,25,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2023-05-02 15:22:34.000000,2023-04-30 15:45:30,145.0,65.0,237.0,2443.0,2023-04-30 16:02:31,3.2.1,,248891.0,23.0,110.0,110.0,45.0,https://pypi.org/project/nbdime,201173.0,https://anaconda.org/conda-forge/nbdime,2023-04-30 17:52:00.809,831295.0,2.0,,2000.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,36922.0,,,,,,,,,,,
29,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,160.0,165.0,260.0,1030.0,2019-12-04 15:06:08,1.1.18,,16997.0,19.0,254.0,254.0,33.0,https://pypi.org/project/pixiedust,15930.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,44828.0,1.0,,2157.0,,,,,,,,,,,,,,,
30,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-05-03 09:22:21.000000,2023-05-03 09:20:27,427.0,103.0,699.0,4297.0,2023-02-03 22:33:26,2.3.11,,47848.0,24.0,,,38.0,https://pypi.org/project/nbdev,47848.0,,,,2.0,,1632.0,,,,,,,,,,,,,,,
31,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-04-07 08:27:25.000000,2023-04-07 08:27:12,392.0,153.0,288.0,3525.0,,,,11248.0,9.0,2411.0,2411.0,44.0,https://pypi.org/project/RISE,7071.0,https://anaconda.org/conda-forge/rise,2022-11-03 18:17:00.705,263196.0,2.0,,764.0,,,,,,,,,,,,,,,
32,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-04-13 14:35:45.000000,2023-03-28 07:55:44,296.0,229.0,629.0,1183.0,2023-03-28 07:56:15,0.8.2,132.0,5534.0,27.0,434.0,434.0,100.0,https://pypi.org/project/nbgrader,3694.0,https://anaconda.org/conda-forge/nbgrader,2023-03-31 14:26:09.849,139816.0,1.0,,,,,,,,,,,,,,,,,
33,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-05-04 03:43:45.000000,2023-04-25 13:02:07,217.0,124.0,263.0,390.0,2023-04-13 19:53:25,1.24.0,1419.0,13949755.0,100.0,,,502.0,https://pypi.org/project/jupyter_server,13856842.0,https://anaconda.org/conda-forge/jupyter_server,2023-03-17 17:33:31.186,5201249.0,3.0,,,,,,,,,,,,,,,,,
34,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,24,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-04-27 07:14:01.000000,2023-04-26 08:52:00,50.0,56.0,131.0,291.0,2022-02-07 15:18:40,1.8.2,,134394.0,30.0,775.0,775.0,12.0,https://pypi.org/project/ipyvuetify,131769.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,120751.0,2.0,widgetti/ipyvuetify,246.0,,,,,,,,,,,,,,,
35,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-04-13 09:58:05.000000,2021-06-27 18:55:19,159.0,58.0,82.0,184.0,2018-06-14 12:02:35,1.2.2,,10518.0,3.0,107.0,107.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,10006.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,30255.0,1.0,,167.0,,,,,,,,,,,,,,,
36,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,23,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-02-25 14:32:40.000000,2023-02-25 14:32:40,228.0,182.0,130.0,1843.0,,,,69597.0,18.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,61970.0,https://anaconda.org/conda-forge/ipyvolume,2023-02-25 10:49:17.977,423613.0,2.0,widgetti/ipyvolume,995.0,-4.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,1979.0,,,,,,,,,,,
37,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,23,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-05-01 04:33:52.612668,2023-03-06 15:57:54,284.0,64.0,516.0,1623.0,2023-01-20 20:54:32,1.3.2,,15511.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,123075.0,1.0,,599.0,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-05-01 04:33:52.612668,54.0,1581075.0,IRkernel,,,,,
38,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,23,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-05-04 08:42:56.000000,2023-05-02 00:28:50,280.0,242.0,1342.0,1586.0,2023-03-29 14:23:28,3.15.0,,2628.0,29.0,45.0,45.0,57.0,https://pypi.org/project/elyra,1676.0,https://anaconda.org/conda-forge/elyra,2023-03-29 16:35:15.129,31446.0,1.0,,,,,,,,,,,,,,,,,
39,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,23,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-03-16 19:17:40.741000,2023-02-20 00:24:10,176.0,57.0,173.0,864.0,2022-08-31 09:02:38,2.4.1,,104721.0,18.0,25.0,25.0,30.0,https://pypi.org/project/pythreejs,94307.0,https://anaconda.org/conda-forge/pythreejs,2023-03-16 19:17:40.741,478397.0,2.0,,1723.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4719.0,,,,,,,,,,,
40,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,23,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-04-28 19:47:07.000000,2023-04-28 13:21:17,74.0,103.0,138.0,523.0,2023-03-02 22:39:14,0.32.6,76.0,6631.0,45.0,237.0,237.0,6.0,https://pypi.org/project/itkwidgets,5901.0,,,,2.0,,916.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,729.0,,,,,,,,,,,
41,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-04-04 22:10:33.000000,2023-01-11 11:27:13,46.0,38.0,65.0,400.0,,,,139192.0,8.0,2257.0,2257.0,33.0,https://pypi.org/project/nbval,134680.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,329388.0,2.0,,465.0,,,,,,,,,,,,,,,
42,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-04-04 07:46:16.000000,2023-04-04 07:45:58,86.0,37.0,39.0,366.0,2023-02-20 14:54:36,0.7.2,189.0,36231.0,11.0,337.0,337.0,32.0,https://pypi.org/project/jupyter-resource-usage,22218.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,532298.0,1.0,,,,,,,,,,,,,,,,,
43,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-05-02 05:04:31.000000,2023-04-13 22:46:12,250.0,155.0,194.0,314.0,2023-04-13 22:46:28,8.2.0,967.0,20160919.0,46.0,,,127.0,https://pypi.org/project/jupyter-client,20160873.0,,,,2.0,,,,,,,,,,,,,,,,,
44,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,23,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-04-25 16:12:26.000000,2023-04-25 16:12:26,81.0,28.0,115.0,309.0,2022-12-12 16:21:25,0.29.4,82.0,32214.0,53.0,727.0,727.0,32.0,https://pypi.org/project/metakernel,24030.0,https://anaconda.org/conda-forge/metakernel,2022-12-12 20:01:25.444,695323.0,1.0,,,,,,,,,,,,,,,,,
