,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
45,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-03-18 08:36:18.000000,2021-08-16 17:52:48,245.0,224.0,667.0,975.0,2054.0,2021-08-16 19:04:35,1.2.20210816,,69365.0,19.0,,,52.0,https://pypi.org/project/datalab,69365.0,,,,2.0,,,,,,,,,,,,,,,,
46,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,22,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2022-06-17 17:50:59.000000,2021-12-06 21:48:19,169.0,65.0,148.0,818.0,1667.0,,,,74394.0,15.0,20.0,20.0,29.0,https://pypi.org/project/pythreejs,63908.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,393426.0,2.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,5097.0,,,,,,,,,,,,
47,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,128.0,32.0,67.0,610.0,221.0,2019-06-03 21:24:10,0.10.2,,24602.0,14.0,137.0,137.0,21.0,https://pypi.org/project/mapboxgl,24602.0,,,,2.0,,,,,,,,,,,,,,,,
48,IPython Kernel,True,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,22,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,,2015-04-09 07:44:14.000,2022-06-20 21:25:37.000000,2022-06-20 21:25:35,296.0,208.0,200.0,491.0,,2022-06-15 16:50:18,6.15.0,441.0,13270971.0,34.0,,,154.0,https://pypi.org/project/ipykernel,13266928.0,https://anaconda.org/anaconda/ipykernel,2022-05-02 20:19:38.840,316864.0,1.0,,,,,-7.0,,,,,,,,,,,
49,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,22,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2022-06-21 08:00:39.000000,2022-06-21 08:00:39,241.0,47.0,238.0,416.0,,,,,1743793.0,,109.0,109.0,70.0,https://pypi.org/project/jupyterhub-kubespawner,1743793.0,,,,1.0,,,,,,,,,,,,,,,,
50,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,22,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2022-02-27 21:43:50.000000,2022-01-05 15:51:17,41.0,35.0,61.0,383.0,446.0,,,,99206.0,8.0,1496.0,1496.0,29.0,https://pypi.org/project/nbval,95823.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,209797.0,2.0,,,,,,,,,,,,,,,,
51,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2022-06-23 02:32:01.000000,2022-06-23 02:32:01,305.0,32.0,193.0,340.0,,,,,37128.0,14.0,274.0,274.0,107.0,https://pypi.org/project/oauthenticator,36518.0,https://anaconda.org/conda-forge/oauthenticator,2022-06-09 13:33:38.024,23199.0,1.0,,,,,,,,,,,,,,,,
52,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,22,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,,2016-09-21 19:18:45.000,2022-06-23 13:59:36.000000,2022-06-22 21:22:09,172.0,96.0,184.0,316.0,,2022-06-15 01:24:19,1.17.1,380.0,3386085.0,61.0,,,470.0,https://pypi.org/project/jupyter_server,3349119.0,https://anaconda.org/conda-forge/jupyter_server,2022-06-07 21:16:50.977,1662959.0,3.0,,,,,,,,,,,,,,,,
53,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2022-06-21 19:01:41.000000,2022-06-21 19:01:37,30.0,59.0,1367.0,230.0,7578.0,2019-05-21 01:06:30,0.9.11,,,51.0,2335.0,2335.0,36.0,,,,,,2.0,,,,,,,,,,,,,,,,
54,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-06-22 05:20:15.000000,2021-03-29 11:25:59,32.0,31.0,20.0,209.0,209.0,,,,58362.0,8.0,529.0,529.0,9.0,https://pypi.org/project/ipywebrtc,53577.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,254604.0,2.0,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,396.0,,,,,,,,,,,,
55,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-03-31 15:56:58.000000,2021-06-27 18:55:19,151.0,56.0,80.0,176.0,167.0,2018-06-14 12:02:35,1.2.2,,7826.0,3.0,94.0,94.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7311.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,24733.0,1.0,,,,,,,,,,,,,,,,
56,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,21,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2022-06-13 05:23:20.000000,2022-06-13 05:23:20,650.0,120.0,166.0,5122.0,990.0,2022-04-08 03:02:43,0.9.1,,501.0,31.0,,,67.0,https://pypi.org/project/knowledge-repo,501.0,,,,3.0,,,,,,,,,,,,,,,,
57,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,21,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2022-06-02 14:28:57.000000,2021-04-06 05:51:36,755.0,319.0,451.0,4852.0,2608.0,2019-01-02 12:23:07,0.5.1,,259552.0,1.0,,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,259552.0,,,,1.0,,,,,5.0,,,,,,,,,,,
58,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,21,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2022-03-15 15:20:24.000000,2020-04-07 18:56:49,384.0,148.0,125.0,2861.0,405.0,2020-04-07 16:34:17,1.3.1,,50634.0,21.0,,,30.0,https://pypi.org/project/qgrid,43214.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,342912.0,2.0,,qgrid,https://www.npmjs.com/package/qgrid,826.0,,,,,,,,,,,,
59,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2022-06-21 11:59:14.000000,2022-06-21 11:59:13,274.0,15.0,236.0,425.0,,,,,8313.0,4.0,125.0,125.0,64.0,https://pypi.org/project/dockerspawner,8040.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,11758.0,2.0,,,,,,,,,,,,,,,,
60,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,21,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2022-05-27 16:26:03.000000,2022-05-27 16:26:03,77.0,28.0,113.0,283.0,,2022-03-29 15:39:45,0.29.0,29.0,461042.0,49.0,,,30.0,https://pypi.org/project/metakernel,453236.0,https://anaconda.org/conda-forge/metakernel,2022-03-29 22:58:53.906,577417.0,1.0,,,,,,,,,,,,,,,,
61,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-02-07 15:52:42.724000,2022-02-07 12:02:17,44.0,44.0,121.0,254.0,208.0,2022-02-07 15:18:40,1.8.2,,60566.0,28.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,58354.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,77422.0,2.0,widgetti/ipyvuetify,,,,,,,,,,,,,,,
62,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,21,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2022-06-22 23:32:44.000000,2022-06-22 23:32:44,109.0,60.0,94.0,234.0,,2018-12-10 14:39:58,0.8.8,,1768229.0,15.0,4.0,4.0,63.0,https://pypi.org/project/jupyter-server-proxy,1750686.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,701759.0,1.0,,,,,,,,,,,,,,,,
63,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,21,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2022-04-24 12:40:36.000000,2022-02-20 08:36:22,20.0,2.0,45.0,226.0,,2022-02-12 12:24:45,0.1.0,,31165.0,16.0,193.0,193.0,4.0,https://pypi.org/project/ipytest,31165.0,,,,2.0,,,,,9.0,,,,,,,,,,,
64,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,21,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,18.0,34.0,39.0,183.0,619.0,2019-12-03 17:50:40,2.5.0,,1696920.0,6.0,11.0,11.0,7.0,https://pypi.org/project/bookstore,1696920.0,,,,3.0,,,,,,,,,,,,,,,,
65,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2022-06-22 08:23:11.000000,2022-06-22 08:23:11,58.0,51.0,79.0,161.0,,,,,10221.0,11.0,479.0,479.0,25.0,https://pypi.org/project/nbgitpuller,9226.0,https://anaconda.org/conda-forge/nbgitpuller,2022-03-20 01:46:35.034,35846.0,1.0,,,,,,,,,,,,,,,,
66,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,21,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-04-03 13:25:01.000000,2022-04-03 13:25:01,49.0,41.0,80.0,152.0,355.0,2020-09-21 17:37:11,0.3.2,,116817.0,3.0,,,25.0,https://pypi.org/project/jupyter_sphinx,116817.0,,,,2.0,,,,,,,,,,,,,,,,
67,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,20,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-02-03 18:32:35.000000,2022-02-03 18:32:34,1019.0,185.0,198.0,9141.0,636.0,,,,33393.0,,,,43.0,https://pypi.org/project/jupyterthemes,33393.0,,,,2.0,,,,,,,,,,,,,,,,
68,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,20,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36,244.0,41.0,32.0,1772.0,44.0,,,,14759.0,,75.0,75.0,8.0,https://pypi.org/project/colabcode,14759.0,,,,3.0,,,,,,,,,,,,,,,,
69,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,37.0,17.0,245.0,542.0,1174.0,2020-12-10 14:31:28,0.3.7,,98771.0,28.0,,,11.0,,,,,,1.0,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,98771.0,,,,,,,,,,,,
70,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2022-06-16 16:28:34.000000,2022-06-16 16:26:55,56.0,77.0,102.0,440.0,882.0,2022-06-16 15:38:57,1.0a4,64.0,10352.0,15.0,,,21.0,https://pypi.org/project/itkwidgets,9496.0,,,,2.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,854.0,,,,,,,,,,,,
71,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,20,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-05-03 22:45:44.000000,2022-05-03 22:45:44,61.0,29.0,142.0,405.0,409.0,2022-03-31 08:36:27,0.34.2,50.0,14268.0,6.0,,,18.0,https://pypi.org/project/octave_kernel,14268.0,,,,2.0,,,,,,,,,,,,,,,,
72,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06,65.0,4.0,49.0,400.0,96.0,2020-06-09 08:17:47,0.8.0,,5862.0,8.0,318.0,318.0,8.0,https://pypi.org/project/appmode,2854.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,165490.0,2.0,,,,,,,,,,,,,,,,
73,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,57.0,20.0,8.0,358.0,41.0,,,,16059.0,2.0,243.0,243.0,7.0,https://pypi.org/project/jupyterlab-dash,1952.0,,,,1.0,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,14107.0,,,,,,,,,,,,
74,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,20,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-06-15 12:06:59.000000,2022-06-15 12:06:56,69.0,31.0,27.0,317.0,199.0,2021-12-06 09:34:12,0.6.1,55.0,37913.0,5.0,,,22.0,https://pypi.org/project/jupyter-resource-usage,19760.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,490094.0,2.0,,,,,,,,,,,,,,,,
75,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,20,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,,2015-04-09 06:58:55.000,2022-06-22 16:00:27.000000,2022-06-22 16:00:22,126.0,56.0,88.0,194.0,,2022-06-22 16:01:33,6.4.4,44.0,4869374.0,4.0,,,59.0,https://pypi.org/project/jupyter-console,4869360.0,,,,3.0,,,,,,,,,,,,,,,,
76,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,20,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,,2015-04-09 01:07:29.000,2022-06-22 13:08:02.000000,2022-06-21 14:36:23,127.0,47.0,74.0,175.0,,2022-05-03 15:51:21,5.4.0,,11917948.0,16.0,,,65.0,https://pypi.org/project/nbformat,11798427.0,https://anaconda.org/conda-forge/nbformat,2022-05-03 19:45:12.925,8844577.0,2.0,,,,,-7.0,,,,,,,,,,,
77,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2022-06-20 21:01:59.000000,2022-04-14 12:04:26,97.0,49.0,73.0,136.0,352.0,2021-04-07 15:14:35,1.1.0,,2905.0,9.0,19.0,19.0,40.0,https://pypi.org/project/batchspawner,2905.0,,,,2.0,,,,,,,,,,,,,,,,
78,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,19,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2022-06-18 22:42:58.000000,2022-03-25 21:26:26,312.0,164.0,1096.0,3805.0,2361.0,2021-06-02 09:44:54,2.16.3,,,90.0,,,89.0,,,,,,3.0,,,,,,,,,,,,,,,,
79,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-06-13 08:09:28.000000,2022-04-11 14:12:51,380.0,97.0,687.0,2463.0,704.0,2022-04-11 14:26:39,1.23.3,,,42.0,,,100.0,,,,,,2.0,,,,,,,,,,,,,,,,
80,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2022-06-16 21:04:07.388709,2022-06-15 20:09:10,798.0,10.0,280.0,2128.0,,2022-06-16 20:33:51,6c95d1e5ea0c6a6913e711a3eb105c8ffe24ab1293fa2d421a537c8416c882b4,,2244.0,75.0,,,146.0,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-06-16 21:04:07.388709,161.0,193051.0,,,,,,
81,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,19,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,146.0,52.0,177.0,1855.0,331.0,2021-11-15 23:43:33,5.2.1,,2251.0,33.0,61.0,61.0,15.0,,,,,,2.0,,ijavascript,https://www.npmjs.com/package/ijavascript,2251.0,,,,,,,,,,,,
82,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2022-06-16 23:17:02.000000,2022-06-14 11:13:51,216.0,101.0,193.0,1440.0,,2022-06-13 23:40:07,0.13.0,1184.0,188.0,38.0,,,35.0,,,,,,2.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2022-06-14 12:11:58.584196,6.0,14212.0,,,,,,
83,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,19,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2022-06-23 13:38:42.000000,2022-06-23 11:14:52,286.0,197.0,599.0,1089.0,,2022-06-23 11:04:59,0.7.1,,3372.0,21.0,,,95.0,https://pypi.org/project/nbgrader,1636.0,https://anaconda.org/conda-forge/nbgrader,2022-05-07 17:45:25.270,112887.0,2.0,,,,,,,,,,,,,,,,
84,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2022-06-23 10:12:35.000000,2021-10-19 16:52:05,83.0,42.0,115.0,920.0,165.0,2021-04-10 11:39:23,3.0.7,,6212.0,6.0,3.0,3.0,17.0,,,,,,2.0,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,6212.0,,,,,,,,,,,,
85,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,19,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,145.0,67.0,136.0,741.0,1380.0,2016-01-02 19:06:03,0.2,,15973.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,10111.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,263050.0,3.0,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1550.0,,,,,,,,,,,,
86,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-04-09 02:07:41.000000,2021-08-10 23:33:21,103.0,64.0,51.0,722.0,523.0,2018-04-16 17:16:10,0.2.0,,108246.0,1.0,,,14.0,,,,,,2.0,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,108246.0,,,,,,,,,,,,
87,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,19,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-03-15 19:55:24.000000,2022-03-15 19:55:24,213.0,,,700.0,1150.0,,,,11028.0,,,,103.0,https://pypi.org/project/toree,11028.0,,,,2.0,,,,,,,,,,,,,,,,
88,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-06-03 01:25:04.000000,2022-01-05 20:19:46,133.0,57.0,49.0,690.0,328.0,2021-10-12 17:36:36,1.8.1,,14154.0,3.0,,,20.0,https://pypi.org/project/witwidget,9560.0,,,,3.0,,wit-widget,https://www.npmjs.com/package/wit-widget,4594.0,,,,,,,,,,,,
89,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2022-06-23 10:12:22.000000,2021-06-29 12:29:51,62.0,40.0,25.0,532.0,101.0,,,,4221.0,,373.0,373.0,15.0,,,,,,2.0,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,4221.0,,,,,,,,,,,,
90,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2022-05-16 17:45:53.000000,2021-12-14 18:02:31,62.0,59.0,57.0,494.0,295.0,,,,52696.0,13.0,3.0,3.0,10.0,https://pypi.org/project/ipysheet,47429.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,48543.0,3.0,,ipysheet,https://www.npmjs.com/package/ipysheet,4084.0,,,,,,,,,,,,
91,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25,63.0,17.0,41.0,464.0,32.0,2018-01-15 18:11:51,0.9.0,,12519.0,8.0,238.0,238.0,3.0,https://pypi.org/project/pivottablejs,12519.0,,,,3.0,,,,,,,,,,,,,,,,
92,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,19,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-06-23 13:18:22.000000,2022-06-22 12:04:17,26.0,6.0,37.0,309.0,,2022-06-22 12:05:47,1.0.0.b,,6603.0,16.0,123.0,123.0,3.0,https://pypi.org/project/itables,6603.0,,,,3.0,,,,,,,,,,,,,,,,
93,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,19,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,25.0,23.0,25.0,243.0,,,,,65362.0,,136.0,136.0,11.0,https://pypi.org/project/nteract-scrapbook,65362.0,,,,3.0,,,,,,,,,,,,,,,,
