,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
30,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,25,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2024-03-04 02:11:03.000000,2024-03-04 02:09:12,464.0,135.0,713.0,4711.0,2023-10-19 04:39:52,2.3.13,,70379.0,25.0,,,47.0,https://pypi.org/project/nbdev,70379.0,,,,1.0,,,,,,,,1683.0,,,,,,,,,
31,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,25,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2024-03-16 19:02:57.000000,2023-11-21 09:21:22,148.0,73.0,263.0,2587.0,2023-11-21 09:21:51,4.0.1,124.0,256823.0,25.0,137.0,137.0,50.0,https://pypi.org/project/nbdime,202429.0,https://anaconda.org/conda-forge/nbdime,2023-11-21 14:11:17.594,976902.0,2.0,,,,,,,,2132.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,30557.0,,,,,,
32,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,25,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2024-03-15 17:29:37.000000,2024-03-13 23:16:34,412.0,132.0,300.0,1280.0,2023-09-13 15:49:53,0.21.0,,53403.0,23.0,335.0,335.0,64.0,https://pypi.org/project/sparkmagic,50687.0,https://anaconda.org/conda-forge/sparkmagic,2023-09-23 23:23:29.586,114094.0,1.0,,,,,,,,1367.0,,,,,,,,,
33,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,160.0,164.0,261.0,1034.0,2019-12-04 15:06:08,1.1.18,,13029.0,19.0,263.0,263.0,33.0,https://pypi.org/project/pixiedust,12085.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,49132.0,1.0,,,,,,,,2157.0,,,,,,,,,
34,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,25,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2024-03-14 18:45:24.000000,2024-03-14 18:45:23,259.0,150.0,280.0,439.0,2024-03-04 12:06:42,2.13.0,2729.0,27876651.0,108.0,,,521.0,https://pypi.org/project/jupyter_server,27632701.0,https://anaconda.org/conda-forge/jupyter_server,2024-03-04 14:54:19.683,10242872.0,3.0,,,,,,,,,,,,,,,,,
35,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,24,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2024-01-12 07:28:07.000000,2020-04-07 18:56:49,406.0,159.0,127.0,3018.0,2020-04-07 16:34:17,1.3.1,,50079.0,21.0,12.0,12.0,30.0,https://pypi.org/project/qgrid,44179.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,401347.0,2.0,,,,,,,,405.0,qgrid,https://www.npmjs.com/package/qgrid,403.0,,,,,,
36,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2024-03-05 21:34:53.000000,2024-03-05 21:34:50,292.0,242.0,659.0,1251.0,2023-09-05 12:35:02,0.9.1,323.0,12124.0,34.0,530.0,530.0,105.0,https://pypi.org/project/nbgrader,7785.0,https://anaconda.org/conda-forge/nbgrader,2023-09-13 22:27:45.981,156119.0,1.0,,,,,,,,,,,,,,,,,
37,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,24,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2024-01-03 14:09:47.000000,2023-09-29 00:14:07,120.0,64.0,36.0,962.0,2023-05-05 07:10:14,0.6.3,,583588.0,6.0,572.0,572.0,24.0,https://pypi.org/project/jupyter_nbextensions_configurator,583588.0,,,,1.0,,,,,,,,527.0,,,,,,,,,
38,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,24,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2024-03-17 18:45:28.000000,2024-03-12 17:29:48,98.0,43.0,47.0,436.0,2024-03-12 17:30:10,1.0.2,272.0,61701.0,14.0,573.0,573.0,34.0,https://pypi.org/project/jupyter-resource-usage,50052.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,558895.0,1.0,,,,,,,,,,,,,,,,,
39,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,24,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2024-03-12 11:58:48.000000,2024-03-12 11:58:46,267.0,175.0,198.0,352.0,2024-03-12 11:59:02,8.6.1,1521.0,29682683.0,52.0,,,131.0,https://pypi.org/project/jupyter-client,29682634.0,,,,2.0,,,,,,,,,,,,,,,,,
40,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,23,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-10-18 13:16:38.000000,2023-10-18 13:16:38,1060.0,195.0,203.0,9709.0,,,,121113.0,,21.0,21.0,43.0,https://pypi.org/project/jupyterthemes,121113.0,,,,2.0,,,,,,,,638.0,,,,,,,,,
41,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,23,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-10-29 13:51:07.000000,2023-10-29 13:51:05,402.0,155.0,294.0,3640.0,,,,15440.0,9.0,2784.0,2784.0,44.0,https://pypi.org/project/RISE,11480.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,289084.0,2.0,,,,,,,,770.0,,,,,,,,,
42,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,23,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2024-02-20 21:12:11.000000,2024-02-06 07:22:46,338.0,159.0,365.0,1576.0,2022-10-18 19:01:00,2022.10.0,,5051.0,12.0,203.0,203.0,123.0,https://pypi.org/project/jupyter-repo2docker,5051.0,,,,2.0,,,,,,,,,,,,,,,,,
43,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,23,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2024-03-14 21:19:15.000000,2023-11-24 20:17:44,126.0,36.0,67.0,671.0,2023-11-24 20:37:29,0.9.3,,35332.0,4.0,217.0,217.0,20.0,https://pypi.org/project/bash_kernel,35332.0,,,,1.0,,,,,,8.0,,112.0,,,,,,,,,
44,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,23,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2024-03-20 01:39:00.000000,2024-03-19 08:42:44,49.0,13.0,111.0,595.0,2024-03-16 14:54:53,2.0.0,,184338.0,53.0,448.0,448.0,6.0,https://pypi.org/project/itables,184338.0,,,,2.0,,,,,,,,,,,,,,,,,
45,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,23,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2024-03-08 20:51:10.000000,2024-03-08 20:50:26,79.0,111.0,162.0,570.0,2023-03-02 22:39:14,0.32.6,88.0,13099.0,65.0,294.0,294.0,7.0,https://pypi.org/project/itkwidgets,12692.0,,,,2.0,,,,,,,,916.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,406.0,,,,,,
46,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2024-03-04 16:04:14.390000,2024-03-04 14:35:29,46.0,39.0,66.0,428.0,,,,194341.0,10.0,2928.0,2928.0,33.0,https://pypi.org/project/nbval,184776.0,https://anaconda.org/conda-forge/nbval,2024-03-04 16:04:14.390,420860.0,2.0,,,,,,,,475.0,,,,,,,,,
47,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,23,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2024-02-17 22:21:25.000000,2024-02-17 22:21:19,40.0,65.0,1388.0,261.0,2019-05-21 01:06:30,0.9.11,,,51.0,5529.0,5529.0,36.0,,,,,,2.0,,,,,,,,7647.0,,,,,,,,,
48,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2024-01-01 17:45:14.000000,2023-05-23 19:06:45,61.0,61.0,99.0,257.0,2022-03-28 22:52:15,1.3.1,4.0,7750.0,19.0,198.0,198.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,372047.0,2.0,,,,,,,cytoscape/ipycytoscape,716.0,,,,,,,,,
49,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2024-02-20 10:19:50.000000,2024-02-06 14:17:16,38.0,34.0,28.0,232.0,,,,48166.0,8.0,1021.0,1021.0,10.0,https://pypi.org/project/ipywebrtc,43594.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,334616.0,2.0,,,,,,,,218.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,337.0,,,,,,
50,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,655.0,124.0,167.0,5424.0,2023-02-22 03:46:18,0.9.3,,612.0,33.0,21.0,21.0,73.0,https://pypi.org/project/knowledge-repo,612.0,,,,2.0,,,,,,,,1329.0,,,,,,,,,
51,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2024-03-21 14:05:39.000000,2024-03-15 18:21:57,502.0,137.0,200.0,4539.0,2024-03-15 19:29:06,0.4.17,22.0,0.0,69.0,3169.0,3169.0,61.0,,,,,,2.0,,,,,,,,,,,,,,,,,
52,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-12-04 02:04:59.000000,2021-01-21 14:02:57,381.0,352.0,4176.0,2793.0,2018-12-04 18:27:21,1.3.0,35.0,15772.0,39.0,,,44.0,https://pypi.org/project/beakerx,5604.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,622679.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249479.0,,,1689.0,beakerx,https://www.npmjs.com/package/beakerx,157.0,,,,,,
53,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,22,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-11-29 14:26:24.000000,2023-07-07 13:05:16,228.0,185.0,131.0,1901.0,,,,46915.0,20.0,16.0,16.0,45.0,https://pypi.org/project/ipyvolume,40599.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,457694.0,2.0,,,,,,-5.0,widgetti/ipyvolume,1007.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,932.0,,,,,,
54,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2024-03-16 01:46:14.000000,2024-03-08 16:40:28,317.0,257.0,1357.0,1755.0,2023-03-29 14:23:28,3.15.0,,6227.0,29.0,54.0,54.0,63.0,https://pypi.org/project/elyra,5207.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,43860.0,1.0,,,,,,,,,,,,,,,,,
55,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2024-01-16 22:07:49.699000,2023-03-06 15:57:54,284.0,64.0,519.0,1674.0,2023-01-20 20:54:32,1.3.2,,16796.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2024-01-16 22:07:49.699,147680.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,59.0,1865341.0,,,599.0,,,,IRkernel,,,,,
56,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,246.0,224.0,667.0,972.0,2021-08-16 19:04:35,1.2.20210816,,89210.0,19.0,,,53.0,https://pypi.org/project/datalab,89210.0,,,,2.0,,,,,,,,2055.0,,,,,,,,,
57,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,22,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2024-03-18 21:13:48.000000,2024-03-18 21:13:48,38.0,8.0,284.0,943.0,2024-03-07 21:02:51,1.8.4,,149154.0,3.0,,,27.0,https://pypi.org/project/nbqa,149154.0,,,,2.0,,,,,,,,628.0,,,,,,,,,
58,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,22,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,178.0,60.0,174.0,921.0,2022-08-31 09:02:38,2.4.1,,93084.0,18.0,30.0,30.0,30.0,https://pypi.org/project/pythreejs,84261.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,524472.0,2.0,,,,,,,,1723.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3244.0,,,,,,
59,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,22,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,87.0,18.0,28.0,861.0,2023-05-23 15:47:43,2.4.0,,35299.0,17.0,2259.0,2259.0,19.0,https://pypi.org/project/watermark,28315.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,279374.0,2.0,,,,,,,,123.0,,,,,,,,,
60,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,130.0,34.0,67.0,651.0,2019-06-03 21:24:10,0.10.2,,16612.0,14.0,190.0,190.0,22.0,https://pypi.org/project/mapboxgl,16612.0,,,,2.0,,,,,,,,221.0,,,,,,,,,
61,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,22,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2024-02-13 09:36:38.000000,2024-02-01 09:28:10,291.0,23.0,251.0,472.0,,,,80245.0,5.0,184.0,184.0,69.0,https://pypi.org/project/dockerspawner,79573.0,https://anaconda.org/conda-forge/dockerspawner,2023-11-21 14:56:25.623,20834.0,1.0,,,,,,,,,,,,,,,,,
62,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2024-03-20 14:01:34.777000,2024-03-20 13:44:57,333.0,44.0,249.0,398.0,,,,44803.0,28.0,408.0,408.0,121.0,https://pypi.org/project/oauthenticator,43659.0,https://anaconda.org/conda-forge/oauthenticator,2024-03-20 14:01:34.777,46912.0,1.0,,,,,,,,,,,,,,,,,
63,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,22,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2024-02-12 13:42:25.000000,2024-02-12 13:42:24,86.0,29.0,116.0,332.0,2023-09-11 18:36:42,0.30.1,159.0,47719.0,56.0,854.0,854.0,34.0,https://pypi.org/project/metakernel,29896.0,https://anaconda.org/conda-forge/metakernel,2023-09-11 20:10:34.918,766212.0,1.0,,,,,,,,,,,,,,,,,
64,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,22,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2024-02-14 03:18:21.000000,2024-02-14 03:18:20,38.0,21.0,92.0,322.0,,,,148181.0,,2080.0,2080.0,21.0,https://pypi.org/project/mkdocs-jupyter,148181.0,,,,2.0,,,,,,,,,,,,,,,,,
65,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2024-02-06 07:22:50.000000,2024-02-06 07:22:50,167.0,63.0,83.0,197.0,2018-06-14 12:02:35,1.2.2,,13467.0,3.0,131.0,131.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,12970.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,34301.0,1.0,,,,,,,,,,,,,,,,,
66,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,22,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2024-03-01 13:05:09.000000,2024-02-27 14:23:35,17.0,5.0,9.0,63.0,2024-02-27 15:52:41,1.10.2,,124647.0,22.0,753.0,753.0,6.0,https://pypi.org/project/ipyvue,121943.0,https://anaconda.org/conda-forge/ipyvue,2024-02-28 15:53:16.864,121694.0,2.0,,,,,,,widgetti/ipyvue,138.0,,,,,,,,,
67,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,245.0,53.0,130.0,3754.0,2022-05-31 17:34:28,0.7.5,44.0,892.0,17.0,15.0,15.0,29.0,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87443.0,,,402.0,,,,,github.com/gopherdata/gophernotes,,,,
68,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2024-02-22 12:46:40.000000,2022-12-28 22:18:25,152.0,55.0,188.0,2124.0,2021-11-15 23:43:33,5.2.1,,2124.0,33.0,85.0,85.0,17.0,,,,,,2.0,,,,,,,,332.0,ijavascript,https://www.npmjs.com/package/ijavascript,2124.0,,,,,,
69,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2024-02-05 15:13:33.000000,2023-05-18 15:12:24,65.0,5.0,54.0,429.0,2023-05-18 14:28:00,0.9.0,,6723.0,9.0,359.0,359.0,9.0,https://pypi.org/project/appmode,1687.0,https://anaconda.org/conda-forge/appmode,2024-02-05 12:45:27.862,221599.0,2.0,,,,,,,,102.0,,,,,,,,,
70,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,21,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2024-02-18 11:10:44.000000,2024-02-18 11:09:58,17.0,2.0,57.0,281.0,2024-02-18 11:10:44,0.14.0,,46640.0,22.0,377.0,377.0,5.0,https://pypi.org/project/ipytest,46640.0,,,,2.0,,,,,,,,,,,,,,,,,
71,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2024-02-28 08:22:26.000000,2024-02-05 20:35:51,77.0,67.0,89.0,201.0,,,,27416.0,13.0,750.0,750.0,31.0,https://pypi.org/project/nbgitpuller,25435.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,85185.0,2.0,,,,,,,,,,,,,,,,,
72,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,20,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2024-03-18 20:52:55.803428,2024-03-18 16:49:31,877.0,34.0,316.0,2505.0,2024-03-18 20:45:05,45320bc94d7fa3ffdd32fef6b9e5de7cc37a66113392d3aaaffef0ce06baa060,,1827.0,100.0,,,158.0,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2024-03-18 20:52:55.803428,180.0,195574.0,,,,,,,,,,,,
73,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,20,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2024-01-18 15:09:51.000000,2023-01-27 08:04:32,528.0,178.0,407.0,2186.0,,,,20089.0,,17.0,17.0,96.0,,,,,,3.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2792496.0,,,,,,,,,,,,
74,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,20,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2024-02-08 14:58:01.000000,2024-02-08 14:58:00,24.0,45.0,147.0,827.0,2021-08-17 16:20:34,0.7.4,15.0,19.0,10.0,227.0,227.0,47.0,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2120.0,,,722.0,,,,,,iruby,,,
75,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,20,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2024-03-15 12:50:01.000000,2018-12-04 14:43:25,82.0,23.0,41.0,645.0,2018-01-15 18:11:51,0.9.0,,30082.0,8.0,414.0,414.0,3.0,https://pypi.org/project/pivottablejs,30082.0,,,,3.0,,,,,,,,32.0,,,,,,,,,
76,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,40.0,17.0,245.0,560.0,2020-12-10 14:31:28,0.3.7,,72357.0,28.0,,,11.0,,,,,,1.0,,,,,,,,1174.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,72357.0,,,,,,
