,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
237,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,11,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,BSD-3-Clause,2018-06-18 22:02:23.000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29,25.0,11.0,7.0,109.0,441.0,,,,,,,,10.0,,,,,,3.0,,,,,,,,,,,,,,,,
238,jnotebook-reader,True,An awesome viewer to browse and render Jupyter..,https://github.com/line/jnotebook_reader,,notebook-sharing,11,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,Apache-2.0,2020-10-30 02:50:59.000,2022-07-01 06:09:06.000000,2022-07-01 06:09:06,15.0,,3.0,99.0,14.0,2021-02-10 02:34:21,1.0.2,,,3.0,,,6.0,,,,,,3.0,,,,,,,,,,,,,,,,
239,nbcelltests,True,Cell-by-cell testing for production Jupyter notebooks in..,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,11,jpmorganchase/nbcelltests,nbcelltests,,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2022-04-30 13:25:35.000000,2022-04-30 13:25:35,17.0,31.0,83.0,61.0,,2020-10-05 14:23:28,0.2.3,,68.0,11.0,,,7.0,https://pypi.org/project/nbcelltests,36.0,,,,3.0,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,32.0,,,,,,,,,,,,
240,JupyterLab Email,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,11,timkpaine/jupyterlab_email,jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2022-07-05 01:10:30.000000,2022-07-05 01:10:29,2.0,4.0,32.0,51.0,,2022-03-15 23:36:24,0.2.4,,107.0,13.0,,,2.0,https://pypi.org/project/jupyterlab_email,84.0,,,,3.0,,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,23.0,,,,,,,,,,,,
241,Jupyter Helpers,True,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,11,krassowski/jupyter-helpers,jupyter_helpers,,https://github.com/krassowski/jupyter-helpers,MIT,2019-03-17 22:11:35.000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57,3.0,3.0,2.0,40.0,27.0,2021-02-10 16:36:22,0.2.3-2,,138.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,138.0,,,,3.0,,,,,,,,,,,,,,,,
242,FargateSpawner,True,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,11,uktrade/fargatespawner,fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:04.000000,2020-06-28 13:25:54,19.0,6.0,5.0,35.0,59.0,,,,153.0,,1.0,1.0,3.0,https://pypi.org/project/fargatespawner,153.0,,,,3.0,,,,,,,,,,,,,,,,
243,ipyexperiments,True,jupyter/ipython experiment containers for GPU and general..,https://github.com/stas00/ipyexperiments,,notebook-tools,10,stas00/ipyexperiments,ipyexperiments,,https://github.com/stas00/ipyexperiments,,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,11.0,,5.0,148.0,203.0,,,,135.0,,6.0,6.0,3.0,https://pypi.org/project/ipyexperiments,135.0,,,,3.0,,,,,,,,,,,,,,,,
244,jupyterlab-flake8,True,Jupyterlab python linter for notebooks and text files..,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,10,mlshapiro/jupyterlab-flake8,,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,10.0,6.0,33.0,105.0,,,,,278.0,,,,5.0,,,,,,3.0,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,278.0,,,,,,,,,,,,
245,JupyterLab Bytecode,True,JupyterLab extension to explore CPython Bytecode.,https://github.com/jtpio/jupyterlab-python-bytecode,,lab-extensions,10,jtpio/jupyterlab-python-bytecode,,,https://github.com/jtpio/jupyterlab-python-bytecode,BSD-3-Clause,2018-09-29 19:55:49.000,2022-07-06 23:57:22.000000,2020-10-16 21:38:08,6.0,2.0,3.0,59.0,114.0,,,,44.0,,,,2.0,,,,,,3.0,,jupyterlab-python-bytecode,https://www.npmjs.com/package/jupyterlab-python-bytecode,44.0,,,,,,,,,,,,
246,ipyp5,True,p5.js Jupyter Widget.,https://github.com/jtpio/ipyp5,,widgets,10,jtpio/ipyp5,ipyp5,,https://github.com/jtpio/ipyp5,BSD-3-Clause,2018-03-06 17:50:12.000,2022-06-22 05:18:52.000000,2020-10-16 21:38:41,5.0,5.0,,33.0,60.0,,,,22.0,,,,2.0,https://pypi.org/project/ipyp5,22.0,,,,3.0,,,,,,,,,,,,,,,,
247,perfume,True,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,10,leifwalsh/perfume,perfume-bench,,https://github.com/leifwalsh/perfume,,2017-07-10 14:34:03.000,2022-07-04 17:52:21.000000,2020-10-31 19:46:42,4.0,2.0,4.0,33.0,196.0,2018-05-20 05:09:14,0.1.6,,13.0,1.0,,,3.0,https://pypi.org/project/perfume-bench,13.0,,,,3.0,,,,,,,,,,,,,,,,
248,YarnSpawner,True,Spawn JupyterHub single user notebook servers in Hadoop/YARN..,https://github.com/jupyterhub/yarnspawner,,hub-spawners,10,jupyterhub/yarnspawner,jupyterhub-yarnspawner,conda-forge/jupyterhub-yarnspawner,https://github.com/jupyterhub/yarnspawner,BSD-3-Clause,2018-12-18 19:31:03.000,2021-11-17 00:47:27.479000,2019-07-16 16:58:16,9.0,5.0,4.0,18.0,37.0,,,,811.0,4.0,,,2.0,https://pypi.org/project/jupyterhub-yarnspawner,153.0,https://anaconda.org/conda-forge/jupyterhub-yarnspawner,2021-11-17 00:47:27.479,27643.0,3.0,,,,,,,,,,,,,,,,
249,remote_ikernel,True,"All your Jupyter kernels, on all your machines, in one place.",https://github.com/tdaff/remote_ikernel,,kernels,10,tdaff/remote_ikernel,remote_ikernel,,https://github.com/tdaff/remote_ikernel,BSD-2-Clause,2017-07-11 14:29:42.000,2020-11-08 22:41:49.000000,2020-11-08 22:02:16,10.0,9.0,18.0,11.0,78.0,,,,254.0,,,,7.0,https://pypi.org/project/remote_ikernel,254.0,,,,3.0,,,,,,,,,,,,,,,,tdaff/remote_ikernel
250,Theme Toggle,True,JupyterLab extension to toggle the theme in the Top Bar area.,https://github.com/jtpio/jupyterlab-theme-toggle,,lab-themes,10,jtpio/jupyterlab-theme-toggle,,,https://github.com/jtpio/jupyterlab-theme-toggle,BSD-3-Clause,2019-07-27 08:45:07.000,2022-07-07 11:06:38.000000,2021-06-16 11:42:31,3.0,2.0,1.0,11.0,,,,,1887.0,,2.0,2.0,2.0,,,,,,3.0,,jupyterlab-theme-toggle,https://www.npmjs.com/package/jupyterlab-theme-toggle,1887.0,,,,,,,,,,,,
251,easyexplore,True,Toolbox for easy and effective data exploration in Python.,https://github.com/GianniBalistreri/easyexplore,,widgets,10,GianniBalistreri/easyexplore,easyexplore,,https://github.com/GianniBalistreri/easyexplore,GPL-3.0,2020-05-04 17:26:04.000,2022-06-22 05:13:01.000000,2022-06-08 16:36:37,2.0,8.0,16.0,3.0,332.0,,,,246.0,,1.0,1.0,4.0,https://pypi.org/project/easyexplore,246.0,,,,3.0,,,,,,,,,,,,,,,,
252,Vision UI,True,UI visual interface for fastai - now compatible with Google..,https://github.com/asvcode/Vision_UI,,widgets,9,asvcode/Vision_UI,,,https://github.com/asvcode/Vision_UI,,2019-05-23 04:53:03.000,2020-07-05 04:00:59.000000,2020-07-05 04:00:59,32.0,1.0,2.0,251.0,112.0,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,
253,ipyannotate,True,Jupyter Widget for data annotation.,https://github.com/ipyannotate/ipyannotate,,widgets,9,ipyannotate/ipyannotate,ipyannotate,,https://github.com/ipyannotate/ipyannotate,,2018-07-23 19:23:28.000,2022-07-06 22:49:31.000000,2020-09-20 09:38:39,10.0,4.0,,123.0,27.0,,,,26.0,,,,3.0,https://pypi.org/project/ipyannotate,18.0,,,,3.0,,ipyannotate,https://www.npmjs.com/package/ipyannotate,8.0,,,,,,,,,,,,
254,CAS Authenticator,True,CAS authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_cas_authenticator,,hub-auth,9,cwaldbieser/jhub_cas_authenticator,jhub_cas_authenticator,,https://github.com/cwaldbieser/jhub_cas_authenticator,GPL-3.0,2017-09-17 19:17:08.000,2020-03-27 22:24:32.000000,2020-03-27 22:23:51,10.0,2.0,10.0,17.0,40.0,,,,523.0,,,,4.0,https://pypi.org/project/jhub_cas_authenticator,523.0,,,,3.0,,,,,,,,,,,,,,,,
255,ipyaggrid,True,Jupyter widget - ag-grid in the notebook.,https://github.com/DGothrek/ipyaggrid,,widgets,9,DGothrek/ipyaggrid,ipyaggrid,,https://github.com/DGothrek/ipyaggrid,MIT,2019-05-06 04:24:26.000,2019-05-06 04:27:06.000000,2019-05-06 04:27:05,,6.0,,10.0,47.0,,,,5197.0,,,,2.0,https://pypi.org/project/ipyaggrid,2339.0,,,,3.0,,ipyaggrid,https://www.npmjs.com/package/ipyaggrid,2858.0,,,,,,,,,,,,
256,JupyterLab Spark,True,Spark Application UI extension for JupyterLab.,https://github.com/manuzhang/jupyterlab_spark,,lab-extensions,9,manuzhang/jupyterlab_spark,,,https://github.com/manuzhang/jupyterlab_spark,Apache-2.0,2019-04-20 06:31:59.000,2021-09-05 13:13:14.000000,2021-09-05 13:10:26,2.0,2.0,3.0,9.0,21.0,2021-09-05 06:59:55,0.4.0,,69.0,3.0,,,2.0,,,,,,3.0,,jupyterlab_spark,https://www.npmjs.com/package/jupyterlab_spark,69.0,,,,,,,,,,,,
257,jupyterlab-executor,True,JupyterLab extension to execute the scripts from the file browser.,https://github.com/gavincyi/jupyterlab-executor,,lab-extensions,9,gavincyi/jupyterlab-executor,jupyterlab-executor,,https://github.com/gavincyi/jupyterlab-executor,BSD-3-Clause,2020-12-29 15:51:54.000,2021-03-24 22:08:04.000000,2021-03-24 21:14:10,,,1.0,5.0,,2021-03-24 21:17:12,2021.1.6,3.0,153.0,3.0,,,2.0,https://pypi.org/project/jupyterlab-executor,136.0,,,,3.0,,@gavincyi/jupyterlab-executor,https://www.npmjs.com/package/@gavincyi/jupyterlab-executor,17.0,,,,,,,,,,,,
258,Hash Authenticator,True,Authenticate users with passwords generated from their..,https://github.com/thedataincubator/jupyterhub-hashauthenticator,,hub-auth,9,thedataincubator/jupyterhub-hashauthenticator,jupyterhub-hashauthenticator,,https://github.com/thedataincubator/jupyterhub-hashauthenticator,BSD-3-Clause,2017-08-18 19:18:33.000,2021-03-09 21:34:23.000000,2021-03-09 21:34:14,3.0,,,4.0,40.0,,,,38.0,,,,3.0,https://pypi.org/project/jupyterhub-hashauthenticator,38.0,,,,3.0,,,,,,,,,,,,,,,,
259,JupyterLab Top Bar,True,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,9,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,BSD-3-Clause,2021-05-31 16:53:55.000,2021-12-10 13:46:30.000000,2021-12-07 08:56:36,1.0,,,3.0,,,,,5294.0,,,,4.0,,,,,,3.0,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,5294.0,,,,,,,,,,,,
260,Remote Authenticator,True,"A collection of JupyterHub Authenticators, including Header,..",https://github.com/ucphhpc/jhub-authenticators,,hub-auth,9,rasmunk/jhub-authenticators,jhub-authenticators,,https://github.com/ucphhpc/jhub-authenticators,GPL-3.0,2017-12-20 14:46:18.000,2022-04-15 09:25:16.000000,2022-04-15 09:25:13,1.0,,,1.0,213.0,2019-04-12 15:44:39,0.2.2,,71.0,3.0,1.0,1.0,5.0,https://pypi.org/project/jhub-authenticators,71.0,,,,3.0,ucphhpc/jhub-authenticators,,,,,,,,,,,,,,,
261,JupyterLab,True,JupyterLab computational environment.,,,notebook-environments,9,jupyterlab/jupyterlab,jupyterlab,conda-forge/jupyterlab,,,2016-06-28 14:07:29.294,2022-06-07 17:06:34.769000,,,,,,,,,,2170426.0,264.0,,,,https://pypi.org/project/jupyterlab,2091795.0,https://anaconda.org/conda-forge/jupyterlab,2022-06-07 17:06:34.769,5740121.0,3.0,,,,,-26.0,,,,,,,,,,,
262,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,9,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2022-07-04 03:28:22.000000,2022-07-04 03:27:47,,,,,,,,,845.0,7.0,,,7.0,https://pypi.org/project/tributary,98.0,https://anaconda.org/conda-forge/tributary,2022-05-17 02:09:09.609,18676.0,3.0,,,,,-8.0,,,,,,,,,,,
263,Jupyter Black,True,Black formatter for Jupyter Notebook.,https://github.com/drillan/jupyter-black,,jupyter-extensions,8,drillan/jupyter-black,,,https://github.com/drillan/jupyter-black,BSD-3-Clause,2018-08-10 05:21:02.000,2020-02-01 03:27:05.000000,2020-02-01 03:27:04,19.0,9.0,12.0,403.0,10.0,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,
264,jupyterlab-gitplus,True,JupyterLab extension to create GitHub commits & pull..,https://github.com/ReviewNB/jupyterlab-gitplus,,lab-extensions,8,ReviewNB/jupyterlab-gitplus,jupyterlab_gitplus,,https://github.com/ReviewNB/jupyterlab-gitplus,AGPL-3.0,2020-03-05 13:43:58.000,2022-01-22 04:52:18.000000,2021-08-06 07:04:12,7.0,2.0,8.0,93.0,112.0,,,,136.0,,,,2.0,https://pypi.org/project/jupyterlab_gitplus,78.0,,,,3.0,,@reviewnb/jupyterlab_gitplus,https://www.npmjs.com/package/@reviewnb/jupyterlab_gitplus,58.0,,,,,,,,,,,,
265,PPExtensions,True,Set of iPython and Jupyter extensions to improve user..,https://github.com/paypal/PPExtensions,,jupyter-extensions,8,paypal/PPExtensions,ppextensions,,https://github.com/paypal/PPExtensions,,2018-08-17 20:07:23.000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33,27.0,16.0,22.0,48.0,32.0,,,,10.0,,1.0,1.0,9.0,https://pypi.org/project/ppextensions,10.0,,,,3.0,,,,,,,,,,,,,,,,
266,Gruvbox Theme,True,Gruvbox dark theme for Jupyter Lab. Modeled on classic..,https://github.com/Rahlir/theme-gruvbox,,lab-themes,8,Rahlir/theme-gruvbox,,,https://github.com/Rahlir/theme-gruvbox,,2019-05-03 20:34:01.000,2020-04-12 19:23:01.000000,2020-04-12 19:22:55,11.0,,,47.0,44.0,,,,143.0,,,,3.0,,,,,,3.0,,@rahlir/theme-gruvbox,https://www.npmjs.com/package/@rahlir/theme-gruvbox,143.0,,,,,,,,,,,,
267,Keberos Authenticator,True,A JupyterHub authenticator using Kerberos.,https://github.com/jupyterhub/kerberosauthenticator,,hub-auth,8,jupyterhub/kerberosauthenticator,jupyterhub-kerberosauthenticator,,https://github.com/jupyterhub/kerberosauthenticator,BSD-3-Clause,2019-04-17 18:01:36.000,2019-07-16 16:57:42.000000,2019-07-16 16:57:24,5.0,3.0,2.0,10.0,21.0,,,,79.0,,,,2.0,https://pypi.org/project/jupyterhub-kerberosauthenticator,79.0,,,,3.0,,,,,,,,,,,,,,,,
268,Jupter-Notebook-REST-API,True,Run your jupyter notebooks as a REST API endpoint...,https://github.com/Invictify/Jupter-Notebook-REST-API,,notebook-tools,7,Invictify/Jupter-Notebook-REST-API,,,https://github.com/Invictify/Jupter-Notebook-REST-API,MIT,2020-03-31 22:48:04.000,2022-07-06 20:33:55.000000,2020-03-31 23:00:06,5.0,,,49.0,2.0,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,
269,jupyterterminals,True,Jupyter plugin to support inline terminal shells along with..,https://github.com/willkessler/jupyterterminals,,jupyter-extensions,7,willkessler/jupyterterminals,,,https://github.com/willkessler/jupyterterminals,MIT,2020-03-08 16:36:18.000,2022-06-27 21:32:05.000000,2021-05-17 04:32:02,2.0,,1.0,8.0,47.0,,,,,,1.0,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,
270,ssh_ipykernel,True,A remote jupyter kernel via ssh.,https://github.com/bernhard-42/ssh_ipykernel,,kernels,7,bernhard-42/ssh_ipykernel,,,https://github.com/bernhard-42/ssh_ipykernel,MIT,2019-09-01 17:43:26.000,2022-06-25 22:30:22.000000,2021-06-28 15:17:55,2.0,,,8.0,81.0,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,
271,kernel-relay,True,kernel-relay is a GraphQL service for interfacing with..,https://github.com/nteract/kernel-relay,,kernels,6,nteract/kernel-relay,,,https://github.com/nteract/kernel-relay,,2019-02-04 21:12:54.000,2022-06-02 21:07:15.000000,2019-07-10 04:14:14,5.0,10.0,2.0,11.0,12.0,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,
272,SSH Authenticator,True,A simple SSH authenticator for JupyterHub.,https://github.com/andreas-h/sshauthenticator,,hub-auth,6,andreas-h/sshauthenticator,,,https://github.com/andreas-h/sshauthenticator,BSD-3-Clause,2019-09-03 10:20:22.000,2019-09-03 15:17:32.000000,2019-09-03 15:17:07,1.0,,,6.0,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
273,nb_black,True,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,,,magic,6,,nb_black,conda-forge/nb_black,,,2019-05-02 16:13:43.498,2019-11-30 11:30:08.595000,,,,,,,,,,25807.0,4.0,,,,https://pypi.org/project/nb_black,23948.0,https://anaconda.org/conda-forge/nb_black,2019-11-30 11:30:08.595,70661.0,3.0,,,,,,,,,,,,,,,,
274,Nord Theme,True,JupyterLab - Nord Theme.,https://github.com/kenshohara/theme-nord-extension,,lab-themes,5,kenshohara/theme-nord-extension,,,https://github.com/kenshohara/theme-nord-extension,,2019-06-11 02:09:21.000,2020-09-20 09:11:33.000000,2020-09-20 09:10:43,1.0,1.0,4.0,24.0,13.0,,,,18.0,,,,,,,,,,3.0,,@kenshohara/theme-nord-extension,https://www.npmjs.com/package/@kenshohara/theme-nord-extension,18.0,,,,,,,,,,,,
