,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,npm_id,license,npm_url,npm_monthly_downloads,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
145,JupyterLab Chart Editor,True,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,16,,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-05-31 03:02:31.000000,2021-03-10 20:56:11.000000,18.0,12.0,19.0,196.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,2749.0,6.0,3.0,3.0,5.0,,,,,,,,,,3.0,,jupyterlab-chart-editor,,https://www.npmjs.com/package/jupyterlab-chart-editor,2749.0,,,,,,,
146,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2020-03-16 22:19:05.000000,2020-03-16 22:19:04.000000,7.0,9.0,13.0,195.0,88.0,2019-07-05 21:26:30.000000,0.5.0,,5135.0,5.0,10.0,10.0,2.0,,,,,,,,,,2.0,,@krassowski/jupyterlab_go_to_definition,BSD-3-Clause,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,5135.0,,,,,,,
147,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,16,jupyter-spark,mozilla/jupyter-spark,,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11.000000,30.0,13.0,14.0,189.0,106.0,,,,1229.0,,14.0,14.0,12.0,https://pypi.org/project/jupyter-spark,1229.0,,,,,,,,3.0,,,MPL-2.0,,,,,,,,,
148,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,16,igv-jupyter,igvteam/igv-jupyter,,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2021-07-01 01:22:19.000000,2021-07-01 01:22:14.000000,14.0,1.0,35.0,130.0,97.0,2021-05-12 20:00:29.000000,0.10.0,,247.0,5.0,3.0,3.0,4.0,https://pypi.org/project/igv-jupyter,247.0,,,,,,,,3.0,,,MIT,,,,,,,,,
149,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,16,,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000000,2021-06-12 09:46:18.000000,2021-06-12 09:46:08.000000,16.0,8.0,29.0,119.0,115.0,2021-06-01 13:05:31.000000,0.6.0,,4171.0,4.0,1.0,1.0,6.0,,,,,,,,,,2.0,,@ijmbarr/jupyterlab_spellchecker,BSD-3-Clause,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,4171.0,,,jupyterlab-contrib/spellchecker,,,,
150,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,16,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-06-25 11:05:58.000000,2021-06-22 17:04:32.000000,50.0,23.0,36.0,77.0,184.0,,,,953.0,,25.0,25.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,953.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
151,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,jupyterlab_iframe,timkpaine/jupyterlab_iframe,,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-06-18 13:29:41.000000,2021-06-18 13:29:32.000000,13.0,5.0,56.0,73.0,,2021-06-18 13:30:57.000000,0.4.0,,2312.0,13.0,3.0,3.0,4.0,https://pypi.org/project/jupyterlab_iframe,792.0,,,,,,,,2.0,,jupyterlab_iframe,Apache-2.0,https://www.npmjs.com/package/jupyterlab_iframe,1520.0,,,,,,,
152,niwidgets,True,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,16,niwidgets,nipy/niwidgets,,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-06-08 19:48:46.000000,2020-03-24 14:27:42.000000,32.0,16.0,17.0,66.0,242.0,,,,163.0,,24.0,24.0,16.0,https://pypi.org/project/niwidgets,163.0,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
153,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-06-12 07:40:14.000000,2021-06-12 07:40:12.000000,6.0,1.0,24.0,41.0,170.0,2021-05-17 08:19:41.000000,3.0.1,3251.0,826.0,16.0,,,7.0,,,https://anaconda.org/conda-forge/jupyter-archive,2021-05-17 10:06:04.086000,14132.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
154,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,16,ipyregulartable,jpmorganchase/ipyregulartable,,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-05-30 14:51:44.000000,2021-05-12 00:55:24.000000,8.0,8.0,13.0,39.0,,,,,123947.0,5.0,7.0,7.0,4.0,https://pypi.org/project/ipyregulartable,144.0,,,,,,,,3.0,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,123803.0,,,,,,,
155,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,16,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000000,2020-10-28 21:57:40.000000,2020-10-28 21:57:33.000000,19.0,4.0,14.0,35.0,73.0,2019-01-24 17:18:45.000000,0.12,,4097.0,2.0,47.0,47.0,11.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,4097.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
156,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,2.0,4.0,12.0,172.0,,,,1494.0,7.0,45.0,45.0,4.0,https://pypi.org/project/ipyscales,183.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,48530.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
157,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,,OpenGeoscience/geonotebook,,geonotebook/geonotebook,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,135.0,37.0,46.0,1026.0,647.0,,,,2187.0,,,,9.0,,,,,,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,5.0,131250.0,3.0,,,Apache-2.0,,,,,,,,,
158,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,15,pylantern,timkpaine/lantern,,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000000,2021-02-27 21:52:34.000000,2021-02-27 21:52:33.000000,19.0,10.0,188.0,295.0,495.0,2020-02-02 22:32:28.000000,0.1.6,,139.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,139.0,,,,,,,,2.0,,,Apache-2.0,,,,,,,,,
159,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,15,treon,ReviewNB/treon,,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,18.0,2.0,9.0,266.0,56.0,,,,3092.0,,33.0,33.0,4.0,https://pypi.org/project/treon,3092.0,,,,,,,,3.0,,,MIT,,,,,,,,,
160,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-06-15 20:44:42.000000,2021-02-24 06:31:50.000000,26.0,17.0,8.0,266.0,31.0,,,,6032.0,,2.0,2.0,6.0,,,,,,,,,,2.0,,jupyterlab_tensorboard,MIT,https://www.npmjs.com/package/jupyterlab_tensorboard,6032.0,,,,,,,
161,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,15,blackcellmagic,csurfer/blackcellmagic,,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2020-08-07 13:12:52.000000,2019-04-11 00:12:09.000000,8.0,3.0,5.0,263.0,16.0,,,,3577.0,,112.0,112.0,3.0,https://pypi.org/project/blackcellmagic,3577.0,,,,,,,,2.0,,,MIT,,,,,,,,,
162,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,15,lfortran,lfortran/lfortran,conda-forge/lfortran,,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-06-29 14:12:08.000000,2021-06-29 14:10:48.000000,13.0,,,254.0,5588.0,,,,1134.0,7.0,,,13.0,https://pypi.org/project/lfortran,129.0,https://anaconda.org/conda-forge/lfortran,2021-03-08 22:57:01.503000,24126.0,,,,,3.0,,,,,,,,,,,,
163,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,15,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,,,https://github.com/googlecolab/jupyter_http_over_ws,2018-03-26 22:52:45.000000,2021-01-08 04:19:39.000000,2021-01-08 04:19:33.000000,29.0,18.0,7.0,175.0,29.0,,,,9658.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,9658.0,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
164,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,15,jupyter-bokeh,bokeh/jupyter_bokeh,,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-06-02 19:59:06.000000,2021-06-02 19:59:06.000000,29.0,6.0,69.0,175.0,,,,,40944.0,,,,15.0,https://pypi.org/project/jupyter-bokeh,7243.0,,,,,,,,2.0,,@bokeh/jupyter_bokeh,BSD-3-Clause,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,33701.0,,,,,,,
165,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,15,,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2020-05-24 13:16:18.000000,2020-05-24 13:16:16.000000,29.0,54.0,34.0,155.0,426.0,,,,146.0,,10.0,10.0,9.0,,,,,,,,,,2.0,,@jupyterlab/dataregistry-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,146.0,,,,,,,
166,nbmake-action,True,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,15,,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000000,2021-04-09 14:14:10.000000,2021-04-09 14:14:02.000000,6.0,,24.0,152.0,731.0,2020-12-11 15:26:11.000000,0.2.1,,,5.0,60.0,60.0,2.0,,,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
167,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,15,jupyterlab-classic,jtpio/jupyterlab-classic,,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-06-16 20:34:00.000000,2021-06-15 15:42:46.000000,22.0,30.0,46.0,152.0,,2021-05-31 19:23:51.000000,0.2.2,,128.0,23.0,2.0,2.0,7.0,https://pypi.org/project/jupyterlab-classic,128.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,jupyterlab/retrolab,,,,
168,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,24.0,33.0,28.0,115.0,158.0,,,,4601.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,276080.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
169,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-06-16 03:18:53.000000,2021-02-02 03:01:26.000000,9.0,8.0,13.0,112.0,,2021-02-02 03:03:28.000000,0.4.0,,5571.0,4.0,,,4.0,,,,,,,,,,3.0,,jupyterlab-spreadsheet,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-spreadsheet,5571.0,,,,,,,
170,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,24.0,11.0,7.0,109.0,441.0,,,,,,247.0,247.0,10.0,,,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
171,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,15,,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000000,2021-06-20 13:57:44.000000,2021-06-20 13:57:33.000000,13.0,2.0,14.0,100.0,91.0,,,,15348.0,,3.0,3.0,7.0,,,,,,,,,,1.0,,@telamonian/theme-darcula,BSD-3-Clause,https://www.npmjs.com/package/@telamonian/theme-darcula,15348.0,,,,,,,
172,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,15,ipytree,QuantStack/ipytree,conda-forge/ipytree,,https://github.com/QuantStack/ipytree,2018-09-15 13:17:27.000000,2021-06-12 17:33:47.000000,2021-03-03 12:57:09.000000,19.0,11.0,12.0,77.0,93.0,,,,9958.0,7.0,,,7.0,https://pypi.org/project/ipytree,9268.0,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895000,19322.0,,,,,3.0,,,MIT,,,,,,,,,
173,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,nbzip,data-8/nbzip,,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,15.0,9.0,5.0,69.0,43.0,,,,839.0,,204.0,204.0,6.0,https://pypi.org/project/nbzip,839.0,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
174,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,15,jupyterhub-systemdspawner,jupyterhub/systemdspawner,,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-02-22 20:44:43.000000,2020-12-07 14:41:33.000000,36.0,23.0,24.0,68.0,144.0,,,,1562.0,,16.0,16.0,15.0,https://pypi.org/project/jupyterhub-systemdspawner,1562.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
175,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,15,mkdocs-jupyter,danielfrg/mkdocs-jupyter,,,https://github.com/danielfrg/mkdocs-jupyter,2019-12-18 02:11:34.000000,2021-05-08 02:01:23.000000,2021-05-07 13:30:25.000000,8.0,4.0,21.0,65.0,,,,,6755.0,,110.0,110.0,7.0,https://pypi.org/project/mkdocs-jupyter,6755.0,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
176,JupyterLab Python Files,True,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,15,,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,2018-10-17 22:21:21.000000,2021-06-25 08:28:40.000000,2021-06-23 21:10:41.000000,7.0,2.0,7.0,47.0,,2021-06-23 21:13:28.000000,0.5.5,54.0,2318.0,5.0,,,4.0,,,,,,,,,,2.0,,jupyterlab-python-file,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-python-file,2311.0,,,,,,,
177,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,15,altair_viewer,altair-viz/altair_viewer,,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000000,2020-04-01 05:53:02.000000,2020-04-01 05:53:01.000000,4.0,1.0,3.0,46.0,104.0,2020-03-31 12:46:48.000000,0.3.0,,101819.0,2.0,,,2.0,https://pypi.org/project/altair_viewer,101819.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
178,SudoSpawner,True,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,15,sudospawner,jupyterhub/sudospawner,,,https://github.com/jupyterhub/sudospawner,2014-11-24 23:21:36.000000,2021-04-22 13:11:57.000000,2021-04-15 12:32:23.000000,32.0,15.0,19.0,37.0,112.0,,,,2012.0,,33.0,33.0,14.0,https://pypi.org/project/sudospawner,2012.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
179,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,14,py-heat-magic,csurfer/pyheatmagic,,,https://github.com/csurfer/pyheatmagic,2017-08-18 20:35:01.000000,2018-04-21 09:16:49.000000,2018-04-21 09:16:37.000000,18.0,2.0,3.0,732.0,32.0,,,,1011.0,,23.0,23.0,3.0,https://pypi.org/project/py-heat-magic,1011.0,,,,,,,,3.0,,,MIT,,,,,,,,,
180,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,14,,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,2019-01-18 19:37:06.000000,2021-01-10 22:20:14.000000,2020-12-15 17:18:31.000000,69.0,18.0,61.0,577.0,138.0,,,3788.0,151.0,2.0,,,6.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
181,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,14,jupyter-tensorboard,lspvic/jupyter_tensorboard,,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,66.0,38.0,28.0,449.0,69.0,,,,3923.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,3923.0,,,,,,,,3.0,,,MIT,,,,,,,,,
182,nbgather,True,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,14,,microsoft/gather,,,https://github.com/microsoft/gather,2018-10-08 23:32:10.000000,2021-05-26 01:33:10.000000,2020-02-14 15:11:45.000000,28.0,10.0,16.0,390.0,343.0,,,,96.0,,,,12.0,,,,,,,,,,3.0,,nbgather,MIT,https://www.npmjs.com/package/nbgather,96.0,,,,,,,
183,JupyterLab SQL,True,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,14,jupyterlab_sql,pbugnion/jupyterlab-sql,,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000000,2021-06-16 17:36:27.000000,2020-01-04 12:02:35.000000,39.0,37.0,37.0,344.0,634.0,,,,1084.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,1084.0,,,,,,,,3.0,,,MIT,,,,,,,,,
184,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,,pprzetacznik/IElixir,,pprzetacznik/ielixir,https://github.com/pprzetacznik/IElixir,2015-07-06 11:39:08.000000,2021-03-20 17:48:12.317861,2021-03-20 17:27:38.000000,37.0,10.0,20.0,324.0,282.0,2020-11-15 17:48:03.000000,0.9.21,,3.0,8.0,,,18.0,,,,,,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,273.0,3.0,,,Apache-2.0,,,,,,,,ielixir,
185,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,14,nbopen,takluyver/nbopen,,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18.000000,47.0,34.0,25.0,260.0,57.0,,,,1375.0,,,,10.0,https://pypi.org/project/nbopen,1375.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
186,testbook,True,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,14,,nteract/testbook,,,https://github.com/nteract/testbook,2020-02-26 19:43:22.000000,2021-06-02 19:59:23.000000,2021-06-02 19:59:14.000000,24.0,31.0,44.0,231.0,,,,,,,43.0,43.0,13.0,,,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
187,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2021-04-27 11:07:52.000000,2021-04-26 14:44:47.000000,79.0,5.0,38.0,220.0,204.0,2021-04-08 06:54:08.000000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,9.0,,,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
188,Kernel Detection,True,An Jupyter plugin to enable the automatic detection of..,https://github.com/Cadair/jupyter_environment_kernels,,kernels,14,environment_kernels,Cadair/jupyter_environment_kernels,,,https://github.com/Cadair/jupyter_environment_kernels,2015-01-06 14:50:00.000000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01.000000,16.0,6.0,22.0,136.0,77.0,2018-02-12 13:01:06.000000,1.1.1,,6687.0,2.0,,,7.0,https://pypi.org/project/environment_kernels,6687.0,,,,,,,,3.0,,,BSD-2-Clause,,,,,,,,,
189,cdsdashboards,True,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,14,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,,https://github.com/ideonate/cdsdashboards,2020-04-28 13:51:31.000000,2021-06-28 15:20:26.000000,2021-06-28 10:58:27.000000,21.0,23.0,44.0,113.0,423.0,,,,1293.0,18.0,,,10.0,https://pypi.org/project/cdsdashboards,433.0,https://anaconda.org/conda-forge/cdsdashboards,2021-05-26 14:08:53.213000,10325.0,,,,,3.0,,,,,,,,,,,,
190,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,14,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,,https://github.com/jupyter-incubator/contentmanagement,2015-09-21 15:41:02.000000,2020-10-15 16:27:20.124000,2018-06-11 01:51:34.000000,25.0,7.0,20.0,75.0,136.0,,,,1296.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,195.0,https://anaconda.org/conda-forge/jupyter_cms,2020-10-15 16:27:20.124000,63869.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
191,ipymaterialui,True,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,14,ipymaterialui,maartenbreddels/ipymaterialui,,,https://github.com/maartenbreddels/ipymaterialui,2018-11-23 18:33:20.000000,2021-05-29 12:29:46.000000,2019-10-29 13:53:37.000000,13.0,6.0,3.0,68.0,74.0,2019-08-09 15:57:25.000000,0.1.1,,184.0,1.0,4.0,4.0,3.0,https://pypi.org/project/ipymaterialui,84.0,,,,,,,,3.0,,jupyter-materialui,MIT,https://www.npmjs.com/package/jupyter-materialui,100.0,,,,,,,
192,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,14,jupyterlab-quickopen,parente/jupyterlab-quickopen,,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000000,2021-06-15 16:10:03.000000,2021-06-12 16:20:12.000000,7.0,,,67.0,42.0,2020-12-31 18:06:25.000000,1.0.0,,1127.0,1.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,560.0,,,,,,,,3.0,,@parente/jupyterlab-quickopen,BSD-3-Clause,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,567.0,,,,,,,
193,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,2018-06-18 22:07:19.000000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32.000000,14.0,7.0,6.0,54.0,191.0,2019-09-05 11:54:07.000000,0.4.0,,796.0,3.0,,,8.0,,,,,,,,,,3.0,,@jupyterlab/shortcutui,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/shortcutui,796.0,,,,,,,
194,jupyterlab-sos,True,Jupyterlab extension for SoS Polyglot Notebook and Workflow..,https://github.com/vatlab/jupyterlab-sos,,lab-extensions,14,,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,,https://github.com/vatlab/jupyterlab-sos,2018-03-20 16:07:18.000000,2021-04-16 15:33:43.971000,2021-04-14 22:31:35.000000,,10.0,47.0,45.0,296.0,2019-09-02 19:30:02.000000,0.5.0,,607.0,11.0,4.0,4.0,3.0,,,https://anaconda.org/conda-forge/jupyterlab-sos,2021-04-16 15:33:43.971000,9420.0,,,,,3.0,,jupyterlab-sos,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-sos,179.0,,,,,,,
