,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
10,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,30,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2023-08-01 15:07:54.000000,2023-08-01 09:58:00,141.0,59.0,80.0,217.0,2023-07-31 10:35:35,5.9.2,209.0,19262280.0,26.0,232885.0,232885.0,77.0,https://pypi.org/project/nbformat,18771450.0,https://anaconda.org/conda-forge/nbformat,2023-07-31 14:51:04.971,18160494.0,1.0,,,11.0,,,,,,,,,,,,,,
11,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,29,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-08-22 04:08:06.000000,2023-07-30 20:06:29,367.0,101.0,505.0,6113.0,2023-07-30 20:08:19,1.15.0,,538096.0,100.0,5641.0,5641.0,80.0,https://pypi.org/project/jupytext,514587.0,https://anaconda.org/conda-forge/jupytext,2023-07-30 23:04:16.844,658899.0,1.0,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,6170.0,,,,,,,,,,,
12,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,29,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-08-24 14:09:06.000000,2023-08-24 14:04:08,355.0,775.0,1953.0,3048.0,2023-07-25 16:39:56,1.2.1,,586143.0,54.0,8008.0,8008.0,139.0,https://pypi.org/project/panel,556839.0,https://anaconda.org/conda-forge/panel,2023-07-25 20:11:18.179,1113568.0,2.0,,,,,,,,,,,,,,,,,
13,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-08-05 19:24:39.000000,2023-08-05 19:24:18,363.0,52.0,2091.0,2467.0,2023-04-30 10:42:55,8.2.4,10.0,1426.0,78.0,490.0,490.0,236.0,https://pypi.org/project/nikola,1426.0,,,,1.0,,10377.0,,,,,,,,,,,,,,,
14,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,29,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-08-01 09:48:40.000000,2023-08-01 09:48:37,49.0,34.0,69.0,122.0,2023-05-22 15:04:06,0.8.0,352.0,13110976.0,32.0,120341.0,120341.0,37.0,https://pypi.org/project/nbclient,12846342.0,https://anaconda.org/conda-forge/nbclient,2023-06-16 19:18:04.408,11114064.0,1.0,,,,,,,,,,,,,,,,,
15,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,28,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-08-04 08:27:48.000000,2023-07-27 13:38:57,446.0,219.0,367.0,3466.0,2023-08-04 08:28:46,0.12.41,,201744.0,62.0,46.0,46.0,62.0,https://pypi.org/project/bqplot,166644.0,https://anaconda.org/conda-forge/bqplot,2023-07-12 07:26:23.351,1205524.0,1.0,,3654.0,,bqplot,https://www.npmjs.com/package/bqplot,4190.0,,,,,,,,,,,
16,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,28,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-08-23 16:43:21.000000,2023-04-21 20:49:35,265.0,108.0,42.0,1713.0,,,,110533.0,3.0,4956.0,4956.0,55.0,https://pypi.org/project/ipython-sql,107738.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,234858.0,1.0,,292.0,,,,,,,,,,,,,,,
17,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,27,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-08-01 14:52:46.000000,2023-06-08 14:23:52,382.0,127.0,246.0,5343.0,,,,1111438.0,17.0,5114.0,5114.0,109.0,https://pypi.org/project/papermill,1103299.0,https://anaconda.org/conda-forge/papermill,2023-06-16 16:09:40.383,488393.0,1.0,,,,,,,,,,,,,,,,,
18,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-08-23 15:17:59.000000,2023-08-23 15:17:59,349.0,51.0,475.0,4208.0,2023-07-19 16:44:58,3.3.0,,231267.0,133.0,833.0,833.0,30.0,https://pypi.org/project/dtale,225060.0,https://anaconda.org/conda-forge/dtale,2023-07-19 17:10:42.907,242102.0,1.0,,734.0,,,,,,,,,,,,,,,
19,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-07-03 20:07:54.000000,2023-06-16 01:18:19,213.0,134.0,151.0,1452.0,2023-02-15 19:21:40,0.9.3,,240478.0,28.0,8325.0,8325.0,32.0,https://pypi.org/project/ipympl,228439.0,,,,1.0,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,12039.0,,,,,,,,,,,
20,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,26,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,870.0,78.0,81.0,7160.0,2019-07-01 16:35:20,1.0.0,,200649.0,4.0,196.0,196.0,31.0,https://pypi.org/project/facets-overview,200649.0,,,,2.0,,277.0,,,,,,,,,,,,,,,
21,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,26,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2023-08-22 14:02:10.000000,2023-08-22 14:02:10,466.0,268.0,410.0,4891.0,2023-08-17 09:01:40,0.5.0,841.0,97367.0,65.0,10075.0,10075.0,65.0,https://pypi.org/project/voila,88725.0,https://anaconda.org/conda-forge/voila,2023-08-17 12:38:17.400,291435.0,2.0,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,280.0,,,,,,,,,,,
22,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2023-08-23 18:33:20.000000,2023-07-31 03:23:00,402.0,130.0,296.0,1242.0,2023-04-05 15:31:34,0.20.5,,26384.0,22.0,309.0,309.0,61.0,https://pypi.org/project/sparkmagic,25001.0,https://anaconda.org/conda-forge/sparkmagic,2023-06-16 13:24:44.059,99581.0,1.0,,1291.0,,,,,,,,,,,,,,,
23,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,26,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,159.0,164.0,261.0,1030.0,2019-12-04 15:06:08,1.1.18,,12184.0,19.0,257.0,257.0,33.0,https://pypi.org/project/pixiedust,11127.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,47591.0,1.0,,2157.0,,,,,,,,,,,,,,,
24,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-08-15 16:15:49.000000,2023-08-11 17:18:48,236.0,46.0,28.0,936.0,2022-04-01 20:13:44,0.4.2,99.0,127294.0,11.0,3227.0,3227.0,10.0,https://pypi.org/project/jupyter-dash,127292.0,,,,2.0,,162.0,,,,,,,,,,,,,,,
25,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2023-08-22 18:13:01.000000,2023-08-17 09:02:32,1849.0,170.0,2131.0,7633.0,,,,228139.0,38.0,2429.0,2429.0,342.0,https://pypi.org/project/jupyterhub,157797.0,https://anaconda.org/conda-forge/jupyterhub,2023-08-10 13:04:08.285,981524.0,1.0,,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-08-15 09:56:01.893337,327.0,4819724.0,,,,,,
26,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,25,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-08-23 14:38:24.000000,2023-08-15 01:06:15,800.0,87.0,567.0,6583.0,2023-08-15 13:31:30,2.5.0,762.0,7379.0,3.0,11.0,11.0,92.0,https://pypi.org/project/perspective-python,5607.0,,,,1.0,,5718.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1010.0,,,,,,,,,,,
27,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-07-18 22:38:39.000000,2023-07-18 22:38:35,533.0,164.0,1522.0,6056.0,2021-01-26 05:18:38,0.28.0,1458390.0,19293.0,66.0,2.0,2.0,177.0,https://pypi.org/project/nteract_on_jupyter,2530.0,,,,1.0,,10501.0,,,,,,,,,,,,,,,
28,ipywidgets,True,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,25,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2023-08-15 15:49:00.000000,2023-08-15 15:47:07,892.0,641.0,1313.0,2872.0,2023-08-01 07:41:33,8.1.0,,12201730.0,51.0,2.0,2.0,211.0,https://pypi.org/project/ipywidgets,11836748.0,https://anaconda.org/conda-forge/ipywidgets,2023-08-01 08:08:00.042,10935952.0,2.0,,,-9.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,52527.0,,,,,,,,,,,
29,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,25,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2023-08-22 07:57:49.000000,2023-04-30 15:45:30,146.0,65.0,237.0,2502.0,2023-04-30 16:02:31,3.2.1,,240807.0,23.0,127.0,127.0,45.0,https://pypi.org/project/nbdime,198428.0,https://anaconda.org/conda-forge/nbdime,2023-06-16 13:24:46.315,905581.0,2.0,,2000.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,31060.0,,,,,,,,,,,
30,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,25,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2023-08-06 23:43:51.000000,2023-06-10 07:46:30,116.0,63.0,34.0,946.0,2023-05-05 07:10:14,0.6.3,,471029.0,6.0,471.0,471.0,23.0,https://pypi.org/project/jupyter_nbextensions_configurator,471029.0,,,,1.0,,525.0,6.0,,,,,,,,,,,,,,
31,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,25,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-08-24 13:47:51.000000,2023-08-22 18:11:00,49.0,61.0,132.0,309.0,2022-02-07 15:18:40,1.8.2,,119377.0,31.0,884.0,884.0,12.0,https://pypi.org/project/ipyvuetify,116521.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,139971.0,2.0,widgetti/ipyvuetify,248.0,,,,,,,,,,,,,,,
32,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,24,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-08-13 18:49:04.000000,2023-05-30 13:48:44,1060.0,193.0,201.0,9618.0,,,,89203.0,,10.0,10.0,43.0,https://pypi.org/project/jupyterthemes,89203.0,,,,1.0,,637.0,,,,,,,,,,,,,,,
33,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,24,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2023-08-24 13:49:17.255280,2023-08-24 11:25:53,2761.0,20.0,821.0,7869.0,,,,923634.0,,10.0,10.0,235.0,,,,,,2.0,,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-08-24 13:49:17.255280,418.0,89592514.0,,,,,,
34,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,24,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2023-06-03 05:49:34.000000,2022-12-21 19:56:24,778.0,340.0,460.0,5069.0,2022-11-15 17:24:23,0.7.0,,392312.0,2.0,10.0,10.0,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,392312.0,,,,1.0,,2660.0,,,,,,,,,,,,,,,
35,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-06-16 16:08:42.704000,2023-04-07 08:27:12,398.0,154.0,290.0,3580.0,,,,13701.0,9.0,2563.0,2563.0,44.0,https://pypi.org/project/RISE,9488.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,278099.0,2.0,,764.0,,,,,,,,,,,,,,,
36,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,24,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-07-07 18:11:05.000000,2023-07-07 13:05:16,230.0,185.0,131.0,1875.0,,,,79446.0,20.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,72577.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,441895.0,2.0,widgetti/ipyvolume,1007.0,,ipyvolume,https://www.npmjs.com/package/ipyvolume,1204.0,,,,,,,,,,,
37,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-08-24 03:31:37.000000,2023-08-23 07:35:45,294.0,234.0,636.0,1216.0,2023-06-16 12:26:21,0.8.4,233.0,6951.0,31.0,473.0,473.0,105.0,https://pypi.org/project/nbgrader,5067.0,https://anaconda.org/conda-forge/nbgrader,2023-06-16 13:21:18.863,148701.0,1.0,,,,,,,,,,,,,,,,,
38,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,24,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,86.0,17.0,28.0,819.0,2023-05-23 15:47:43,2.4.0,,28407.0,17.0,1995.0,1995.0,19.0,https://pypi.org/project/watermark,20305.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,267366.0,2.0,,123.0,,,,,,,,,,,,,,,
39,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,24,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,39.0,17.0,245.0,556.0,2020-12-10 14:31:28,0.3.7,,79942.0,28.0,829.0,829.0,11.0,,,,,,1.0,,1174.0,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,79942.0,,,,,,,,,,,
40,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,24,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-08-18 20:27:53.000000,2023-08-18 18:40:53,40.0,19.0,74.0,492.0,2023-08-18 18:42:04,1.5.4,,509119.0,39.0,290.0,290.0,6.0,https://pypi.org/project/itables,509119.0,,,,2.0,,,,,,,,,,,,,,,,,
41,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-08-18 03:46:05.000000,2023-08-18 03:46:04,237.0,136.0,269.0,411.0,2023-08-18 03:46:20,2.7.2,1889.0,16990241.0,100.0,,,513.0,https://pypi.org/project/jupyter_server,16773974.0,https://anaconda.org/conda-forge/jupyter_server,2023-08-15 14:28:52.909,7567499.0,3.0,,,,,,,,,,,,,,,,,
42,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,23,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,658.0,124.0,167.0,5363.0,2023-02-22 03:46:18,0.9.3,,613.0,33.0,10.0,10.0,73.0,https://pypi.org/project/knowledge-repo,613.0,,,,2.0,,1329.0,,,,,,,,,,,,,,,
43,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,23,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-07-31 15:31:35.000000,2023-05-31 20:49:34,440.0,119.0,704.0,4475.0,2023-02-03 22:33:26,2.3.11,,58908.0,24.0,,,38.0,https://pypi.org/project/nbdev,58908.0,,,,2.0,,1634.0,,,,,,,,,,,,,,,
44,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,23,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,400.0,157.0,127.0,2974.0,2020-04-07 16:34:17,1.3.1,,50997.0,21.0,8.0,8.0,30.0,https://pypi.org/project/qgrid,44616.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,392820.0,2.0,,405.0,,qgrid,https://www.npmjs.com/package/qgrid,430.0,,,,,,,,,,,
