,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
10,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,27,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2022-04-20 04:15:39.000000,2022-04-04 20:36:11,340.0,68.0,444.0,5393.0,,2022-04-04 20:59:48,1.13.8,,232635.0,100.0,2884.0,2884.0,70.0,https://pypi.org/project/jupytext,216197.0,https://anaconda.org/conda-forge/jupytext,2022-04-06 06:06:21.811,314917.0,1.0,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,9115.0,,,,,,,,,,,,
11,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-05-29 03:51:51.767000,2022-05-29 03:05:22,274.0,39.0,424.0,3441.0,603.0,2022-05-29 03:26:13,2.5.1,,69908.0,110.0,376.0,376.0,23.0,https://pypi.org/project/dtale,65719.0,https://anaconda.org/conda-forge/dtale,2022-05-29 03:51:51.767,117302.0,1.0,,,,,,,,,,,,,,,,
12,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,27,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-05-31 14:01:29.000000,2022-05-31 14:01:29,434.0,209.0,358.0,3305.0,3520.0,2022-01-07 12:38:39,0.12.32,,124609.0,56.0,31.0,31.0,58.0,https://pypi.org/project/bqplot,84593.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,970490.0,1.0,,bqplot,https://www.npmjs.com/package/bqplot,26722.0,,,,,,,,,,,,
13,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2022-06-01 19:46:23.000000,2022-05-02 23:51:32,238.0,102.0,38.0,1526.0,258.0,,,,116188.0,3.0,3105.0,3105.0,46.0,https://pypi.org/project/ipython-sql,114088.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,147054.0,1.0,,,,,,,,,,,,,,,,
14,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2022-06-02 05:14:49.000000,2022-06-02 05:10:26,182.0,107.0,141.0,1289.0,,2022-04-25 11:58:24,0.9.1,,145142.0,26.0,3200.0,3200.0,28.0,https://pypi.org/project/ipympl,109479.0,,,,1.0,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,35663.0,,,,,,,,,,,,
15,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2022-04-26 19:45:43.000000,2022-04-26 19:45:43,200.0,34.0,21.0,744.0,149.0,2022-04-01 20:13:44,0.4.2,76.0,138238.0,11.0,1551.0,1551.0,10.0,https://pypi.org/project/jupyter-dash,138235.0,,,,1.0,,,,,,,,,,,,,,,,
16,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,26,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,,2015-04-09 06:58:03.000,2022-06-01 14:17:34.000000,2022-05-31 07:15:42,3686.0,2049.0,2368.0,10020.0,,2022-04-19 03:09:11,6.4.11,7833.0,12581936.0,34.0,9.0,9.0,610.0,https://pypi.org/project/notebook,12236347.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,2025586.0,1.0,,,,,-11.0,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-05-31 19:55:04.640476,922.0,27030606.0,,,,,,
17,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,26,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2022-06-02 08:06:41.832596,2022-06-02 07:51:36,1643.0,115.0,1988.0,7001.0,,,,,2775290.0,31.0,1747.0,1747.0,277.0,https://pypi.org/project/jupyterhub,2740599.0,https://anaconda.org/conda-forge/jupyterhub,2022-05-06 14:23:27.212,559492.0,1.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-06-02 08:06:41.832596,311.0,2594633.0,,,,,,
18,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,26,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2022-05-20 00:41:41.000000,2022-05-01 21:12:28,354.0,107.0,236.0,4711.0,,,,,635722.0,17.0,2185.0,2185.0,100.0,https://pypi.org/project/papermill,630123.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,257570.0,2.0,,,,,,,,,,,,,,,,
19,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2022-05-20 09:05:22.000000,2022-05-02 22:12:52,377.0,123.0,270.0,1125.0,1212.0,2022-05-02 22:17:21,0.20.0,,37085.0,17.0,237.0,237.0,57.0,https://pypi.org/project/sparkmagic,36345.0,https://anaconda.org/conda-forge/sparkmagic,2022-05-09 18:27:42.421,42921.0,1.0,,,,,,,,,,,,,,,,
20,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,26,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2022-05-27 21:51:48.000000,2022-04-29 05:31:12,213.0,88.0,434.0,1094.0,1770.0,2022-04-26 06:28:08,0.37.1,,123852.0,41.0,14.0,14.0,73.0,https://pypi.org/project/jupyterlab-git,119928.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-04-26 12:22:32.707,164810.0,1.0,,,,,,,,,,,,,,,,
21,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,26,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,,2020-01-13 17:29:49.000,2022-06-01 08:24:54.627000,2022-05-31 22:19:02,42.0,27.0,61.0,94.0,,2022-05-31 22:19:49,0.6.4,62.0,11858445.0,23.0,56159.0,56159.0,33.0,https://pypi.org/project/nbclient,11715239.0,https://anaconda.org/conda-forge/nbclient,2022-06-01 08:24:54.627,4009606.0,1.0,,,,,,,,,,,,,,,,
22,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,25,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2022-06-02 12:23:35.000000,2022-06-02 12:23:35,2546.0,42.0,703.0,7011.0,2913.0,,,,1030901.0,,,,219.0,,,,,,2.0,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-05-31 19:24:03.990683,347.0,85564818.0,,,,,,
23,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,836.0,76.0,76.0,6861.0,264.0,2019-07-01 16:35:20,1.0.0,,247073.0,4.0,117.0,117.0,28.0,https://pypi.org/project/facets-overview,247073.0,,,,2.0,,,,,,,,,,,,,,,,
24,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2022-06-01 22:26:27.000000,2022-05-20 02:05:53,524.0,156.0,1520.0,5827.0,10501.0,2021-01-26 05:18:38,0.28.0,1341500.0,21058.0,66.0,,,174.0,https://pypi.org/project/nteract_on_jupyter,2682.0,,,,2.0,,,,,,,,,,,,,,,,
25,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2022-05-31 16:29:40.000000,2022-04-20 09:16:05,406.0,241.0,359.0,4127.0,,2022-03-29 17:16:03,0.3.5,260.0,45654.0,58.0,6736.0,6736.0,58.0,https://pypi.org/project/voila,37922.0,https://anaconda.org/conda-forge/voila,2022-03-29 20:27:37.534,177430.0,1.0,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,3672.0,,,,,,,,,,,,
26,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,25,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2022-02-23 14:32:16.000000,2021-11-01 12:36:42,216.0,167.0,128.0,1756.0,970.0,2018-06-11 13:56:17,0.4.5,,53060.0,16.0,777.0,777.0,39.0,https://pypi.org/project/ipyvolume,44864.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,357890.0,2.0,widgetti/ipyvolume,ipyvolume,https://www.npmjs.com/package/ipyvolume,2604.0,,,,,,,,,,,,
27,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,25,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2022-06-01 22:19:30.000000,2022-06-01 16:05:29,232.0,204.0,1219.0,1357.0,1642.0,2022-05-25 14:52:31,3.8.1,,3279.0,17.0,32.0,32.0,49.0,https://pypi.org/project/elyra,2773.0,https://anaconda.org/conda-forge/elyra,2022-05-05 15:50:43.734,11133.0,1.0,,,,,,,,,,,,,,,,
28,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,25,krassowski/jupyterlab-lsp,,,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2022-05-08 21:03:20.000000,2022-05-08 21:03:20,97.0,144.0,262.0,1259.0,2361.0,2022-03-21 19:31:19,3.10.1,,5063.0,41.0,161.0,161.0,39.0,,,,,,1.0,jupyter-lsp/jupyterlab-lsp,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,5063.0,,,,,,,,,,,,
29,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,160.0,164.0,260.0,1028.0,2157.0,2019-12-04 15:06:08,1.1.18,,10945.0,19.0,234.0,234.0,33.0,https://pypi.org/project/pixiedust,9773.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,36337.0,1.0,,,,,,,,,,,,,,,,
30,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,24,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-06-01 17:58:23.000000,2022-05-30 19:33:21,460.0,72.0,439.0,4526.0,5173.0,,,,5527.0,,251.0,251.0,70.0,https://pypi.org/project/perspective-python,3038.0,,,,1.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2489.0,,,,,,,,,,,,
31,Jupyter Book,True,"Build interactive, publication-quality documents from Jupyter..",https://github.com/executablebooks/jupyter-book,,notebook-sharing,24,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2022-06-02 04:58:41.000000,2022-06-01 00:36:21,466.0,420.0,644.0,2859.0,1363.0,2022-04-04 03:25:15,0.12.3,,44080.0,36.0,,,107.0,https://pypi.org/project/jupyter-book,44080.0,,,,2.0,,,,,,,,,,,,,,,,
32,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,24,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-05-30 23:29:14.790000,2022-05-27 13:53:40,79.0,16.0,28.0,636.0,97.0,2022-05-27 13:54:28,2.3.1,,23005.0,16.0,1489.0,1489.0,19.0,https://pypi.org/project/watermark,19979.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,205798.0,2.0,,,,,,,,,,,,,,,,
33,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2022-05-25 08:32:50.000000,2022-05-25 08:32:43,49.0,41.0,67.0,607.0,434.0,2022-05-03 07:55:27,0.12.0,,12872.0,30.0,550.0,550.0,17.0,https://pypi.org/project/ipycanvas,11161.0,https://anaconda.org/conda-forge/ipycanvas,2022-05-16 17:29:42.213,56481.0,2.0,,,,,,,,,,,,,,,,
34,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,23,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2022-03-28 15:28:41.000000,2022-03-28 15:25:07,378.0,139.0,283.0,3275.0,751.0,,,,12981.0,9.0,1874.0,1874.0,41.0,https://pypi.org/project/RISE,9165.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,198439.0,2.0,,,,,,,,,,,,,,,,
35,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,23,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-05-31 17:34:28.000000,2022-05-31 17:31:46,217.0,46.0,124.0,3275.0,396.0,2022-05-31 17:34:28,0.7.5,40.0,1109.0,17.0,8.0,8.0,29.0,,,,,,1.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,85459.0,github.com/gopherdata/gophernotes,,,,,
36,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2022-04-18 08:42:27.000000,2022-04-18 08:42:26,129.0,60.0,221.0,2238.0,1958.0,,,,305363.0,21.0,73.0,73.0,37.0,https://pypi.org/project/nbdime,239135.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,524731.0,2.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,58278.0,,,,,,,,,,,,
37,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,23,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2022-06-01 02:47:57.000000,2022-05-19 00:15:41,33.0,64.0,495.0,636.0,9299.0,2022-05-19 00:15:45,1.10.0,3125.0,618.0,100.0,17.0,17.0,32.0,,,,,,2.0,,stencila,https://www.npmjs.com/package/stencila,198.0,,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,,,,,,
38,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2022-06-01 08:26:44.000000,2022-05-31 17:02:05,224.0,138.0,177.0,277.0,,2022-05-08 21:01:27,7.3.1,256.0,15641262.0,16.0,,,117.0,https://pypi.org/project/jupyter-client,15641237.0,,,,2.0,,,,,6.0,,,,,,,,,,,
39,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2022-05-20 15:19:36.000000,2022-05-20 15:19:36,51.0,53.0,99.0,189.0,709.0,2022-03-28 22:52:15,1.3.1,3.0,1160.0,19.0,69.0,69.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-04-05 02:28:16.580,31326.0,2.0,cytoscape/ipycytoscape,,,,,,,,,,,,,,,
40,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2021-11-18 19:15:17.218000,2021-01-21 14:02:57,372.0,347.0,4174.0,2657.0,1689.0,2018-12-04 18:27:21,1.3.0,31.0,17439.0,39.0,,,43.0,https://pypi.org/project/beakerx,5579.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,510071.0,2.0,,beakerx,https://www.npmjs.com/package/beakerx,512.0,,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,244802.0,,,,,,
41,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2022-05-19 09:20:14.000000,2022-03-15 12:00:47,491.0,159.0,403.0,2017.0,1409.0,,,,23519.0,,7.0,7.0,89.0,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-03-15 12:02:39.244788,27.0,2775323.0,,,,,,
42,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2022-05-31 20:41:46.649000,2022-01-04 12:48:23,282.0,56.0,507.0,1530.0,588.0,2022-01-03 22:04:04,1.3,,13786.0,17.0,,,40.0,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,69176.0,1.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-05-31 19:02:25.798383,44.0,1298233.0,,IRkernel,,,,
43,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,22,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2022-05-03 14:06:05.000000,2022-05-02 07:27:54,287.0,147.0,322.0,1345.0,,2022-02-06 14:43:19,2022.02.0,,2385.0,11.0,154.0,154.0,107.0,https://pypi.org/project/jupyter-repo2docker,2385.0,,,,2.0,,,,,,,,,,,,,,,,
44,nbconvert,True,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,22,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,,2015-04-09 06:58:23.000,2022-06-02 13:15:06.000000,2022-06-02 13:10:58,472.0,404.0,578.0,1324.0,,2022-04-11 09:11:31,6.5,,12874881.0,32.0,,,242.0,https://pypi.org/project/nbconvert,12783289.0,https://anaconda.org/conda-forge/nbconvert,2022-04-11 11:35:00.503,6777836.0,2.0,,,,,-8.0,,,,,,,,,,,
