,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
10,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,30,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2023-08-01 15:07:54.000000,2023-08-01 09:58:00,141.0,59.0,80.0,216.0,2023-07-31 10:35:35,5.9.2,203.0,18729753.0,26.0,229261.0,229261.0,77.0,https://pypi.org/project/nbformat,18249525.0,https://anaconda.org/conda-forge/nbformat,2023-07-31 14:51:04.971,17768219.0,1.0,,,11.0,,,,,,,,,,,,,,
11,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,29,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-07-30 23:04:16.844000,2023-07-30 20:06:29,367.0,101.0,504.0,6105.0,2023-07-30 20:08:19,1.15.0,,536784.0,100.0,5551.0,5551.0,80.0,https://pypi.org/project/jupytext,513115.0,https://anaconda.org/conda-forge/jupytext,2023-07-30 23:04:16.844,648200.0,1.0,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,6612.0,,,,,,,,,,,
12,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,29,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-08-10 10:28:29.000000,2023-08-04 08:41:12,349.0,771.0,1942.0,3020.0,2023-07-25 16:39:56,1.2.1,,529703.0,54.0,7860.0,7860.0,133.0,https://pypi.org/project/panel,500824.0,https://anaconda.org/conda-forge/panel,2023-07-25 20:11:18.179,1097432.0,2.0,,,,,,,,,,,,,,,,,
13,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-08-05 19:24:39.000000,2023-08-05 19:24:18,362.0,52.0,2089.0,2468.0,2023-04-30 10:42:55,8.2.4,7.0,1549.0,78.0,488.0,488.0,236.0,https://pypi.org/project/nikola,1549.0,,,,1.0,,10377.0,,,,,,,,,,,,,,,
14,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,29,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-08-01 09:48:40.000000,2023-08-01 09:48:37,49.0,34.0,68.0,122.0,2023-05-22 15:04:06,0.8.0,349.0,12537586.0,32.0,117066.0,117066.0,37.0,https://pypi.org/project/nbclient,12279963.0,https://anaconda.org/conda-forge/nbclient,2023-06-16 19:18:04.408,10819614.0,1.0,,,,,,,,,,,,,,,,,
15,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,28,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-08-04 08:27:48.000000,2023-07-27 13:38:57,443.0,218.0,367.0,3455.0,2023-08-04 08:28:46,0.12.41,,203422.0,62.0,46.0,46.0,62.0,https://pypi.org/project/bqplot,168157.0,https://anaconda.org/conda-forge/bqplot,2023-07-12 07:26:23.351,1199140.0,1.0,,3654.0,,bqplot,https://www.npmjs.com/package/bqplot,4518.0,,,,,,,,,,,
16,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,28,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-08-10 05:05:01.000000,2023-04-21 20:49:35,265.0,108.0,42.0,1709.0,,,,181037.0,3.0,4903.0,4903.0,55.0,https://pypi.org/project/ipython-sql,178260.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,233347.0,1.0,,292.0,,,,,,,,,,,,,,,
17,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,27,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-08-01 14:52:46.000000,2023-06-08 14:23:52,381.0,126.0,246.0,5334.0,,,,1088394.0,17.0,5078.0,5078.0,109.0,https://pypi.org/project/papermill,1080357.0,https://anaconda.org/conda-forge/papermill,2023-06-16 16:09:40.383,482244.0,1.0,,,,,,,,,,,,,,,,,
18,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-08-04 20:00:13.000000,2023-07-21 17:08:11,344.0,49.0,475.0,4184.0,2023-07-19 16:44:58,3.3.0,,217627.0,133.0,817.0,817.0,30.0,https://pypi.org/project/dtale,211491.0,https://anaconda.org/conda-forge/dtale,2023-07-19 17:10:42.907,239321.0,1.0,,733.0,,,,,,,,,,,,,,,
19,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-07-03 20:07:54.000000,2023-06-16 01:18:19,211.0,134.0,151.0,1450.0,2023-02-15 19:21:40,0.9.3,,234339.0,28.0,8188.0,8188.0,32.0,https://pypi.org/project/ipympl,219575.0,,,,1.0,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,14764.0,,,,,,,,,,,
20,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,26,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,869.0,78.0,81.0,7156.0,2019-07-01 16:35:20,1.0.0,,195088.0,4.0,193.0,193.0,31.0,https://pypi.org/project/facets-overview,195088.0,,,,2.0,,277.0,,,,,,,,,,,,,,,
21,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,26,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2023-08-10 13:22:35.000000,2023-08-04 08:01:14,466.0,273.0,404.0,4873.0,2023-07-31 08:48:21,0.4.3,798.0,171776.0,64.0,10035.0,10035.0,65.0,https://pypi.org/project/voila,163240.0,https://anaconda.org/conda-forge/voila,2023-07-31 09:16:56.014,288596.0,2.0,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,257.0,,,,,,,,,,,
22,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2023-08-02 01:36:10.000000,2023-07-31 03:23:00,401.0,130.0,296.0,1238.0,2023-04-05 15:31:34,0.20.5,,27094.0,22.0,308.0,308.0,61.0,https://pypi.org/project/sparkmagic,25732.0,https://anaconda.org/conda-forge/sparkmagic,2023-06-16 13:24:44.059,98111.0,1.0,,1291.0,,,,,,,,,,,,,,,
23,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,26,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,159.0,164.0,261.0,1030.0,2019-12-04 15:06:08,1.1.18,,15322.0,19.0,257.0,257.0,33.0,https://pypi.org/project/pixiedust,14268.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,47470.0,1.0,,2157.0,,,,,,,,,,,,,,,
24,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-08-03 06:44:06.000000,2022-10-21 14:50:27,236.0,46.0,27.0,936.0,2022-04-01 20:13:44,0.4.2,99.0,152873.0,11.0,3177.0,3177.0,10.0,https://pypi.org/project/jupyter-dash,152871.0,,,,2.0,,161.0,,,,,,,,,,,,,,,
25,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2023-08-10 13:25:19.000000,2023-08-10 10:48:14,1846.0,171.0,2127.0,7613.0,,,,226894.0,38.0,2409.0,2409.0,341.0,https://pypi.org/project/jupyterhub,156895.0,https://anaconda.org/conda-forge/jupyterhub,2023-08-10 13:04:08.285,974886.0,1.0,,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-08-10 10:59:21.426491,327.0,4801628.0,,,,,,
26,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,25,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-08-09 23:49:51.000000,2023-08-09 04:32:10,784.0,85.0,565.0,6542.0,2023-08-09 14:28:26,2.4.0,469.0,7580.0,2.0,11.0,11.0,92.0,https://pypi.org/project/perspective-python,6164.0,,,,1.0,,5711.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,947.0,,,,,,,,,,,
27,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-07-18 22:38:39.000000,2023-07-18 22:38:35,534.0,163.0,1522.0,6054.0,2021-01-26 05:18:38,0.28.0,1456243.0,20316.0,66.0,2.0,2.0,177.0,https://pypi.org/project/nteract_on_jupyter,3578.0,,,,1.0,,10501.0,,,,,,,,,,,,,,,
28,ipywidgets,True,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,25,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2023-08-03 09:02:32.000000,2023-08-03 09:02:32,891.0,640.0,1310.0,2860.0,2023-08-01 07:41:33,8.1.0,,11710586.0,51.0,2.0,2.0,210.0,https://pypi.org/project/ipywidgets,11348544.0,https://anaconda.org/conda-forge/ipywidgets,2023-08-01 08:08:00.042,10710546.0,2.0,,,-9.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,56027.0,,,,,,,,,,,
29,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,25,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2023-08-01 21:52:00.000000,2023-04-30 15:45:30,146.0,65.0,237.0,2489.0,2023-04-30 16:02:31,3.2.1,,232677.0,23.0,126.0,126.0,45.0,https://pypi.org/project/nbdime,188098.0,https://anaconda.org/conda-forge/nbdime,2023-06-16 13:24:46.315,899241.0,2.0,,2000.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,33339.0,,,,,,,,,,,
30,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,25,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2023-08-06 23:43:51.000000,2023-06-10 07:46:30,116.0,63.0,34.0,943.0,2023-05-05 07:10:14,0.6.3,,477283.0,6.0,463.0,463.0,23.0,https://pypi.org/project/jupyter_nbextensions_configurator,477283.0,,,,1.0,,525.0,6.0,,,,,,,,,,,,,,
31,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,25,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-08-05 13:54:30.000000,2023-04-26 08:52:00,49.0,60.0,131.0,307.0,2022-02-07 15:18:40,1.8.2,,121867.0,31.0,876.0,876.0,12.0,https://pypi.org/project/ipyvuetify,119059.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,137608.0,2.0,widgetti/ipyvuetify,246.0,,,,,,,,,,,,,,,
32,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-07-31 15:31:35.000000,2023-05-31 20:49:34,436.0,118.0,704.0,4454.0,2023-02-03 22:33:26,2.3.11,,61756.0,24.0,,,38.0,https://pypi.org/project/nbdev,61756.0,,,,2.0,,1634.0,,,,,,,,,,,,,,,
33,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-06-16 16:08:42.704000,2023-04-07 08:27:12,398.0,155.0,288.0,3572.0,,,,12867.0,9.0,2548.0,2548.0,44.0,https://pypi.org/project/RISE,8669.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,277092.0,2.0,,764.0,,,,,,,,,,,,,,,
34,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,24,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-07-07 18:11:05.000000,2023-07-07 13:05:16,230.0,185.0,131.0,1874.0,,,,76763.0,20.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,69733.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,440461.0,2.0,widgetti/ipyvolume,1007.0,,ipyvolume,https://www.npmjs.com/package/ipyvolume,1384.0,,,,,,,,,,,
35,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-08-06 06:01:42.000000,2023-07-21 13:51:37,294.0,234.0,633.0,1214.0,2023-06-16 12:26:21,0.8.4,226.0,6732.0,31.0,466.0,466.0,103.0,https://pypi.org/project/nbgrader,4856.0,https://anaconda.org/conda-forge/nbgrader,2023-06-16 13:21:18.863,148062.0,1.0,,,,,,,,,,,,,,,,,
36,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,24,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,86.0,17.0,28.0,817.0,2023-05-23 15:47:43,2.4.0,,28075.0,17.0,1976.0,1976.0,19.0,https://pypi.org/project/watermark,20016.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,265961.0,2.0,,123.0,,,,,,,,,,,,,,,
37,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,24,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-06-25 17:12:22.000000,2023-06-25 17:10:39,40.0,19.0,72.0,490.0,2023-06-11 13:28:34,1.5.3,,539011.0,38.0,284.0,284.0,6.0,https://pypi.org/project/itables,539011.0,,,,2.0,,,,,,,,,,,,,,,,,
38,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-08-09 08:00:24.000000,2023-07-26 09:57:41,236.0,134.0,269.0,405.0,2023-06-27 03:53:04,2.7.0,1811.0,16783576.0,100.0,,,512.0,https://pypi.org/project/jupyter_server,16576270.0,https://anaconda.org/conda-forge/jupyter_server,2023-06-27 13:00:55.378,7254160.0,3.0,,,,,,,,,,,,,,,,,
39,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,23,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2023-08-08 03:34:38.000000,2023-08-03 11:43:38,2752.0,23.0,813.0,7846.0,,,,922975.0,,4.0,4.0,233.0,,,,,,2.0,,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-08-07 04:25:41.410959,413.0,89528668.0,,,,,,
40,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,23,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2023-06-03 05:49:34.000000,2022-12-21 19:56:24,777.0,340.0,460.0,5059.0,2022-11-15 17:24:23,0.7.0,,396756.0,2.0,4.0,4.0,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,396756.0,,,,1.0,,2660.0,,,,,,,,,,,,,,,
41,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,23,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,398.0,157.0,127.0,2970.0,2020-04-07 16:34:17,1.3.1,,53223.0,21.0,8.0,8.0,30.0,https://pypi.org/project/qgrid,46931.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,391918.0,2.0,,405.0,,qgrid,https://www.npmjs.com/package/qgrid,354.0,,,,,,,,,,,
42,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,23,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-06-16 13:23:56.494000,2021-01-21 14:02:57,376.0,349.0,4175.0,2766.0,2018-12-04 18:27:21,1.3.0,35.0,17006.0,39.0,,,43.0,https://pypi.org/project/beakerx,5993.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,609398.0,2.0,,1689.0,,beakerx,https://www.npmjs.com/package/beakerx,282.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249188.0,,,,,,
43,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,23,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-07-19 05:21:42.000000,2023-06-19 16:00:23,291.0,251.0,1349.0,1650.0,2023-03-29 14:23:28,3.15.0,,3941.0,29.0,48.0,48.0,58.0,https://pypi.org/project/elyra,2885.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,38019.0,1.0,,,,,,,,,,,,,,,,,
44,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,23,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,176.0,59.0,173.0,884.0,2022-08-31 09:02:38,2.4.1,,82478.0,18.0,26.0,26.0,30.0,https://pypi.org/project/pythreejs,72536.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,500156.0,2.0,,1723.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4194.0,,,,,,,,,,,
